"city_code","wages_less0.25","wages_0.25to0.5","wages_0.5to1","wages_1to2","wages_2to3","wages_3to5","wages_5to10","wages_10to15","wages_15to20","wages_20to30","wages_30plus","wages_noWage","wages_avg"
4201257,0.72,1.09,17.5,39.23,10.83,5.07,2.27,0.38,0.17,0.13,0.06,22.54,1.4971375
4201273,2.44,3.47,26.14,29.75,7.1,6.02,3.15,0.65,0.24,0.22,0.08,20.74,1.5182125
4201307,1.03,1.52,14,33.25,10.36,4.87,1.56,0.15,0.09,0.02,0.04,33.1,1.234325
4201406,0.86,1.6,18.64,28.98,9.97,6.78,3.47,0.48,0.25,0.14,0.05,28.78,1.5171
4201505,0.7,1.59,31.44,31.46,6.42,5.05,2.15,0.36,0.24,0.1,0.13,20.36,1.3901625
4201604,1.24,2.36,27.24,26.22,9.05,7.14,3.31,0.38,0.38,0.16,0.25,22.27,1.59865
4201653,2.49,5.38,24.58,31.34,8.43,4.88,2.44,0.3,0.1,0,0.05,20.01,1.3398
4201703,0.26,0.37,14.31,46.7,11.19,5.19,1.95,0.11,0.22,0.06,0.03,19.62,1.5197125
4201802,1.66,3.29,27.08,30.89,8.56,4.96,1.8,0.28,0.1,0.24,0.03,21.08,1.3518375
4201901,1.29,1.92,18.99,30.68,8.91,7.31,3.49,0.4,0.44,0.15,0.02,26.4,1.56045
4201950,1.03,2.15,20.05,26.71,8.83,6.35,2.91,0.37,0.22,0.06,0.06,31.26,1.3724125
4202008,0.22,0.46,7.79,25.38,13.56,12.07,9.91,1.85,1.73,0.86,0.52,25.65,2.91145
4202057,1.13,2.01,19.66,25.2,10.13,6.97,2.65,0.33,0.2,0.08,0.01,31.61,1.3658625
4202073,1.37,2.79,24.1,26.85,8.03,6.25,3.1,0.25,0.14,0.1,0.08,26.94,1.3853875
4202081,3.73,4.13,29.39,20.08,4.24,3.34,1.34,0.28,0.04,0.04,0.04,33.36,0.9505375
4202099,4.34,7.95,33.07,20.29,6.17,4.03,1.83,0,0.18,0.06,0,22.07,1.0922375
4202107,0.67,1.26,17.1,27.37,9.99,7.8,3.64,0.5,0.28,0.14,0.06,31.19,1.54445
4202131,1.88,4.67,35,17.9,2.93,1.88,0.65,0.02,0.02,0.04,0.02,34.98,0.7724125
4202156,2.82,4.75,28.48,20.69,6.25,4.45,1.85,0.31,0.09,0.09,0.04,30.19,1.1108125
4202206,0.61,1.09,16,40.18,11.6,5.02,1.57,0.14,0.12,0.04,0.04,23.58,1.3973625
4202305,0.52,0.96,14.68,31.26,11.7,7.24,3.07,0.32,0.17,0.06,0.02,30,1.487
4202404,0.18,0.62,8.97,33.91,14.98,10.49,5.96,0.92,0.72,0.36,0.2,22.68,2.2108
4202438,3.71,4.17,32.24,17.53,3.89,2.72,1.13,0.04,0.14,0.07,0,34.36,0.8674625
4202453,0.51,1.04,13.81,27.68,12.11,7.75,3.8,0.47,0.3,0.1,0.11,32.31,1.59095
4202503,2.14,2.06,29.67,19.28,4.81,3.81,1.96,0.34,0.34,0.16,0.11,35.33,1.11945
4202537,2.77,3.23,23.87,22.48,7.71,5.86,2.49,0.42,0,0.05,0.09,31.02,1.2411625
4202578,2.47,3.7,29.81,27.35,9.06,6.6,2.79,0.38,0.43,0.16,0.05,17.21,1.531375
4202602,1.06,2.03,26.56,25.52,5.7,4.5,2.37,0.25,0.27,0.13,0.03,31.58,1.2125125
4202701,0.93,1.48,17.71,36.37,15.9,7.28,2.19,0.23,0.18,0.1,0.03,17.61,1.63345
4202800,0.44,1.1,20.4,32.66,8.36,5.95,3.41,0.36,0.29,0.11,0.07,26.87,1.495125
4202859,1.08,1.28,15.39,28.6,18.56,8.15,2.76,0.3,0.17,0.03,0.03,23.64,1.632675
4202875,3.66,5.78,27.55,15.02,3.17,2.52,1.22,0.04,0.12,0.04,0,40.86,0.7703
4202909,0.17,0.49,9.14,35.71,16.3,10.09,4.83,0.52,0.45,0.21,0.1,22,2.0060625
4203006,0.97,1.83,16.46,29.47,8.58,6.37,3.43,0.44,0.37,0.14,0.1,31.84,1.4860875
4203105,3.01,5.66,26.48,23.97,7.49,6.6,3.33,0.6,0.55,0.22,0.07,22.02,1.53515
4203154,5.31,3.93,22.87,21.71,3.82,2.04,1.04,0.3,0.07,0,0,38.9,0.8300375
4203204,0.33,0.69,12.32,31.31,13.03,7.21,2.77,0.22,0.12,0.05,0.04,31.91,1.4603625
4203253,4.38,4.38,25.37,22.09,4.8,2.82,1.47,0.38,0.17,0.04,0.08,34.03,1.0033
4203303,1.67,3.19,23.39,26.92,6.29,3.54,1.6,0.14,0.09,0.02,0.03,33.11,1.0614625
4203402,6.06,6.33,28.07,18.28,3.33,2.61,1.26,0.11,0.08,0.08,0.03,33.77,0.8625125
4203501,4.14,6.58,27.75,18.44,5.81,4.37,2.16,0.24,0.19,0.09,0.09,30.13,1.11455
4203600,1.3,2.38,21.87,26.28,7.8,5.75,3.42,0.39,0.33,0.11,0.06,30.31,1.4039
4203709,1.07,1.69,16.1,35.09,11.99,5.82,2.16,0.21,0.22,0.09,0.02,25.53,1.4439125
4203808,1.2,2.47,21.91,22.37,7.11,5.47,3.17,0.43,0.23,0.12,0.04,35.49,1.2824375
4203907,1,1.8,18.68,34.17,10.06,5.9,3.02,0.33,0.28,0.11,0.13,24.52,1.53265
4203956,0.58,1.08,16.09,30.27,11,7.5,2.88,0.19,0.08,0.02,0,30.31,1.413975
4204004,1.47,2.51,22.94,26.27,7.89,6.26,2.8,0.25,0.25,0.14,0.11,29.12,1.3798375
4204103,3.29,5.58,27.06,20.95,6.35,3.98,2.7,0.26,0.36,0.18,0.18,29.12,1.2613
4204152,3.19,4.89,29.96,17.12,5.01,2.74,1.12,0.08,0.08,0.04,0,35.76,0.8606625
4204178,7.4,8.15,27.24,12.48,1.86,1.14,0.62,0.2,0.03,0.03,0.1,40.76,0.6469125
4204194,3.6,4.47,25.84,17.85,5.12,4.43,1.26,0.09,0.13,0.04,0.04,37.13,0.9430125
4204202,1.21,1.49,15.23,29.85,11.04,8.44,5.1,0.72,0.56,0.24,0.13,25.99,1.8536875
4204251,0.78,0.95,13.86,31.85,12.38,9.06,3.63,0.31,0.17,0.04,0.02,26.96,1.6158625
4204301,0.68,1.63,17.96,32.15,10.28,7.83,4.59,0.62,0.5,0.19,0.13,23.44,1.7907125
4204350,1.17,2.64,19.57,33.05,9.74,6.44,2.82,0.33,0.3,0.06,0.12,23.76,1.5127
4204400,1.33,2.92,24.51,28.54,8.34,5.6,2.86,0.28,0.16,0.09,0.11,25.26,1.3917
4204459,4.46,4.88,29.6,18.54,4.69,3.53,1.53,0.09,0.19,0,0.05,32.43,0.96225
4204509,0.33,0.91,14.78,36.72,12.16,7.28,2.8,0.26,0.14,0.08,0.06,24.47,1.5660875
4204558,2.23,3.15,19.81,19.57,8.22,5.44,1.97,0.19,0.16,0.03,0.06,39.18,1.1076125
4204608,0.7,1,12.04,29.57,11.97,9.08,5.23,0.82,0.64,0.3,0.2,28.45,1.94355
4204707,1.85,3.92,26.53,26.49,8.41,5.57,3.24,0.32,0.25,0.11,0.1,23.21,1.43295
4204756,1.74,2.4,25.1,22.47,7.73,7.01,5.21,1.32,0.6,0.3,0.36,25.76,1.85605
4204806,1.85,2.73,23.48,22.1,7.11,5.61,3.24,0.41,0.27,0.1,0.06,33.05,1.3091125
4204905,2.54,3.83,29.23,24.27,7.62,5.52,2.98,0.3,0.39,0.09,0.07,23.16,1.3880375
4205001,2.98,5.16,28.34,15.28,5.28,4.83,2.77,0.33,0.26,0.15,0.04,34.59,1.13775
4205100,1.32,4.09,22.39,35.15,10.39,5.2,2.17,0.25,0.28,0.06,0.16,18.52,1.4875625
4205159,1,1.45,19.23,41,8.58,4.87,1.74,0.19,0.03,0,0.03,21.87,1.3449625
4205175,4.48,5.6,26.81,19.6,3.27,2.3,0.81,0.12,0,0.04,0,36.98,0.786775
4205191,2.54,2.71,23.46,23.57,7.12,6.05,3.11,0.34,0.57,0,0,30.53,1.3415125
4205209,1.57,2.98,27.18,27.86,7.33,5.44,2.28,0.31,0.16,0.13,0.13,24.62,1.34695
4205308,1.05,2.58,19.31,28.33,9.27,5.7,2.63,0.4,0.25,0.1,0.12,30.27,1.393825
4205357,5.92,5.05,29.6,18.41,5.99,4.12,2.74,0.29,0.07,0,0.14,27.65,1.1424375
4205407,0.3,0.6,9.79,23.09,10.85,10.62,10.87,2.76,2.35,1.25,0.7,26.81,3.212825
4205431,2.67,2.41,24.34,22.64,6.65,4.99,2.76,0.18,0.18,0,0,33.19,1.1647125
4205456,0.62,1.11,13.37,36.78,11.14,6.16,2.11,0.12,0.15,0.04,0.07,28.33,1.4130875
4205506,1.35,1.45,22.61,26.38,7.34,5.05,2.5,0.29,0.23,0.08,0.06,32.65,1.2615875
4205555,3.1,4.97,26.18,18.02,4.27,4.08,1.31,0.09,0.09,0,0.14,37.73,0.9302375
4205605,2.57,3.94,22.86,17.89,5.51,4.87,2.77,0.17,0.37,0.03,0.07,38.95,1.1158
4205704,1.18,1.83,20.19,26.24,9.13,6.39,3.8,0.54,0.33,0.11,0.08,30.18,1.5004375
4205803,1.1,1.75,17.49,29.94,8.48,5.49,2.53,0.23,0.22,0.09,0.06,32.62,1.3186875
4205902,0.27,0.64,10.76,38.84,15.3,9.09,3.63,0.38,0.23,0.08,0.05,20.71,1.807475
4206009,0.71,1.24,17.95,29.02,9.58,6,2.59,0.35,0.16,0.09,0.06,32.26,1.36235
4206108,1.18,2.42,28.66,28.77,9.37,5.33,2.57,0.29,0.07,0.04,0.11,21.2,1.390225
4206207,0.71,1.26,23.62,33.23,8.73,5.52,2.46,0.26,0.24,0.05,0.1,23.83,1.42265
4206306,0.37,0.98,13.6,36.9,16.19,7.93,2.41,0.19,0.13,0.06,0.05,21.19,1.6393
4206405,2.07,4.88,28.21,23.97,7.31,5.53,3.07,0.34,0.33,0.17,0.06,24.05,1.38955
4206504,0.21,0.57,8.82,37.97,14.42,7.7,2.6,0.22,0.16,0.05,0.02,27.26,1.5758625
4206603,1.84,3.63,26.85,25.33,6.51,4.8,2.67,0.34,0.28,0.07,0.09,27.59,1.2905375
4206652,2.28,3.47,21.8,27.38,6.82,5.01,2.13,0.37,0.3,0.02,0.15,30.26,1.2723125
4206702,0.86,1.48,18.62,31.36,10.44,7.34,3.42,0.45,0.22,0.12,0.04,25.65,1.5656
4206751,1.28,3.79,30.3,23.31,7.81,6,3.03,0.23,0.29,0.17,0.17,23.6,1.4298125
4206801,2.26,3.72,26.82,26.72,8.24,6.08,2.77,0.3,0.14,0,0.1,22.84,1.3705
4206900,0.54,1.05,16.18,38.82,12.42,7.44,2.97,0.38,0.19,0.09,0.06,19.84,1.6610375
4207007,0.64,1.32,15.38,30.68,10.32,6.7,2.68,0.2,0.16,0.05,0.04,31.84,1.3866
4207106,0.48,1.04,13.37,37.33,13.65,7.12,2.5,0.18,0.09,0.06,0.06,24.11,1.550125
4207205,2,2.25,30.82,21.45,4.61,3.1,1.26,0.18,0.13,0.05,0.03,34.15,0.9668375
4207304,0.69,1.88,19.7,25.06,8.93,6.46,3.11,0.43,0.26,0.11,0.06,33.31,1.392075
4207403,1.6,4.3,23.62,19.65,6.9,5.57,1.93,0.15,0.21,0.04,0.15,35.87,1.142575
4207502,0.4,0.75,11.28,41.19,13.72,8.15,3.3,0.36,0.26,0.1,0.07,20.43,1.7592625
4207577,2.5,1.68,19.13,34.4,11.58,8,4.02,0.49,0.33,0,0,17.86,1.702025
4207601,2.07,3.67,29.22,26.05,6.43,4.5,2.03,0.24,0.14,0.17,0.05,25.43,1.2338375
4207650,2.75,6.71,27.9,23.52,7.43,5.51,2.58,0.22,0.24,0.04,0.04,23.07,1.2852375
4207684,2.76,5.56,22.03,18.18,4.6,3.08,1.73,0.33,0.24,0.07,0.06,41.36,0.952375
4207700,1.24,2.33,24.15,32.72,8.64,5.43,2.58,0.35,0.24,0.09,0.13,22.1,1.4577125
4207759,3.37,5.94,34.84,20.22,5.24,3.67,1.81,0.24,0.16,0.08,0.03,24.4,1.09585
4207809,2.37,3.24,21.76,26.4,7.96,5.23,2.64,0.38,0.12,0.07,0.05,29.78,1.284475
4207858,3.31,3.85,28.34,23.51,5.1,3.58,1.19,0.05,0,0.16,0.05,30.84,1.0091125
4207908,3.41,6.91,32.84,18.97,5.39,4.06,1.99,0.25,0.13,0.06,0.05,25.96,1.0956875
4208005,1.04,2.39,23.29,30.17,8.23,6.92,3.2,0.58,0.22,0.22,0.14,23.61,1.5693375
4208104,1.16,3.26,27.53,24.14,5.95,3.79,1.84,0.22,0.13,0.04,0.06,31.87,1.1003
4208203,0.37,0.81,11.86,28.75,12.23,9.53,5.51,0.72,0.57,0.23,0.13,29.3,1.9106125
4208302,0.46,0.89,11.41,26.61,12.03,9.81,5.9,0.95,0.68,0.34,0.13,30.78,1.9866125
4208401,1.26,2.21,20.26,31.9,8.88,6.62,4,0.52,0.37,0.23,0.16,23.58,1.6639375
4208450,1.25,2.29,18.41,24.44,9.98,7.9,3.86,0.48,0.39,0.13,0.05,30.83,1.5471375
4208500,0.75,1.83,21.4,27.66,8.4,6.57,3.93,0.52,0.39,0.17,0.07,28.29,1.5484375
4208609,1.54,3.15,27.92,25.04,7.09,5.95,3.18,0.31,0.17,0.2,0.08,25.38,1.3969125
4208708,1.28,2.5,28.44,22.72,6.32,4.61,1.76,0.24,0.09,0.06,0.02,31.95,1.107825
4208807,1.05,2.12,21.6,29.67,9.47,5.85,2.53,0.17,0.17,0.03,0.05,27.29,1.351625
4208906,0.2,0.7,8.52,35.1,15.63,10.11,5.41,0.76,0.52,0.22,0.13,22.69,2.074425
4208955,2.94,2.81,23.19,23.32,7.35,4.86,2.68,0.26,0,0.06,0,32.52,1.1682625
4209003,0.68,1.28,16.06,26.93,11.05,9.82,7.34,1.18,1.01,0.43,0.34,23.89,2.2842
4209102,0.34,0.77,10.22,28.88,13.06,9.5,5.7,0.89,0.64,0.32,0.2,29.48,2.0108375
4209151,2.02,2.73,23.54,28.01,7.15,4.93,1.92,0.18,0.1,0.05,0.05,29.32,1.1994375
4209177,2.06,3.2,25.35,23.46,5.9,4.28,1.25,0.22,0.27,0.33,0.16,33.53,1.176875
4209201,0.77,1.54,23.61,25.87,10.88,7.39,4.62,0.46,0.31,0.1,0.1,24.33,1.653675
4209300,1.03,2.13,19.06,23.41,8.19,6.82,4.36,0.59,0.47,0.21,0.13,33.61,1.5567125
4209409,1.09,1.52,23.94,23.92,7.38,5.67,2.93,0.39,0.23,0.1,0.05,32.79,1.306825
4209458,1.95,2.55,22.88,23.11,7.88,7.88,3.23,0.68,0.68,0.23,0.15,28.81,1.5936375
4209508,0.57,0.99,21.19,35.27,10.78,6.18,2.45,0.21,0.27,0.09,0.04,21.97,1.5015625
4209607,0.79,1.77,18.26,26.05,12.1,6.95,2.16,0.23,0.12,0.02,0.02,31.52,1.3395625
4209706,3.2,3.18,28.79,17.34,3.84,2.65,1.33,0.18,0.1,0.02,0.05,39.32,0.8577
4209805,1.42,3.12,28.52,23.19,7.58,5.61,2.53,0.45,0.1,0.03,0,27.45,1.2619
4209854,1.74,2.72,25.04,30.17,8.42,6.6,2.85,0.59,0.1,0.05,0.1,21.62,1.4769
4209904,0.65,1.13,19.12,36,11.07,6.18,2.3,0.16,0.13,0.05,0.06,23.16,1.4589625
4210001,0.42,0.63,12.46,35.68,13.21,6.82,2.77,0.23,0.18,0.05,0.17,27.39,1.5666125
4210035,0.63,1.66,19.12,28.74,11.73,9.64,4.73,0.55,0.26,0.2,0.12,22.63,1.81615
4210050,1.97,1.78,24.73,20.22,5.28,3.5,2.35,0.06,0.06,0,0,40.05,0.966625
4210100,1.04,1.9,20.68,24.68,8.64,6.29,3.54,0.43,0.29,0.13,0.08,32.31,1.429125
4210209,0.77,2.6,26.34,26.94,8.14,4.03,1.79,0.21,0.14,0.04,0.07,28.94,1.194025
4210308,3.1,5.94,30.49,16.05,3.28,2.96,1.43,0.11,0.03,0.06,0.09,36.44,0.8681
4210407,1,1.82,18.08,31.72,9.88,6.01,2.44,0.27,0.07,0.09,0.11,28.5,1.392625
4210506,1.18,2.5,23.43,30.34,8.96,6.52,3.67,0.42,0.36,0.11,0.08,22.42,1.5702
4210555,2.52,2.22,26.2,25.79,8.92,6.85,3.48,0.55,0.3,0.15,0.1,22.92,1.544725
4210605,0.33,0.75,15.86,38,13.45,7.25,2.85,0.3,0.28,0.05,0.05,20.82,1.6465875
4210704,4.31,5.64,30.93,17.49,4.7,2.63,0.99,0.13,0,0.04,0,33.13,0.84945
4210803,1.01,1.98,23.23,28.27,8.28,6.02,2.5,0.26,0.24,0.16,0.03,28.01,1.367025
4210852,1.24,2.35,27.34,28.95,6.96,3.18,1.38,0,0,0,0.09,28.49,1.0829125
4210902,2.7,4.01,24.24,33.59,9.18,5.68,3.1,0.6,0.2,0.11,0.09,16.51,1.5611375
4211009,1.9,3.97,25.63,31.61,7.44,4.72,2.11,0.35,0.22,0.11,0.03,21.91,1.3378125
4211058,3.69,2.62,25.76,24.77,4.5,2.66,0.97,0.12,0.12,0.05,0.03,34.72,0.93295
4211108,3.49,5.07,30.28,16.26,3.46,2.85,1.3,0.07,0.04,0.01,0,37.15,0.8149875
4211207,1.16,1.46,15.45,33.43,11.48,7.52,2.66,0.23,0.27,0.04,0.03,26.27,1.508
4211256,3.27,2.88,19.87,25.47,5.8,3.75,1.81,0.35,0.28,0.04,0.08,36.4,1.10755
4211306,0.68,0.96,14.01,29.55,11.02,7.45,3.56,0.37,0.19,0.06,0.03,32.11,1.497625
4211405,1.66,1.79,19.77,27.1,7.7,6.34,4.84,0.91,0.62,0.29,0.43,28.54,1.7984875
4211454,2.8,4.55,27.08,22.74,8.49,5.34,3.85,0.62,0.24,0.27,0.24,23.77,1.5418625
4211504,0.7,1.2,18.63,35.55,12.07,8.14,3.31,0.21,0.23,0.09,0.06,19.81,1.661825
4211603,0.41,1.26,18.02,34.56,9.61,6.77,3.12,0.4,0.32,0.08,0.06,25.39,1.54835
4211652,2.93,5.91,31.12,23.38,6.34,4.38,2.13,0.09,0.21,0,0,23.51,1.1550375
4211702,0.49,1.28,25.27,26.53,9.33,6.83,3.25,0.36,0.36,0.09,0.07,26.14,1.4952
4211751,1.31,2.37,16.53,24.34,10.64,7.29,3.1,0.2,0.22,0.07,0.04,33.91,1.3843375
4211801,1.24,1.9,20.83,29.48,10.8,7.35,3.61,0.51,0.31,0.2,0.19,23.57,1.6684
4211850,3.02,2.82,22.55,16.3,4.51,3.9,2.72,0.72,0.15,0.1,0.05,43.16,1.06075
4211876,3.76,5.97,27.37,25.1,5.9,4.09,1.88,0.32,0.32,0.13,0.06,25.1,1.2121625
4211892,3.63,4.72,31.58,18.2,3.68,2.69,1.29,0.3,0.1,0,0.1,33.71,0.917975
4211900,0.47,1.06,12.66,30.91,12.67,8.85,3.94,0.47,0.26,0.1,0.03,28.57,1.66825
4212007,2.56,4.92,26.21,24.68,5.45,4.15,1.86,0.18,0.23,0.17,0.11,29.49,1.171625
4212056,1.79,2.34,26.04,22.47,6.36,3.93,1.44,0,0.05,0.1,0.05,35.44,1.01855
4212106,2.14,4.38,26.47,23.47,7.3,6.39,3.65,0.52,0.29,0.23,0.1,25.07,1.48745
4212205,2.63,5.82,28.21,20.35,4.63,3.46,1.79,0.24,0.15,0.07,0.07,32.59,1.028375
4212239,7.24,10.87,31.86,21.83,6.29,4.08,2.07,0.36,0.08,0.28,0.14,14.9,1.2719625
4212254,1.77,3.01,23.14,24.88,7.03,5.35,2.54,0.18,0.14,0.09,0.02,31.84,1.2182125
4212270,4.33,5.61,24.82,21.95,4.88,3.03,0.98,0.11,0.16,0.08,0.14,33.92,0.9677125
4212304,1.49,1.67,18.59,26.23,10.05,6.67,2.43,0.28,0.14,0.02,0.02,32.42,1.3136625
4212403,1.05,2.2,26.44,30.02,9.03,4.57,2.17,0.08,0,0,0,24.44,1.240775
4212502,0.4,1.13,17.36,26.6,11.02,7.72,3.99,0.48,0.24,0.09,0.04,30.93,1.5544875
4212601,1.6,2.83,26.11,29.73,7.87,5.52,3.06,0.45,0.22,0.07,0.22,22.31,1.4816875
4212700,2.74,7.11,27.54,27.71,7.33,5.88,2.16,0.22,0.07,0.07,0.09,19.05,1.3204125
4212809,0.4,1.03,16.32,26.79,10.63,7.94,4.57,0.55,0.49,0.14,0.05,31.09,1.6597125
4212908,1.33,2.37,22.54,31.38,9.72,7.56,3.77,0.52,0.35,0.12,0.08,20.24,1.6603625
4213005,1.72,1.75,22.26,35.05,9.14,5.7,3.25,0.11,0.22,0.11,0.15,20.54,1.5285625
4213104,1.48,2.72,25.15,30.52,8.46,5.65,3.41,0.36,0.21,0.07,0.05,21.91,1.467825
4213153,3.36,3.4,25.41,20.7,6.42,5.74,3.31,0.72,0.21,0.09,0.04,30.6,1.321825
4213203,0.18,0.45,11.68,38.9,15.19,8.38,3.86,0.54,0.26,0.16,0.07,20.33,1.8516875
4213302,2.11,2.55,23.82,23.97,5.99,3.56,1.57,0.02,0.12,0.1,0.05,36.14,1.0264375
4213351,2.47,2.83,25.54,22.92,5.09,2.94,1.24,0.07,0.07,0.07,0.15,36.61,0.9734875
4213401,1.99,2.59,24.1,25.94,6.34,4.08,1.8,0.18,0.14,0.04,0.06,32.72,1.1162375
4213500,0.6,1.02,13.84,29.41,11.38,8.1,4.22,0.44,0.37,0.15,0.13,30.34,1.671525
4213609,1.29,2.54,21.19,24.66,8.04,6.29,3.42,0.55,0.42,0.2,0.13,31.26,1.481925
4213708,0.64,2.17,20.81,32.31,8.17,5.07,2.05,0.23,0.14,0.07,0.06,28.26,1.3000125
4213807,2.65,3.9,29.84,22.91,6.61,4.45,1.5,0.14,0.16,0,0.05,27.8,1.10495
4213906,1.68,2.85,21.42,21.42,6.8,7.18,4.14,0.84,0.65,0.32,0,32.69,1.5632875
4214003,0.37,1.06,16.56,38.83,11.26,6.48,2.97,0.33,0.25,0.06,0.07,21.75,1.596
4214102,2.22,2.22,26.99,24.02,8.26,6.09,2.97,0.2,0.45,0.1,0.35,26.13,1.4832
4214151,2.47,3.48,29.73,18.72,6.28,4.82,2.81,0.5,0.17,0.08,0.04,30.9,1.2078
4214201,1.82,3.92,25.87,26.07,6.29,4.54,2.2,0.25,0.16,0.07,0.07,28.74,1.205925
4214300,0.91,2.64,25.91,25.25,8.44,5.15,2.88,0.37,0.62,0.25,0.21,27.39,1.4985
4214409,1.67,2.24,24.34,27.93,6.91,5.62,2.3,0.25,0.11,0.04,0.08,28.51,1.268625
4214508,2.23,3.94,25.97,26.51,7.89,4.66,2.38,0.26,0.19,0.13,0.08,25.76,1.297175
4214607,0.86,1.5,19.95,29.66,8.76,6.81,4.24,0.79,0.34,0.11,0.13,26.84,1.63645
4214706,0.34,1.08,18.49,41.83,9.81,5.15,2.18,0.11,0.13,0.07,0.07,20.73,1.460775
4214805,0.31,0.73,13.49,32.27,12.75,9.81,5.82,0.74,0.6,0.22,0.19,23.07,2.0458875
4214904,0.55,1.56,23.12,29.58,9.26,7.5,3.37,0.81,0.53,0.33,0.6,22.79,1.865075
4215000,0.63,1.4,17.49,31.31,8.28,4.98,2.12,0.22,0.18,0.07,0.06,33.24,1.26735
4215059,2.9,4.11,33.53,14.11,3.77,2.66,0.87,0.1,0.19,0,0,37.78,0.7974375
4215075,4.85,8.05,27.04,23.81,6.16,3.68,1.55,0.21,0.21,0.02,0.07,24.34,1.1087125
4215109,0.29,0.63,15.72,43.57,12.14,6.54,2.73,0.24,0.11,0.09,0.07,17.87,1.6371375
4215208,4.11,4.85,24.99,18.64,5.59,4.6,2.37,0.54,0.33,0.14,0.1,33.73,1.1872375
4215307,1.16,2.23,19.46,33.94,9.1,5.39,2.48,0.33,0.39,0.11,0.13,25.26,1.4714125
4215356,3.3,4.47,26.44,15.91,3.87,3.24,2.22,0.21,0.15,0.06,0,40.13,0.9223125
4215406,2.12,2.81,23.28,31.91,8.57,6.45,1.91,0.19,0.32,0.21,0.29,21.93,1.5038375
4215455,0.91,1.55,17.48,34.85,11.68,4.8,1.69,0.09,0.16,0,0.06,26.72,1.3299375
4215505,2.38,2.39,22.69,23.2,6.65,4.11,2.11,0.28,0.21,0.09,0.04,35.85,1.1282375
4215554,3.14,3.99,24.85,23.09,7.6,4.85,3.42,0.76,0.1,0,0,28.22,1.3085375
4215604,1.84,2.16,23.84,25.35,8.43,7.03,2.59,0.16,0.22,0.05,0,28.32,1.32895
4215653,1.89,2.37,25.85,24.89,6.71,4.37,1.49,0.13,0.12,0.04,0.06,32.09,1.1003875
4215679,2.07,4.25,25.36,16.51,3.75,1.73,0.77,0.07,0.04,0.05,0.03,45.37,0.7169125
4215687,3.6,4.43,21.41,18.3,5.11,4.16,2.2,0.2,0.16,0.04,0.08,40.31,1.0068375
4215695,3.04,5.14,25.55,22.12,5.37,4.75,2.57,0.55,0.47,0.08,0,30.37,1.2383
4215703,0.29,0.7,14.28,31.41,11.41,8.53,4.23,0.47,0.3,0.09,0.04,28.27,1.67105
4215752,7.58,9.16,25.38,17.97,6.58,3.99,1.45,0.13,0.09,0,0,27.66,0.97805
4215802,0.46,1.14,14.11,35.58,9.94,6.83,3.5,0.45,0.34,0.15,0.12,27.38,1.6184
4215901,2.42,3.02,32.69,23.07,5.93,4.47,2.24,0.26,0.22,0.11,0.07,25.49,1.22315
4216008,1.2,3.24,23.59,26.57,8.67,6.14,4.23,0.72,0.34,0.17,0.14,24.98,1.604225
4216057,17.99,2.15,20.29,19.33,4.28,3.27,1.15,0.19,0.02,0.02,0.05,31.27,0.8664625
4216107,2.04,4.35,26.52,21.82,6.49,5.6,3.27,0.46,0.3,0.1,0.13,28.92,1.3531125
4216206,0.72,1.49,16.64,22.46,10,7.93,4.76,0.66,0.34,0.16,0.1,34.76,1.6052875
4216255,0.95,2.42,24.22,23.51,7.74,6.5,3.81,0.53,0.29,0.13,0.2,29.7,1.4945
4216305,0.32,0.98,13.83,41.01,12.89,6.33,2.65,0.17,0.1,0.06,0.04,21.62,1.5633
4216354,0.86,1.33,18.54,32.26,11.08,6.26,2.46,0.34,0.14,0,0,26.72,1.4089875
4216404,2.37,4.65,27.76,21.45,5.2,3.01,1.6,0.25,0.07,0.05,0.02,33.59,0.9857125
4216503,0.69,1.31,29.72,24,5.33,3.6,2.28,0.27,0.26,0.1,0.05,32.4,1.1570375
4216602,0.28,0.67,10.76,28.53,13.23,11.14,7.2,1.04,0.61,0.25,0.09,26.22,2.1544625
4216701,1.59,3.05,24.35,25.42,7.61,5.24,2.85,0.39,0.26,0.19,0.17,28.9,1.3856875
4216800,4.73,6.02,32.69,14.4,2.92,1.87,0.97,0.02,0.06,0,0,36.3,0.729125
4216909,1.65,2.74,23.2,29.43,7.66,5.8,3.06,0.41,0.3,0.07,0.07,25.59,1.4251
4217006,0.73,1.6,18.1,35.65,11.19,6.37,2.7,0.3,0.21,0.12,0.07,22.95,1.540625
4217105,1.68,2.24,28.4,27.42,7.07,5.32,2.17,0.35,0.18,0.14,0.07,24.96,1.32045
4217154,3.61,6.67,25.12,21.69,4.93,4.51,2.16,0.12,0.3,0.24,0.12,30.53,1.1769375
4217204,1.08,2.64,21.77,27.95,9.25,7.44,4.89,0.82,0.52,0.25,0.15,23.25,1.791725
4217253,1.38,1.45,13.05,25.53,7.96,6.24,2.5,0.11,0.07,0.07,0.02,41.62,1.1753125
4217303,1.19,3.64,28.73,35.41,7.78,4.85,2.03,0.14,0.14,0.06,0,16.02,1.361
4217402,0.35,0.8,10.18,38.94,17.13,8,2.67,0.27,0.08,0.03,0.05,21.51,1.683075
4217501,0.97,1.73,17.78,34.28,8.44,6.38,3.74,0.6,0.59,0.34,0.4,24.74,1.7864125
