"city_code","workingHours_less14h","workingHours_15to39h","workingHours_40to44h","workingHours_45to48h","workingHours_49hplus","working_hours.avg"
3300100,7.47,16.83,49.54,11.24,14.92,38.9341
3300159,3.91,23.53,39.49,13.33,19.73,39.35245
3300209,9.02,16.72,45.09,13.64,15.53,38.6673
3300225,5.18,16.26,41.28,16.93,20.34,40.29205
3300233,5.56,16.3,42.49,22.71,12.94,39.92595
3300258,10.32,18.79,43.46,9.9,17.52,37.9596
3300308,8.03,17.66,40.71,16.24,17.36,39.0486
3300407,6,15.45,49.3,14.85,14.4,39.67875
3300456,14.67,13.83,40.39,14.75,16.35,37.62195
3300506,9.32,18.57,31.96,14.23,25.92,39.05965
3300605,5.83,16.81,43.34,10.88,23.14,39.9555
3300704,7.75,17.03,42.13,15.51,17.59,39.20895
3300803,10.88,17.13,36.12,14.42,21.46,38.5394
3300902,4.14,15.75,51.26,11.36,17.5,40.2187
3300936,6.04,20.26,48.4,9.93,15.38,38.79745
3300951,5.04,14.4,46.04,16.68,17.85,40.4331
3301009,8.27,17.96,47.25,11.04,15.48,38.5708
3301108,11.8,19.18,39.26,8.74,21.01,37.6788
3301157,6.2,15.31,54.92,7.08,16.5,39.4453
3301207,4.74,20.26,48.53,11.42,15.06,39.2061
3301306,5.26,16.06,46.55,14.14,18.01,40.0236
3301405,5.4,18.85,41.39,11.33,23.03,39.78245
3301504,3.99,11.45,57.9,15.8,10.86,40.6365
3301603,3.73,19.45,36.43,11.61,28.77,40.57025
3301702,11.95,14.33,44.16,12.5,17.08,38.271
3301801,3.7,12.39,56.53,13.24,14.14,40.6911
3301850,8.53,17.88,45.26,10.22,18.1,38.6523
3301876,8.97,20.34,35.77,15.04,19.89,38.5107
3301900,8.55,15.34,41.33,13.33,21.45,39.40635
3302007,9.05,13.26,47.01,15.41,15.27,39.23935
3302056,7.26,17.01,50.63,9.57,15.52,38.92855
3302106,10.27,21.43,28.44,9.66,30.21,38.4635
3302205,8.2,14.84,47.01,10.77,19.19,39.31015
3302254,7.9,16.07,43.6,17.52,14.91,39.2096
3302270,13.24,17.1,42.78,13.42,13.46,37.2739
3302304,4.45,21.99,44.12,10.93,18.51,39.24305
3302403,9.23,13.09,49.78,10.77,17.14,39.14075
3302452,3.85,13.68,43.23,12.18,27.05,41.3074
3302502,8.86,15.22,39.22,15.27,21.42,39.41855
3302601,7.95,15.02,48.62,14.56,13.86,39.1506
3302700,9.07,15.21,45.57,12.73,17.43,38.97605
3302809,3.82,15.5,50.47,12.77,17.43,40.39595
3302858,8.51,16.35,45.79,12.61,16.74,38.90395
3302908,6.14,20.08,38.7,15.27,19.81,39.34265
3303005,5.93,20.34,35.56,12.98,25.18,39.6311
3303104,3.91,17.79,43.96,10.77,23.58,40.37615
3303203,6.56,17.96,44.1,14.14,17.24,39.3123
3303302,6.43,19.58,51.01,9.03,13.96,38.65035
3303401,5.27,14.01,45.52,17.61,17.6,40.45155
3303500,12.42,16.4,42.69,11.53,16.96,37.76845
3303609,13.48,16.44,46.52,8.29,15.28,37.20645
3303708,6.8,10.9,50.97,12.83,18.51,40.33825
3303807,11.09,17.4,39.83,13.82,17.87,38.1618
3303856,9.93,16.71,40.55,12.31,20.49,38.69715
3303906,6.07,12.85,51.13,13.12,16.83,40.1414
3303955,8.38,16.36,51.25,9.63,14.38,38.63955
3304003,3.6,13.01,56.71,11.34,15.34,40.6246
3304102,6.63,16.31,40.85,14.9,21.31,39.8593
3304110,5.49,13.01,53.93,12.64,14.93,40.1252
3304128,7.56,9.69,50.72,15.92,16.11,40.2738
3304144,9.25,16,41.92,15.74,17.09,38.9146
3304151,4.09,22.24,48.53,8.63,16.5,39.05795
3304201,6.37,13.4,55.81,12.25,12.18,39.61445
3304300,7.16,17.71,45.31,10.56,19.25,39.1572
3304409,4.71,13.81,57.23,8.93,15.32,40.08395
3304508,8.61,13.95,51.33,8.76,17.35,39.1054
3304524,6.31,12.66,49.12,15.12,16.8,40.1948
3304557,9.93,16.25,46.53,11.52,15.77,38.4044
3304607,3.61,18.71,56.3,7.11,14.26,39.49665
3304706,9.59,16.93,37.31,10.37,25.8,39.04795
3304755,18.87,19.33,42.66,5.9,13.25,35.0141
3304805,11.43,17.95,43.78,11.81,15.04,37.69555
3304904,11.57,14.99,44.04,13.68,15.73,38.2328
3305000,11.08,24.71,37.26,10.23,16.71,36.81695
3305109,10.36,14.7,42.26,15.28,17.4,38.7998
3305133,4.97,18.48,40.6,13.73,22.22,40.00965
3305158,12.19,16.92,23.75,10.28,36.86,39.0916
3305208,9.8,16.06,41.23,15.62,17.28,38.7553
3305307,2.87,14.86,42.45,12.7,27.12,41.4373
3305406,17.54,16.25,30.56,15.95,19.7,36.74805
3305505,9.09,19.82,39.55,15.07,16.47,38.31285
3305554,8.81,15.79,47.11,10.87,17.42,38.87325
3305604,10.4,14.37,46.37,11.49,17.37,38.66545
3305703,7.73,8.88,21.46,10.52,51.4,42.5708
3305752,7.88,14.8,46.06,14.37,16.9,39.40745
3305802,6.21,15.8,42.68,15.25,20.06,39.98165
3305901,4.42,29.45,34.29,13.87,17.97,38.22695
3306008,6.78,14.43,45.04,13.26,20.49,39.9681
3306107,7.79,17.22,46.49,10.92,17.58,38.9578
3306156,4.5,29.78,31.4,8.01,26.31,38.47515
3306206,5.69,18.72,43.24,16.31,16.04,39.45555
3306305,6,17.51,48.9,12.52,15.06,39.3069
3500105,5.89,14.97,53.74,12.07,13.33,39.58155
3500204,2.18,8.92,61.41,12.15,15.34,41.67215
3500303,4.24,10.56,46.92,17.8,20.48,41.4634
3500402,4.73,13.27,51.41,15.07,15.52,40.44965
3500501,2.13,10.21,58.67,12.37,16.61,41.58725
3500550,2.65,12.52,57.09,11.88,15.87,41.0297
3500600,7.26,21.5,45.22,9.53,16.49,38.32535
3500709,5.32,14.94,52.46,16.31,10.98,39.77615
3500758,2.34,13.19,47.76,18.35,18.36,41.47725
3500808,5.01,14.79,47.79,23.35,9.06,40.06365
3500907,17.06,7.7,30.26,27.29,17.68,38.52965
3501004,3.12,9.33,52.02,16.43,19.1,41.80325
3501103,10.3,12.65,37.81,15.71,23.52,39.56765
3501152,3.34,10.64,44.17,29.34,12.51,41.6648
3501202,3.28,10.12,58.78,9.56,18.26,41.272
3501301,5.73,16.33,42.15,18.46,17.32,39.985
3501400,3.83,6.05,65.78,12.59,11.75,41.40915
3501509,3.83,9.35,62.33,18.16,6.34,40.7903
3501608,2.65,11.83,61,11.98,12.54,40.9004
3501707,3.36,9.31,39.16,28.52,19.66,42.3265
3501806,2.7,16.24,47.53,16.27,17.27,40.75325
3501905,3.37,10.39,60.92,13.18,12.14,40.9408
3502002,4.71,17.23,49.69,13.84,14.53,39.7366
3502101,9.86,14.2,45.92,16.12,13.9,38.8076
3502200,5.05,12.16,49.95,14.31,18.53,40.70305
3502309,4.39,12.75,53.31,7.5,22.06,40.7442
3502408,5.3,11.32,60.79,13.81,8.78,40.05405
3502507,7.28,23.58,40.26,13.01,15.87,38.12095
3502606,2.66,12.95,46.54,8.18,29.67,41.7577
3502705,9.39,12.85,44.92,15.16,17.68,39.3631
3502754,3.03,14.36,47.11,19.43,16.08,41.00175
3502804,7.09,13.78,56.22,10.46,12.45,39.29
3502903,7.36,14.81,47.46,15,15.37,39.4686
3503000,4.04,14.82,44.17,15.18,21.79,40.8542
3503109,2.19,8.13,63.52,11.09,15.07,41.72125
3503158,5.53,10.04,68.56,3.66,12.2,39.9601
3503208,5.64,14.92,52.32,13.2,13.93,39.7561
3503307,3.67,13.97,55.03,15.04,12.29,40.414
3503356,4.12,12.54,50.27,23.88,9.19,40.6833
3503406,3.57,13.47,49.01,10.71,23.24,41.08865
3503505,6.4,20.02,41.24,11.26,21.07,39.1824
3503604,1.48,7.01,52.44,24.19,14.88,42.66425
3503703,4.11,11.36,32.29,26.05,26.19,42.15075
3503802,3.89,10.29,56.9,15.55,13.36,40.99805
3503901,9.36,10.7,52.5,10.79,16.65,39.42525
3503950,7.88,12.8,54.78,7.49,17.05,39.40415
3504008,4.03,17.28,50.16,13.31,15.22,39.94395
3504107,7.78,11.27,51.47,14.42,15.06,39.8342
3504206,6.87,10.23,52.16,13.49,17.26,40.36135
3504305,15.09,13.69,50.57,10.98,9.67,36.8923
3504404,1.92,12.38,41.12,17.98,26.6,42.2765
3504503,8.62,11.16,52.76,14.07,13.4,39.48775
3504602,2.43,10.88,49.6,17.72,19.37,41.8409
3504701,3.39,26.63,58.53,4.46,6.99,37.7463
3504800,1.34,13.24,52.97,12.73,19.72,41.59205
3504909,7.94,16.22,44.27,10.37,21.2,39.29445
3505005,8.51,18.18,41.21,13.03,19.07,38.81145
3505104,1.42,10.01,47.79,24.69,16.09,42.33825
3505203,6.49,12.38,50.88,13.1,17.16,40.1207
3505302,4.89,11.63,51.78,13.68,18.02,40.7633
3505351,18.91,14.54,50.75,10.12,5.68,35.3772
3505401,9.4,18.09,54.58,9.92,8,37.6567
3505500,5.3,13.67,49.53,14.23,17.27,40.31475
3505609,6.29,12.86,39.16,21.05,20.64,40.70185
3505708,9.33,10.02,50.73,15.16,14.77,39.6049
3505807,5.9,12.73,43.38,21.12,16.87,40.5698
3505906,7.8,11.67,51.51,13.97,15.04,39.74275
3506003,6.4,14.9,52.68,12.13,13.89,39.49115
3506102,3.85,15.94,49.77,14.33,16.12,40.30845
3506201,4.77,12.65,44.13,24.65,13.8,40.84215
3506300,2.06,11.86,38.43,26.58,21.07,42.3152
3506359,5.86,16.79,45.57,17.16,14.63,39.6412
3506409,3.44,12.42,56.91,11.71,15.52,40.78715
3506508,3.32,8.94,65.24,11.89,10.6,41.00225
3506607,5.16,13.31,43.29,16.38,21.86,40.826
3506706,12.56,9.45,46.76,9.99,21.24,39.00205
3506805,12.28,9.56,55.31,8.23,14.62,38.52135
3506904,6.38,12.1,52.42,11.88,17.22,40.1386
3507001,3.23,12.64,51.79,14.4,17.94,41.1034
3507100,9.26,11.31,54,10.85,14.58,39.21955
3507159,4.72,21.22,41.31,12.54,20.21,39.4744
3507209,12.41,9.95,55.91,7.8,13.93,38.3588
3507308,22.47,6.5,45.11,13.38,12.54,36.2133
3507407,7.85,9.68,46.23,16.6,19.64,40.4718
3507456,2.1,9.52,64.09,15.3,8.98,41.2969
3507506,5.61,12.43,58.37,11.04,12.55,39.94
3507605,6.96,11.09,57.67,12.01,12.28,39.79195
3507704,2.2,8.96,61.27,12.12,15.46,41.6718
3507753,4.01,10.29,56.2,15.23,14.27,41.01795
3507803,4.54,14.84,54.02,13.73,12.87,40.02155
3507902,2.96,9.47,44.67,20.53,22.37,42.24045
3508009,4.04,8.6,59.52,11.71,16.13,41.23485
3508108,2.44,14.06,50.27,14.79,18.43,41.15925
3508207,3.94,14.47,42.39,18.21,20.99,41.01505
3508306,1.95,8.9,57.01,11.96,20.18,42.0698
3508405,4.33,9.98,53.53,16.63,15.54,41.13095
3508504,5.87,11.71,58.79,10.52,13.12,39.9959
3508603,8.07,17.37,44.45,13.88,16.23,38.8956
3508702,8.28,14.67,43.16,17.69,16.2,39.41115
3508801,2.87,9.68,56.28,18.1,13.08,41.4787
3508900,3.19,6.87,53.28,25.62,11.03,41.9971
3509007,3.71,14.3,52.75,15.04,14.21,40.4919
3509106,4.11,12.92,53.67,7.71,21.59,40.76945
3509205,10.66,7.51,56.61,15.57,9.66,39.26975
3509254,5.97,13.1,47.93,16.51,16.49,40.26065
3509304,2.36,12.43,50.86,18.1,16.26,41.4316
3509403,5.45,10.9,53.42,16.29,13.95,40.55275
3509452,3.09,13.77,45.22,18.63,19.29,41.25795
3509502,9.42,14.37,50.91,12.41,12.88,38.66275
3509601,3.98,12.58,53.42,17.61,12.41,40.65975
3509700,7.55,11.63,49.41,15.38,16.04,39.9606
3509809,5.11,13.78,39.98,19.73,21.4,40.88805
3509908,4.9,19.02,48.14,8.65,19.28,39.50965
3509957,6.32,16.43,49.7,9.37,18.17,39.45525
3510005,8.09,13.38,48.77,12.87,16.88,39.48435
3510104,0.79,6.57,64.58,16.87,11.18,42.33085
3510153,4.71,10.61,61.4,12.3,10.98,40.4118
3510203,7.97,17.36,42.73,11.76,20.17,39.1013
3510302,3.46,15.63,50.56,14.24,16.1,40.4503
3510401,4.83,9.35,57.5,15.63,12.69,40.83675
3510500,12.05,13.2,43.69,16.19,14.88,38.42035
3510609,13.35,9.88,50,14.48,12.29,38.2919
3510708,4.88,11.71,53.17,16.85,13.39,40.57265
3510807,5.69,13.53,56.5,10.49,13.79,39.81465
3510906,4.14,13.22,36.51,25.11,21.02,41.45915
3511003,9,14.4,31.44,24.02,21.15,39.8856
3511102,6.81,11.78,50,15.09,16.31,40.14275
3511201,1.95,10.58,22.46,28.26,36.75,43.7112
3511300,1.61,10.86,66.4,4.42,16.71,41.2888
3511409,2.61,10.64,53.69,15.61,17.45,41.59715
3511508,2.92,11.34,59.97,11.72,14.05,40.9923
3511607,4.91,10.74,53.53,14.92,15.89,40.7937
3511706,6.17,11.27,48.27,15.18,19.11,40.6027
3511904,1.41,6.8,40.46,19.87,31.46,43.68155
3512001,2.7,12.81,50.33,17.1,17.06,41.2862
3512100,4.65,11.43,48.28,15.6,20.04,41.0883
3512209,6.6,7.42,55.43,19.34,11.21,40.694
3512308,3.84,13.3,41.67,15.1,26.09,41.4356
3512407,5.58,9.41,53.25,19.97,11.79,40.75005
3512506,3.57,9.91,55.08,14.14,17.3,41.3612
3512605,3.7,11.88,35.73,23.55,25.13,41.99665
3512704,3.32,11.59,43.56,19.51,22.01,41.74635
3512803,10.33,8.59,55.39,12.77,12.92,39.29815
3512902,2.18,13.35,52.59,15.74,16.14,41.2252
3513009,7.42,11.6,52.83,11.58,16.57,39.8634
3513108,3.97,10.9,56.06,11.14,17.93,41.0098
3513207,4.98,10.24,60.31,8.73,15.74,40.56425
3513306,5.92,12.36,57.05,8.69,15.99,40.00295
3513405,8.49,16.15,44.66,16.87,13.83,38.92755
3513504,5.5,10.48,59.27,10.77,13.99,40.35615
3513603,13.5,16.75,34.8,11.91,23.04,37.85625
3513702,3.34,11.53,48.69,13.11,23.33,41.55835
3513801,7.52,10.17,57.86,12.35,12.1,39.77165
3513850,12.07,26.75,42.75,6.09,12.34,35.74575
3513900,4.08,15.82,32.24,27.82,20.05,41.1442
3514007,1.4,5.38,49.44,35,8.78,42.9906
3514106,3.61,8.86,54.6,18.91,14.02,41.49255
3514205,5.71,15.02,46.43,16.52,16.33,40.0389
3514304,4.34,10.32,39.4,23.95,21.98,41.84895
3514403,4.64,14.23,56.33,12.39,12.41,39.99255
3514502,3.28,12.84,59.52,12.86,11.5,40.5393
3514601,2.07,10.14,42.23,24.21,21.35,42.48335
3514700,5.69,16.24,37.97,19.31,20.79,40.29505
3514809,9.39,18.48,57.42,6.79,7.92,37.45875
3514908,4.03,6.46,41.89,27.14,20.48,42.5575
3514924,0.37,10.34,57.66,8.81,22.82,42.33925
3514957,2.96,11.99,28.2,26.37,30.49,42.69785
3515004,6.4,11.87,51.12,14.63,15.98,40.20445
3515103,10.15,11.75,50.8,13.76,13.54,38.9625
3515129,7.32,23.91,32.05,20.51,16.21,38.42155
3515152,4.2,11.22,53.46,18.17,12.96,40.87005
3515186,5.22,10.43,59.58,11.29,13.48,40.42555
3515194,1.11,7.25,31.88,29.33,30.42,44.04675
3515202,3.14,9.89,49.63,13.6,23.74,41.9111
3515301,3.27,9.28,49.71,17.17,20.58,41.90985
3515350,9.91,19.46,44.91,12.97,12.76,37.78725
3515400,9.17,10.83,47.17,15.54,17.29,39.7175
3515509,5.05,13.1,53.24,12.43,16.18,40.31295
3515608,2.85,10.87,25.55,30.48,30.26,43.0655
3515657,4.57,11.1,40.41,23.5,20.42,41.5423
3515707,8.6,13.67,48.48,14.45,14.8,39.22775
3515806,8,12.09,55.04,17.04,7.82,39.2565
3515905,4.53,12.96,49.36,10.64,22.5,40.8372
3516002,5.79,6.95,36.5,36.46,14.3,41.978
3516101,3.82,14.97,57.98,10.47,12.76,40.04925
3516200,3.61,10.69,60.54,12.11,13.04,40.83925
3516309,8.62,11.95,46.3,16.58,16.55,39.6985
3516408,6.08,14.75,48.1,16.51,14.55,39.84235
3516507,3.98,12.83,54.78,10.41,18,40.68955
3516606,13.51,7.09,52.34,9.8,17.26,38.8029
3516705,4.12,11.52,60.48,11.25,12.63,40.50875
3516804,1.39,8.35,48.6,28.24,13.42,42.5685
3516853,3.04,6.35,59.66,18.53,12.41,41.89465
3516903,3.96,12.33,44.64,17.49,21.58,41.33935
3517000,5.87,11.3,42.84,17.33,22.67,41.03235
3517109,2.69,8.28,65.14,5.85,18.04,41.53085
3517208,4.33,10.02,43.55,25.64,16.46,41.5906
3517307,2.02,12.27,51.8,16.99,16.91,41.53795
3517406,6.51,14.45,43.08,15.11,20.86,40.15405
3517505,4.31,9.92,49.5,19.11,17.15,41.36145
3517604,11.55,16.83,32.97,12.92,25.73,38.624
3517703,5.5,14.75,36.75,22.31,20.69,40.69975
3517802,6.04,16.15,44.72,14.92,18.17,39.8296
3517901,5.53,14.53,40.16,17.15,22.63,40.62795
3518008,5.06,12.8,58.79,7.78,15.57,40.1032
3518107,4.11,8.63,49.09,20.53,17.64,41.71335
3518206,5.3,15.56,46.4,14.96,17.79,40.1047
3518305,9.75,10.85,56.52,9.58,13.3,39.0046
3518404,6.93,16.48,52.16,10.38,14.04,39.0333
3518503,2.31,12.09,55.12,16.04,14.44,41.2723
3518602,10.13,8.24,50.84,18.53,12.27,39.62455
3518701,8.61,15.74,40.14,18.9,16.61,39.2414
3518800,10.95,11.15,47.13,15.52,15.24,39.0225
3518859,3.85,10.42,45.1,24.43,16.2,41.59235
3518909,2.26,5.87,59.18,19.14,13.55,42.2965
3519006,5.51,15.29,35.18,15.53,28.5,40.86175
3519055,3.06,9.56,61.08,11.29,15.01,41.26795
3519071,5.79,11.88,54.95,14.76,12.63,40.1493
3519105,4.56,10.32,47.92,18.89,18.31,41.30695
3519204,3.85,14.09,41.82,22.15,18.1,41.07645
3519253,2.89,6.86,40.82,37.54,11.89,42.6834
3519303,9.73,8.58,49.92,13.8,17.98,39.8724
3519402,3.25,11.38,40.14,24.18,21.05,41.9446
3519501,4.2,7.55,41.22,32.41,14.62,42.17335
3519600,3.92,7.52,72.83,6.99,8.74,40.70075
3519709,7.22,12.61,42.36,17.62,20.18,40.2882
3519808,7.63,11.59,43.36,21.99,15.44,40.19965
3519907,4.8,16.06,37.93,22.07,19.14,40.57995
3520004,19.55,6.45,43.45,18.37,12.18,37.23775
3520103,4.65,13.14,38.81,18.47,24.93,41.30325
3520202,5.49,16.01,49.81,17.45,11.24,39.63335
3520301,12.51,22.83,38.68,13.9,12.08,36.5438
3520400,6.43,14.15,43.46,20.98,14.97,40.0649
3520426,8.17,11.01,47.62,16.01,17.2,39.98955
3520442,6.58,17.58,51.75,10.63,13.46,38.94115
3520509,6.41,8.65,60.76,11.77,12.4,40.30115
3520608,3.4,16.26,53.32,12.79,14.23,40.18065
3520707,9.49,13.79,46.99,10.53,19.2,39.09215
3520806,1.61,9.7,47.15,30.81,10.73,42.23175
3520905,3.16,9.8,42.15,25.67,19.21,42.14085
3521002,2.43,9.76,65.73,9.33,12.74,41.16305
3521101,3.05,9.16,67.5,7.11,13.18,41.01455
3521150,5.44,9.65,37.39,23.04,24.48,41.7797
3521200,8.34,24.11,47.98,6.69,12.87,37.24605
3521309,3.23,11.94,36.35,24.29,24.19,42.09095
3521408,3.55,8.88,60.93,12.65,13.99,41.22255
3521507,1.93,8.27,46.56,17.67,25.58,42.80905
3521606,8.62,11.31,45.9,13.7,20.47,39.9393
3521705,8.98,20.53,39.94,11.46,19.09,38.2581
3521804,12.42,9.54,42.47,13.27,22.29,39.24465
3521903,2.2,13.43,43.67,17.65,23.04,41.77235
3522000,2.52,7.34,66.35,15.7,8.08,41.4613
3522109,10.6,16.25,38.25,17.11,17.78,38.60485
3522158,7.57,26.17,39.07,12.51,14.67,37.54055
3522208,10.97,13.15,41.21,20.38,14.29,38.8733
3522307,4.78,14.24,52.12,15.76,13.1,40.1518
3522406,5.54,15.7,50.76,13.2,14.8,39.7238
3522505,4.38,10.88,49.7,20,15.05,41.0993
3522604,5.15,11.17,58.39,13.93,11.36,40.30455
3522653,8.42,17.06,56.28,8.68,9.56,38.1432
3522703,5.74,11.21,56.36,8.77,17.93,40.36525
3522802,2.94,16.75,31.8,22.08,26.43,41.508
3522901,7.62,8.07,51.19,10.39,22.73,40.71455
3523008,4.06,16.56,52.4,11.48,15.5,39.9808
3523107,9.14,9.99,49.11,16.52,15.23,39.7476
3523206,7.31,18.41,42.85,14.64,16.79,39.0258
3523305,10.87,14.66,33.76,22.17,18.54,39.05285
3523404,5.46,10.05,60.92,12,11.57,40.3136
3523503,2.1,13.84,43.25,21.73,19.08,41.64945
3523602,2.82,15.66,45.5,22.14,13.88,40.8293
3523701,1.82,9.99,68.69,8.23,11.27,41.15115
3523800,2.24,11.43,51.6,21.46,13.27,41.5529
3523909,7.93,10.05,54.46,15.1,12.46,39.8238
3524006,3.86,7.88,68.78,8.19,11.28,40.89115
3524105,4.95,15.13,53.31,12.2,14.42,39.9071
3524204,1.52,11.91,44.86,32.48,9.23,41.8956
3524303,5.46,12.6,54.37,12.91,14.67,40.19325
3524402,4.65,14.62,49.89,17.4,13.43,40.2239
3524501,1.32,10.23,53.26,26.05,9.13,41.90305
3524600,9.06,12.02,40.12,22.94,15.86,39.8027
3524709,7.53,8.72,61.01,11.83,10.92,39.88455
3524808,6.62,15.2,51.82,9.93,16.43,39.46335
3524907,2.18,12.46,60.26,12.25,12.86,40.97625
3525003,5.34,11.88,54.51,13.33,14.93,40.36355
3525102,7.24,11.42,55.73,12.63,12.99,39.74165
3525201,5.84,10.87,47.53,18.2,17.55,40.7776
3525300,4.85,10.43,62.5,10.77,11.45,40.36365
3525409,2.22,10.08,65.45,8.63,13.62,41.20815
3525508,2.59,14.24,48.17,16.02,18.97,41.1834
3525607,8.4,9.76,39.46,28.06,14.32,40.4491
3525706,8.02,12.65,41.05,13.04,25.25,40.2154
3525805,27.98,7.49,37.22,14.53,12.77,34.58565
3525854,3.12,13.38,56.7,12.51,14.29,40.68265
3525904,5.95,11.89,57.93,11.35,12.88,39.96285
3526001,3.75,11.58,54.98,15.34,14.36,40.9127
3526100,10.41,16.19,38.93,19.79,14.67,38.56995
3526209,8.8,12.92,44.61,14.07,19.61,39.60805
3526308,9.57,19.39,38.65,11.96,20.43,38.3802
3526407,2.93,11.83,61.18,10.23,13.83,40.83355
3526506,9.29,16.99,35.68,17.76,20.27,39.0642
3526605,4.41,13.33,45.91,17.52,18.83,40.8722
3526704,7.34,10.71,53.54,14.37,14.04,39.96775
3526803,5.38,11.83,54.43,14.45,13.91,40.34305
3526902,7.3,11.24,57.08,11.65,12.73,39.68535
3527009,5.03,11.24,48.58,13.98,21.16,41.0117
3527108,5.4,13.64,51.62,17.58,11.76,40.0563
3527207,5.7,17.64,50.28,13.28,13.1,39.2726
3527256,8.83,13.77,46.22,10.93,20.25,39.37145
3527306,9.34,6.9,56.12,15.46,12.19,39.903
3527405,3.86,13.5,49.66,16.06,16.92,40.8013
3527504,4.3,11.69,58.47,13.09,12.45,40.50305
3527603,1.28,12.17,43.83,20.08,22.64,42.3045
3527702,2.62,8.02,45.16,19.17,25.02,42.67325
3527801,3.61,11.24,60.87,11.44,12.83,40.7119
3527900,7.6,12.83,48.2,13.57,17.79,39.79925
3528007,2.57,8.63,52.93,25.29,10.58,41.86455
3528106,11.29,9.19,35.85,18.83,24.84,40.04645
3528205,8.28,17.94,47.37,8.78,17.63,38.6198
3528304,3.59,11.48,56.09,14.64,14.2,40.9256
3528403,7.23,11.48,44.37,21.38,15.53,40.2986
3528502,11.84,10.55,52.4,11.86,13.35,38.5705
3528601,4.8,10.88,46.97,14.95,22.4,41.26475
3528700,2.3,24.75,52.01,13.58,7.37,38.7747
3528809,4.93,15.01,38.71,23.47,17.87,40.67095
3528858,1.31,12.3,56.34,9.86,20.18,41.6403
3528908,5.62,10.95,44.89,29.66,8.89,40.7451
3529005,5.86,14.92,54.55,11.9,12.77,39.5506
3529104,2.5,15.89,43.34,24.19,14.07,40.98575
3529203,10.05,14.32,46.91,14.39,14.33,38.68865
3529302,3.79,9.12,51.26,17.46,18.37,41.6424
3529401,5.58,10.92,50.87,18.29,14.34,40.62645
3529500,2.73,6.89,56.59,14.07,19.72,42.21565
3529609,5.5,15.02,52.79,12.64,14.05,39.7593
3529658,2.88,12.77,52.99,8.32,23.03,41.2604
3529708,9.42,19.34,34.89,14.78,21.56,38.6315
3529807,3.63,10.22,47.21,20.04,18.9,41.6754
3529906,6.36,10.71,44.72,18.89,19.33,40.82005
3530003,6.91,19.33,40.29,9.02,24.45,39.2831
3530102,5.93,16.24,44.32,17.48,16.03,39.8123
3530201,12.67,17.91,38.51,15.13,15.77,37.54645
3530300,6.44,12.92,57.54,10.43,12.67,39.61505
3530409,3.91,12.75,57.08,7.48,18.78,40.6439
3530508,4.66,12.79,52.2,13.37,16.98,40.56695
3530607,4.71,13.34,52.18,15.02,14.75,40.3886
3530706,3.79,10.9,59.35,13.7,12.26,40.7785
3530805,4.42,11.47,61.96,9.68,12.47,40.3504
3530904,2.28,14.9,44.2,19.76,18.86,41.336
3531001,3.8,14,25.87,19.22,37.11,42.2986
3531100,11.51,16.52,37.25,16.33,18.39,38.32135
3531209,3.41,11.43,45.12,17.3,22.74,41.701
3531308,4.14,11.59,54.34,14.02,15.92,40.8518
3531407,4.94,12.69,42.83,14.92,24.62,41.1081
3531506,3.96,11.91,50.15,13.34,20.65,41.1547
3531605,7.14,17.21,48.65,11.06,15.95,39.0377
3531704,12.17,17.63,43.8,12.11,14.3,37.49805
3531803,4.92,12.3,52.99,19.06,10.74,40.3911
3531902,2.06,10.4,49.15,23.94,14.44,41.9471
3532009,5.79,8.22,50.28,22.86,12.85,41.074
3532058,0.69,7.86,65.59,18.04,7.82,41.987
3532108,2.58,13.26,61.24,4.14,18.78,40.7895
3532157,5.24,10.65,50.76,19.97,13.38,40.77055
3532207,5.23,10.98,33.1,32.89,17.8,41.61465
3532306,7.97,14.99,45.58,12.41,19.05,39.41185
3532405,19.79,11.16,52.55,7.54,8.96,35.7513
3532504,9.28,13.72,45.33,16.56,15.12,39.1514
3532603,2.76,13.49,49.37,17.18,17.19,41.1759
3532702,1.82,12.71,22.55,17.92,45,43.5403
3532801,2.38,10.2,63.9,6.39,17.13,41.29025
3532827,5.8,11.71,48.93,15.76,17.8,40.5747
3532843,11.4,21.98,40.49,9.06,17.07,37.1136
3532868,6.46,18.21,41.35,13.53,20.45,39.50005
3532900,2.94,11.15,39.27,26.16,20.47,42.1102
3533007,2.22,12.55,44.38,15.34,25.5,41.967
3533106,3.9,12.84,60.03,11.6,11.62,40.3132
3533205,12.8,9.34,53.21,13.91,10.75,38.39765
3533254,2.66,7.87,16.38,27.06,46.02,44.5096
3533304,3.99,7.29,39.35,26.15,23.21,42.58655
3533403,6.06,9.52,61.72,12.11,10.59,40.16145
3533502,4.7,11.42,52.14,16.97,14.77,40.76855
3533601,2.68,17.75,45.07,12.37,22.14,40.69775
3533700,0.96,9.78,57.71,15.44,16.11,42.0867
3533809,9.89,12.62,41.15,18.46,17.88,39.4201
3533908,4.14,10.86,53.34,18.65,13.02,40.96665
3534005,2.15,9.94,62.56,9.89,15.45,41.42935
3534104,3.58,11.68,69.02,5.81,9.91,40.20075
3534203,1.59,11.77,33.88,32.46,20.29,42.6661
3534302,2.99,14.41,55.12,13.6,13.88,40.5849
3534401,11.69,11.44,50.89,13.15,12.83,38.50065
3534500,28.81,11.78,29.52,11.36,18.53,33.9745
3534609,4.02,11.01,56.16,16.05,12.75,40.83345
