"city_code","pop.density2010","pop.urbanDensity"
3521507,28.21,4110.49673977475
3521606,36.24,3145.76576086956
3521705,16.5,3359.83456790124
3521804,21.61,1079.11649163544
3521903,28.99,3264.73785456421
3522000,14.12,3057.11468531469
3522109,145.2,1450.18125
3522158,17.64,1394.12444444444
3522208,1015.41,5016.72589007532
3522307,80.65,2344.25092027567
3522406,48.05,3402.83895131086
3522505,2415.79,5957.75774707984
3522604,132.21,3088.48684462697
3522653,9.55,4081.42914979757
3522703,40.18,3210.32358104155
3522802,28.66,2986.37428348098
3522901,86.46,2435.64866105585
3523008,14.46,2213.63852025837
3523107,3877.73,4964.55307891478
3523206,47.76,3591.81760322881
3523305,56.5,1922.49757455983
3523404,314.92,1618.50718927701
3523503,18.42,4013.79047619048
3523602,27.52,1927.82810164424
3523701,36.71,4415.69270746018
3523800,54.2,3759.46409163559
3523909,240.57,1754.01209650284
3524006,223.46,788.776265270506
3524105,54.87,3376.12412526242
3524204,24.11,4229.58134034166
3524303,101.42,2753.32425047722
3524402,459.48,2529.35379268182
3524501,38.87,2246.61890587289
3524600,24.44,2567.31893819334
3524709,312.56,1577.69468907458
3524808,127.57,2578.01433611469
3524907,29.03,2887.9699009901
3525003,6124.59,7663.11988134391
3525102,74.95,2899.19193350199
3525201,114.85,896.698669594966
3525300,191.09,3305.66452557874
3525409,22.26,2615.61656804734
3525508,31.37,2372.29679343773
3525607,9.99,3304.06590709904
3525706,38.1,3007.98094170404
3525805,34.55,3595.38258064516
3525854,49.36,1535.5300758214
3525904,857.77,2438.68313529554
3526001,32.12,3380.51051014136
3526100,23.41,2999.93152334152
3526209,55.04,3560.10265725867
3526308,18.95,3649.07136363636
3526407,65.75,2049.85137507314
3526506,16.33,3084.11634844869
3526605,39.45,3626.34778711485
3526704,227.75,3375.31146017546
3526803,75.88,3268.27084576108
3526902,475.08,2870.52077490443
3527009,137.67,1442.19653179191
3527108,125.27,2798.09955350499
3527207,199.19,3605.29223040572
3527256,18.71,3222.125
3527306,673.37,1692.14432451952
3527405,63.16,3200.4629707113
3527504,11.85,1891.91708796764
3527603,18.86,3575.48705035971
3527702,30.2,3883.11583397387
3527801,28.18,4937.72261613692
3527900,5.71,2366.22453653217
3528007,72.19,2939.93123775601
3528106,30.88,3100.59768558952
3528205,11.18,2756.4013592233
3528304,10.27,3437.48131443299
3528403,206.18,883.025033473604
3528502,252.25,1315.39623188878
3528601,39.26,3249.93341167254
3528700,5.24,3495.83598265896
3528809,24.97,3289.54994783516
3528858,23.66,2237.28133704735
3528908,21.07,3332.05229826353
3529005,185.21,2130.33505037687
3529104,27.15,3269.65384615385
3529203,19.33,1681.82040040351
3529302,146.3,2753.52733941794
3529401,6803.54,8882.90971800349
3529500,23.79,2718.50354381443
3529609,16.82,2074.43669724771
3529658,12.67,2713.159566787
3529708,24.88,3563.33147632312
3529807,56.45,3590.50310742823
3529906,20.56,2425.55498621324
3530003,13.01,1293.14571244358
3530102,29.91,2907.24056699291
3530201,13.77,3404.96468317787
3530300,221.22,2177.42839105757
3530409,25.85,2590.50102389078
3530508,77.55,2528.32195705008
3530607,543.65,3020.35545931759
3530706,168.98,3208.90269277565
3530805,173.78,2397.4413415488
3530904,24.43,2353.4493344426
3531001,20.45,2182.2925170068
3531100,325.72,2421.94178117048
3531209,64.84,1065.74951830443
3531308,134.61,2757.66217084136
3531407,43.76,3136.05223729792
3531506,71.86,2988.04843672457
3531605,17.47,2626.80666666667
3531704,12.36,2641.03726027397
3531803,203.55,1648.52788001647
3531902,20.97,3636.20515896821
3532009,80.14,2632.42040038132
3532058,18.76,3398.95264765784
3532108,16.69,2353.77320034692
3532157,9.46,4743.15957446809
3532207,11.98,2929.7425716768
3532306,8.01,2645.33613445378
3532405,50.36,2882.34231651376
3532504,40.18,2283.37617977528
3532603,24.61,3017.98295978906
3532702,31.01,2625.5586797066
3532801,27.11,2145.13151658768
3532827,22.1,3321.75469409283
3532843,16.99,1719.35284552846
3532868,6.14,1829.91541950113
3532900,58,4750.30843964671
3533007,36.06,3788.16967245462
3533106,63.81,2669.94838709677
3533205,11.54,2849.31513944223
3533254,38.99,7263.49324324324
3533304,46.46,5295.78387096774
3533403,694.34,2764.0721013059
3533502,39.28,3789.36781668383
3533601,19.57,2335.03423199716
3533700,13.86,2273.4262078094
3533809,13.49,1876.00519480519
3533908,62.32,2488.42941089329
3534005,15.98,3017.1559926807
3534104,27.89,2558.81232935154
3534203,22.87,5009.35222129086
3534302,136.34,3916.06928510879
3534401,10411.79,11042.2400915361
3534500,11.46,2972.04807692308
3534609,124.47,3338.14172958133
3534708,347.78,2537.11624238417
3534757,29.1,2388.47265646732
3534807,29.15,3080.22508038585
3534906,39.07,2859.73444537114
3535002,15.89,3273.93863490019
3535101,133.14,7950.04857332449
3535200,30.02,3045.89652574299
3535309,38.67,3432.76821416469
3535408,40.93,1471.99562745098
3535507,42.28,3279.85149042734
3535606,21.48,2094.55251054044
3535705,37.85,4790.2025974026
3535804,17.48,534.342070768813
3535903,27.16,2141.64937088077
3536000,29.65,2782.64034229829
3536109,26.59,388.642709510738
3536208,51.34,1986.86108374384
3536257,24.04,2059.13174224344
3536307,21.56,2507.49213483146
3536406,16.97,860.489755374351
3536505,591.72,1261.35923140539
3536570,6.93,2294.70824175824
3536604,11.63,3638.55634884772
3536703,56.92,2351.57367265357
3536802,36.45,896.166904761905
3536901,9.83,967.053841500302
3537008,22.03,3170.19838709677
3537107,380.45,2396.68394860182
3537156,19.28,1442.30985523385
3537206,15.22,941.394494955785
3537305,82.31,2795.88813903037
3537404,25.5,2555.28698060942
3537503,33.38,2461.68824057451
3537602,191.95,1386.11720972136
3537701,22.75,2766.00983606557
3537800,69.82,2879.27677829099
3537909,38.77,1587.60751605996
3538006,201.39,2333.03542529948
3538105,81.37,2858.56643873591
3538204,84.8,729.367600862334
3538303,7.33,3440.11573729864
3538501,80.16,3536.79192513369
3538600,65.23,1672.28523090419
3538709,264.77,2268.8293518694
3538808,56.44,2349.49958601251
3538907,27.55,2362.96933254578
3539004,49.3,3353.28823725425
3539103,144.63,2347.79137839276
3539202,51.49,3674.12525810673
3539301,96.38,1965.77409900193
3539400,30,1227.55822217363
3539509,81.99,3998.24534769834
3539608,15.38,3036.5737800437
3539707,9.77,3426.6010139417
3539806,6211.94,7135.26188837921
3539905,40.4,2841.79162561576
3540002,25.46,2473.85246921259
3540101,18.99,2219.70813253012
3540200,112.94,7539.80805481283
3540259,19.38,3719.8652173913
3540309,11.58,2149.61484759095
3540408,13.37,3281.97145575642
3540507,31.34,392.066823858178
3540606,87.76,1723.8914606209
3540705,209.88,2446.24871958153
3540754,436.22,6252.7028644877
3540804,45.12,3170.01864048976
3540853,45.48,2776.16503267974
3540903,103.73,3830.10035468391
3541000,1776.09,6508.50369725968
3541059,26.26,4162.92538293217
3541109,14.36,2740.55460992908
3541208,18.04,2451.87258290518
3541307,32.82,1449.45758386867
3541406,368.89,2153.97608312716
3541505,50.1,2151.84440132405
3541604,45.65,3864.02265846736
3541653,15.73,436.478031383738
3541703,19.64,2473.63539823009
3541802,12.01,1304.17090203686
3541901,45.27,3309.82062780269
3542008,18.79,2515.1574295474
3542107,70.93,2531.4595215311
3542206,18.14,2553.4983838577
3542305,12.52,1458.18311688312
3542404,69.76,2046.09748059836
3542503,17.83,2693.27472527473
3542602,75.11,1364.12614678899
3542701,26.8,3968.35960866527
3542800,10,4432.80848056537
3542909,25.73,2694.28022573363
3543006,26.19,2759.45902244082
3543105,28.81,3788.03850156087
3543204,21.83,3215.41774193548
3543238,11.14,3023.95780254777
3543253,22.26,2113.21916376307
3543303,1144.99,2572.06947381914
3543402,928.46,2936.34862273862
3543501,15.96,2501.6723859041
3543600,21.14,1010.53074454429
3543709,32.97,3546.57112818439
3543808,27.73,3543.28917940467
3543907,373.47,3033.39574769116
3544004,130.16,3821.58597415031
3544103,1192.45,5715.53662288487
3544202,16.7,4390.605
3544251,26.51,1926.02133972532
3544301,73.47,2174.82771751162
3544400,11.52,1750.37305327869
3544509,12.08,726.088235294118
3544608,16.78,1990.38935643564
3544707,16.2,2322.95392278954
3544806,17.67,1247.23000923361
3544905,34.58,1676.17883152614
3545001,36.79,2528.82189954773
3545100,27.96,3925.50008496177
3545159,70.77,1571.69862683691
3545209,792.17,2441.2841299944
3545308,143.07,2547.31310118559
3545407,46.64,1387.52281286452
3545506,8.13,3269.23310344828
3545605,43.32,3045.5791728526
3545704,20.98,3103.90304136253
3545803,663.08,3624.44363797045
3546009,50,3668.22357653791
3546108,11.36,2552.8852614897
3546207,26.66,1185.38794985847
3546256,13.19,3003.62042553192
3546306,101.35,4043.64803109469
3546405,39.44,2777.68364607766
3546504,41.42,3752.14010007148
3546603,140.43,2171.23720527796
3546702,220.74,2662.96981932956
3546801,139.09,1595.1307253886
3546900,53.55,5238.38915971777
3547007,21.05,2936.34492099323
3547106,16.96,1075.00143338954
3547205,12.6,2114.48011928429
3547304,605.17,1924.02638859332
3547403,12.1,2190.71176470588
3547502,35.11,2076.6863674709
3547601,82.69,3895.46215570769
3547650,18.23,1641.93904761905
3547700,37.06,2867.92974553963
3547809,3866.35,9077.79027557646
3547908,20.31,2507.99165829146
3548005,134.09,2804.31294973908
3548054,5.83,1541.28361445783
3548104,54.05,2337.42553606238
3548203,48.76,1335.42656042497
3548302,29.68,2494.86888472352
3548401,33.44,4087.71495412844
3548500,1492.23,8379.78442542173
3548609,41.44,1300.2774049217
3548708,1872.59,8163.10670806065
3548807,9708.79,10304.7929572873
3548906,195.15,2897.71842292831
3549003,36.94,2580.61268917346
3549102,161.96,2060.32933278696
3549201,19.84,3590.09064748201
3549250,9.97,2475.99758454106
3549300,17.86,2172.35131414268
3549409,113.28,3380.71244075015
3549508,30.35,5151.4748852459
3549607,7.14,2799.41492395437
3549706,123.81,2653.76757769451
3549805,946.53,2453.65130832571
3549904,572.77,2612.21846972953
3549953,74.96,2251.20141763076
3550001,16.84,1819.83064194009
3550100,58.92,2518.5497826087
3550209,33.8,2562.52605512982
3550308,7387.69,12490.7055178384
3550407,51.82,1035.13510833244
3550506,9.84,3554.94977019041
3550605,257.3,1613.09702949943
3550704,184.68,1975.75194022656
3550803,47.94,2986.96293577982
3550902,23.24,2106.75201981117
3551009,2232.28,10981.138451541
3551108,25.6,1083.85918275707
3551207,25.58,2936.49620253165
3551306,18.61,2597.09879275654
3551405,39.77,2358.41523427712
3551504,309.68,6025.69246975089
3551603,129.52,943.779512195122
3551702,273.43,2494.52091264339
3551801,12.34,2936.28993939394
3551900,110.38,6046.73408833522
3552007,13.96,1947.29122137405
3552106,81.7,1283.04128112182
3552205,1306.55,3104.87626621529
3552304,12.57,2238.06876055387
3552403,1577.14,3681.2675052176
3552502,1270.37,3488.97353209614
3552551,10.3,2268.65122615804
3552601,32.88,2901.02203521491
3552700,39.74,3544.97693510555
3552809,12049.87,14093.6723280862
3552908,9.41,2495.43097643098
3553005,74.51,4347.44956605593
3553104,55.27,4323.45307692308
3553203,41.12,2602.44373727088
3553302,39.88,1688.18728210164
3553401,32.25,1849.54036328565
3553500,10.61,1650.38009259259
3553609,57.23,2744.66205141257
3553658,50.58,3541.2994757536
3553708,90.95,2481.06391266133
3553807,49.71,3360.43325074331
3553856,22.22,2055.54334677419
3553906,33.57,2829.86029035013
3553955,42.5,3275.7474883607
3554003,205.03,2087.70768421843
3554102,445.98,2869.64998108247
3554201,16.23,3027.30844793713
3554300,13.74,3006.54800783801
3554409,38.39,4196.93913884857
3554508,91,1379.86651563208
3554607,13.45,2140.06859323882
3554656,31.59,1349.42240627724
3554706,30.03,2417.18447778419
3554755,24.35,2594.59694397284
3554805,214.17,2755.81768911282
3554904,35.45,1908.28546671918
3554953,46.8,1159.13291991495
3555000,100.99,2022.34828471487
3555109,58.16,2336.93065593087
3555208,12.6,2246.9512295082
3555307,13.37,2631.39076620825
3555356,25.23,4086.15169811321
3555406,110.87,1892.49970121088
3555505,15.68,3798.55311111111
3555604,37.51,2459.70855018587
3555703,20.21,2918.8847826087
3555802,42.29,3148.2457002457
3555901,8.51,1937.91770072993
3556008,39.27,2729.3230978878
3556107,73.72,2467.7881533101
3556206,721.02,1830.12174636175
3556305,26.33,3735.98601068846
3556354,61.64,1691.03662453024
3556404,146.94,3171.94574008951
3556453,1021.79,1511.11938215316
3556503,3076.65,3939.22297297297
3556602,43.41,2139.35820093981
3556701,779.51,1308.79702749013
3556800,79.44,3497.17685239492
3556909,72.5,5687.09167950693
3556958,34.95,2843.72041587902
3557006,592.47,4259.46575692643
3557105,199.69,2702.72080909008
3557154,7.32,1951.7224686596
3557204,64.4,3163.14081014053
3557303,135.35,2268.4553492022
4100103,33.95,1951.25706081081
4100202,4.73,2435.94321428571
4100301,43.02,1108.9
4100400,529.94,2597.06161751993
4100459,11.13,2689.0711038961
4100509,31.01,2458.81660006148
4100608,33.51,2072.95434631433
4100707,22.74,1538.823
4100806,24.24,1466.32135290838
4100905,14.15,1457.11123076923
4101002,58.01,1812.24982817869
4101051,28,1915.90725806452
4101101,87.3,2799.26826620965
4101150,26.97,1888.14227970897
4101200,21.41,1335.49788060184
4101309,15.65,767.652221018418
4101408,216.55,2044.78805097277
4101507,273.3,1957.83566596121
4101606,19,2716.00586445043
4101655,16.34,1604.2245
4101705,27.21,2060.13717514124
4101804,253.9,1849.28525326981
4101853,10.24,1749.07746478873
4101903,37.14,2072.4618556701
4102000,34.06,1283.05946862392
4102109,56.8,1648.47345237268
4102208,28.42,1740.35650406504
4102307,32.38,1273.49677419355
4102406,72.29,2800.57735940845
4102505,23.5,1512.90957106274
4102604,56.67,1705.32458902524
4102703,23.56,1500.7012539185
4102752,26.64,1482.46306569343
4102802,62.13,2280.74748603352
4102901,13.07,1780.52547660312
4103008,14.86,2230.89327586207
4103024,18.21,1423.2170212766
4103040,10.53,1275.94392220421
4103057,30.87,1249.7794884781
4103107,13.3,1897.22678034102
4103156,21.82,1675.7880866426
4103206,20.33,4080.98176555716
4103222,16.81,1531.31421800948
4103305,23.56,2369.60471495928
4103354,16.7,1629.08742857143
4103370,11.03,2232.72088744589
4103404,14.5,2395.14687819857
4103453,53.96,2466.89899488626
4103479,12.79,1689.69435688866
4103503,56.9,4465.27442023893
4103602,65.23,2397.66720927867
4103701,195.54,3002.2739113425
4103800,44.29,2643.6413417951
4103909,19.32,1630.01020969856
4103958,9.09,1617.96751740139
4104006,71.93,2458.09442463995
4104055,10.16,1533.34477244772
4104105,23.4,2051.6990484821
4104204,89.94,1505.6119645003
4104253,90.15,2900.25125251172
4104303,115.05,2597.00047155909
4104402,11.03,1717.58168754606
4104428,9.9,1552.40338983051
4104451,22.2,2086.88642266824
4104501,44.25,1720.79835360427
4104600,54.29,2447.40823362401
4104659,29.5,2494.56204263443
4104709,30.36,2526.74814049587
4104808,136.23,2607.12802374474
4104907,26.5,2431.93895131086
4105003,17.54,1946.79431212229
4105102,30.09,2302.42537823328
4105201,12.63,1719.76953258274
4105300,9.35,2212.78605697151
4105409,20.51,822.081594099761
4105508,86.19,2854.31402514683
4105607,27.45,1673.83974251797
4105706,24.47,1678.096140826
4105805,1079.08,3223.12732557295
4105904,55.41,3044.36055259198
4106001,15.45,2194.90120481928
4106100,17.76,2751.71619937695
4106209,53.14,2099.02525773196
4106308,30.81,1833.65293896478
4106407,73.89,2883.13548427673
4106456,4.59,1685.83654729109
4106506,31.78,1808.02384615385
4106555,24.35,1671.63884228188
4106571,26.43,1150.48267581475
4106605,26.2,2058.81059840575
4106704,17.61,1660.68266922708
4106803,12.2,1275.5787921632
4106852,10.12,2183.60452554745
4106902,4024.84,4561.49697575752
4107009,24.16,2017.05982973669
4107108,22.71,2770.44947756607
4107124,9.75,2345.27159277504
4107157,16.26,3003.2899103139
4107207,86.42,2128.62040759157
4107256,17.73,2160.04195595371
4107306,49.27,2289.76250539957
4107405,31.75,833.657010428737
4107504,29.75,2747.80298020448
4107520,14.22,934.795612903226
4107538,32.16,1212.85366262034
4107546,14.33,1296.29343065693
4107553,12,2316.59482352941
4107603,22.79,2815.17731092437
4107652,700.02,2854.715683597
4107702,20.51,2103.53693972179
4107736,14.59,1635.61245136187
4107751,63.91,1760.44990039841
4107801,26.42,2400.35589635114
4107850,19.75,2180.96057441253
4107900,37.48,2539.17160493827
4108007,45.56,3576.16100543478
4108106,30.62,2396.10343473994
4108205,27.35,2068.29832258065
4108304,414.58,2257.034964323
4108320,19.94,2071.45154185022
4108403,107.39,2585.70938352809
4108452,23.03,1864.02222222222
4108502,12.77,2435.86218091698
4108551,25.47,2785.89259259259
4108601,51.44,2185.75161153879
4108650,10.68,870.781188118812
4108700,21.09,2584.65234493192
4108809,54.78,2042.01423901941
4108908,12.55,2979.53603192702
4108957,32.27,1851.1734772552
4109005,20.58,2607.5597874225
4109104,11.08,1551.66314553991
4109203,24.69,2758.1926721415
4109302,11.9,1903.38658536585
4109401,53.69,2479.9470359824
4109500,3.9,1904.35441795231
4109609,24.21,1380.48550692957
4109658,11.86,1483.58412942989
4109708,32.03,3153.70310701956
4109757,41.71,1913.35207100592
4109807,161.88,2465.90914039689
4109906,13.09,2256.95375508694
4110003,24.14,835.555434069538
4110052,20.89,1818.15631901841
4110078,34.03,3298.5896346644
4110102,37.61,2562.16996981231
4110201,11.68,2476.93564620663
4110300,15.35,2045.39105748758
4110409,35.06,1640.86643321661
4110508,15.26,2120.86024590164
4110607,23.12,2222.30738701101
4110656,31.62,1890.32868217054
4110706,56.23,1749.46212659898
4110805,18.62,1977.24436328993
4110904,24,1751.72865275142
4110953,27.25,2055.41697247706
4111001,32.6,3437.89265687583
4111100,24.52,2072.73650793651
4111209,41.46,2087.83763736264
4111258,75.97,3214.6018984611
4111308,27.8,1815.91356707317
4111407,21.08,1876.64262295082
4111506,73.73,2146.97496004262
4111555,18.29,2002.24370290635
4111605,31.14,1242.73158430973
4111704,35.2,2139.43166666667
4111803,64.93,2637.66426043356
4111902,25.74,2756.54100542139
4112009,22.44,2522.76425531915
4112108,108.04,2186.04573643411
4112207,19.46,2162.28535469108
4112306,26.04,2681.76034155598
4112405,51.75,4304.3363540569
4112504,30.4,2283.94813264649
4112603,10.96,1826.55766423358
4112702,74.6,2866.68059113301
4112751,36.37,2414.26581469649
4112801,37.13,2378.38708288482
4112900,10.7,2089.5731092437
4112959,21.85,1879.24837060703
4113007,31.35,3507.72377740304
4113106,23.31,2858.08800721371
4113205,21.46,2330.15452927855
4113254,11.37,2711.24912280702
4113304,45.79,2495.10873591751
4113403,12.02,3145.74250325945
4113429,25.02,2637.19131614654
4113452,14.84,1212.11713084603
4113502,29.34,2422.58751473709
4113601,18.27,3412.13962558502
4113700,306.49,3021.21962341865
4113734,8.05,2482.18916709249
4113759,25.9,2142.1448710258
4113809,37.93,2695.97108057464
4113908,17.94,1395.68838152327
4114005,17.72,2482.65647482014
4114104,67.28,2274.66446280992
4114203,97.25,3256.64702697283
4114302,58.6,1520.73165599268
4114351,14.45,1811.49705882353
4114401,16.15,2366.96106489185
4114500,23.06,1940.11050027488
4114609,62.59,1953.66854304636
4114708,12.25,1429.11620947631
4114807,67.2,1689.35995616972
4114906,23.06,2578.61531100478
4115002,29.51,1254.05849056604
4115101,23.6,2695.80052501544
4115200,732.12,3133.54583701325
4115309,27.16,1732.5110701107
4115358,20.03,1052.42250712251
4115408,35.85,1655.9502433748
4115457,9.74,805.706289308176
4115507,22.08,2804.50475367329
4115606,25.13,2502.93405275779
4115705,249.93,1431.20003974914
4115739,9.68,1656.87855855856
4115754,78.98,1898.8446300716
4115804,127.21,2465.6966392234
4115853,25.12,1673.76087235407
4115903,10.5,1688.54200426439
4116000,20.62,2388.91089108911
4116059,32.29,1975.82629355861
4116109,35.63,3227.4224943603
4116208,22.96,1710.93332573513
4116307,26.8,3000.85222748815
4116406,20.65,2167.90225080386
4116505,10.9,1961.53641207815
4116604,26.86,4185.73392857143
4116703,25.03,2155.7239636988
4116802,13.37,1511.9107363225
4116901,66.27,2158.10105851469
4116950,24.45,2186.27842227378
4117008,28.75,3054.42378378378
4117057,9.81,1403.69538632574
4117107,48.51,1638.5707859222
4117206,40.36,2214.48259109312
4117214,54.46,2750.20236220472
4117222,37.26,1178.46301713331
4117255,29.43,1890.00705456738
4117271,13.56,1742.81917268549
4117297,17.51,1866.12788571429
4117305,9.62,1450.49415496149
4117404,19.15,2132.5816700611
4117453,19.42,2077.69211170995
4117503,210.35,3888.88241846463
4117602,27.36,2591.03289404323
4117701,22.04,2156.5310454401
4117800,18.18,2219.7174676525
4117909,44.04,1943.35937706119
4118006,57.55,2623.90819251337
4118105,29.4,2039.80494713744
4118204,169.92,3671.39261431135
4118303,15.87,2325.0085106383
4118402,67.86,1883.00987086342
4118451,35.64,1309.54367541766
4118501,134.24,2265.95313423739
4118600,12.93,1081.66213412375
4118709,18.72,1468.00852017937
4118808,29.07,2501.590369884
4118857,13.87,1888.997108155
4118907,42.42,2100.2652902599
4119004,32.81,1352.06819727891
4119103,44.08,1079.96649088112
4119152,1926.09,4058.4270380782
4119202,28.17,2672.42753623188
4119251,26.93,1771.62736535662
4119301,15.09,2261.96733156647
4119400,16.69,2642.94178736518
4119509,410.54,1648.62134863978
4119608,19.62,1750.52611263266
4119657,22.84,2863.2618251928
4119707,11.5,1210.86304347826
4119806,39.49,1565.17814871017
4119905,150.72,2075.44369448597
4119954,104.67,805.236218109055
4120002,48.65,2753.62346041056
4120101,24.19,1453.29185667752
4120150,10.15,850.848607594937
4120200,11.62,424.142197340798
4120309,18.93,1813.78582677165
4120333,22.39,1460.54603174603
4120358,24.92,1594.93682795699
4120408,30.72,2801.2608317815
4120507,26.14,1613.6461147086
4120606,21.14,1873.09244970414
4120655,15.09,2951.99265306122
4120705,62.52,2028.55478208232
4120804,109.59,1229.68111076828
4120853,33.25,1106.66021598272
4120903,37.25,2522.10966878555
4121000,12.82,1507.78715422509
4121109,15.6,2144.60941987364
4121208,38.23,1144.18635968723
4121257,17.43,3288.41729893778
4121307,23.59,3159.59025270758
4121356,11.79,2013.72029876977
4121406,46.23,1681.3414500684
4121505,29.42,1998.38756029449
4121604,16.03,1320.4044345898
4121703,15.4,1660.06425713179
4121752,8.76,1342.01028277635
4121802,16.97,2042.35633961203
4121901,36.09,2418.83544687297
4122008,22.38,1595.63012552301
4122107,18.75,2583.29501915709
4122156,18.31,1659.49677419355
4122172,10.2,1243.80696774194
4122206,37.73,2633.33572645689
4122305,51.84,1802.98348328627
4122404,125.74,2131.40740002846
4122503,15.55,1719.51939058172
4122602,16.18,2191.58278948888
4122651,15.05,1563.84937163375
4122701,32.03,945.999742268041
4122800,23.26,1247.96339022955
4122909,25.82,2442.533638145
4123006,43.77,2718.48749569411
4123105,48.73,3025.74415584416
4123204,33.09,2257.54827844311
4123303,18.31,2051.31074204947
4123402,37.76,1946.96593533487
4123501,30.88,1742.52059686264
4123600,13.13,1331.77272727273
4123709,25.06,2150.51130434783
4123808,40.89,1838.45693615067
4123824,33.59,1491.8081300813
4123857,13.58,914.523296637905
4123907,29.11,3654.76766256591
4123956,13.74,1538.85479186834
4124004,20.89,2496.61108711303
4124020,31.67,1775.93422425033
4124053,80.34,2570.40902217742
4124103,59.19,3167.74431331339
4124202,12.45,2441.77986348123
4124301,14.51,3700.51949685535
4124400,58,2469.06249573815
4124509,17.17,1922.93358274648
4124608,28.23,1750.80104378081
4124707,13.76,2036.14998235086
4124806,27.31,1370.21719693919
4124905,19.42,2671.19615983394
4125001,32.62,2610.37439613527
4125100,19.02,1270.81650570676
4125209,23.94,886.04444813278
4125308,17.51,2028.50181518152
4125357,14.93,1798.66615620214
4125407,16.29,3401.3115687993
4125456,21,2727.12443693694
4125506,279.16,2416.88752250907
4125555,22,1945.44749596123
4125605,30.73,1340.98361082959
4125704,30.27,2773.01895122729
4125753,21.05,1542.55260919985
4125803,31.51,3314.26252909232
4125902,9.94,1239.46074980872
4126009,37.84,2519.0378516624
4126108,24.47,3882.82279108175
4126207,9.94,2081.47908571429
4126256,801.79,3272.81218377435
4126272,33.06,1532.48229226361
4126306,12.81,2129.26728519564
4126355,9.44,995.206902356902
4126405,13.09,1466.68099270073
4126504,30.93,2280.15349428208
4126603,66.37,1983.2259972863
4126652,19.88,1190.18843777582
4126678,25.97,1945.08333333333
4126702,24.12,1617.96776390465
4126801,24.68,2940.91312292359
4126900,13.44,1098.53224880383
4127007,11.39,1727.76925555914
4127106,50.53,2871.96605962185
4127205,49.17,2858.92119028007
4127304,21.73,2728.38581122764
4127403,20.93,1969.59879287502
4127502,6.55,1538.3487359199
4127601,21.63,1032.27138157895
4127700,99.68,2141.07494059848
4127809,14.86,2159.35909090909
4127858,23.45,2474.68335296427
4127882,9.36,1927.76097142857
4127908,12.44,2580.97285835454
4127957,25.72,1225.81574476119
4127965,15.07,1721.9471975393
4128005,33.03,2390.91973347002
4128104,81.67,2495.49804749603
4128203,73.22,1908.45531975808
4128302,26.01,2220.44569606801
4128401,48.24,2415.09151898734
4128500,48.5,2984.29072029935
4128534,13.11,1817.51758957655
4128559,27.43,1673.36985168976
4128609,25.27,975.46051051051
4128625,3.31,760.580456171735
4128633,7.33,1410.26586826347
4128658,16.24,1284.0498678996
4128708,21.13,1477.83117709438
4128807,16.71,1636.23336072309
4200051,11.26,454.833333333333
4200101,17.9,1360.37777167947
4200200,45.01,755.217667356798
4200309,37.73,941.218820224719
4200408,5.3,1942.29839867477
4200507,43.92,1896.86603032004
4200556,32.25,1068.55
4200606,16.99,1140.47695729537
4200705,12.85,1723.46727898967
4200754,19.35,1131.09037735849
4200804,27.91,1512.79993765586
4200903,10.5,724.421380697051
4201000,14.65,1591.27459831676
4201109,5.93,1957.06220588235
4201208,32.55,553.123551117864
4201257,19.45,1102.54361549498
4201273,31.71,922.373148788927
4201307,64.25,1395.37524322843
4201406,201.74,2105.02691082803
4201505,44.69,1071.36947389886
4201604,37.12,1202.00763923115
4201653,24.91,747.004005934718
4201703,66.37,841.565139664805
4201802,34.91,1472.28246753247
4201901,26.81,836.320203303685
4201950,101.33,1057.14771946122
4202008,2309.74,6227.7675187093
4202057,76.28,905.730690388706
4202073,55.83,613.217610062893
4202081,19.87,567.265573770492
4202099,20.09,791.648809523809
4202107,159.7,1229.25504551238
4202131,11.23,689.28287724785
4202156,28.15,1663.73724489796
4202206,26.62,625.394634486885
4202305,155.44,2607.24935099692
4202404,594.44,1815.11837958311
4202438,6.41,977.95296404276
4202453,423.28,1290.38688718252
4202503,4.7,2351.72011173184
4202537,39.75,2038.42222222222
4202578,31.4,926.835694050992
4202602,8.47,2002.76964233789
4202701,14.74,973.983602150538
4202800,137.12,1834.59267488532
4202859,38.55,1030.85611510791
4202875,8.49,1308.39398797595
4202909,372.22,1565.01265472377
4203006,72.07,2113.13190942472
4203105,36.22,1909.40877192982
4203154,5.3,2276.51416309013
4203204,290.73,4192.2090370019
4203253,2.06,1016.78464912281
4203303,23.68,1582.49185946872
4203402,7.28,2142.87960099751
4203501,19.57,1331.29123585534
4203600,19.09,1992.69325703254
4203709,70.03,845.320993461053
4203808,46.09,1441.61734281731
4203907,85.15,2009.76085847854
4203956,407.68,2102.33027888446
4204004,48.25,2162.3561515748
4204103,31.38,1510.42271680737
4204152,13.36,831.215223596575
4204178,8.59,1070.32029850746
4204194,22.19,833.217873651772
4204202,293.98,3789.49080309579
4204251,212.88,1763.4106607585
4204301,86.07,1711.57842154898
4204350,44.97,965.383913565426
4204400,43.62,1576.73536299766
4204459,22.88,1167.31537190083
4204509,34.2,1184.89898332656
4204558,22.69,2171.93210973725
4204608,816.15,1777.56923519214
4204707,48.18,1882.01573660714
4204756,34.53,1007.49382504288
4204806,39.64,2089.61279708553
4204905,30.23,1294.47660550459
4205001,39.21,1897.31545928456
