"city_code","pop.edu.kindergarten","pop.edu.pre","pop.edu.literacy","pop.edu.literacy_adults","pop.edu.elem","pop.edu.elem_adults","pop.edu.high","pop.edu.high_adults","pop.edu.undergrad","pop.edu.grad","pop.edu.master","pop.edu.doc","pop.edu.public","pop.edu.private"
1505031,3.47,7.11,7.57,0.62,57.61,5.01,10.58,3.26,4.03,0.62,0.12,0,89.45,10.55
1505064,2.59,8.46,8.13,1.45,62.41,3.32,9.18,2.35,1.88,0.23,0,0,96.32,3.68
1505106,3.32,13.72,2.69,0.26,60.45,3.61,12.13,1.3,2.45,0.07,0,0,98.06,1.94
1505205,2.75,8.55,5.42,1.43,65.14,4.28,8.04,0.89,3.36,0.14,0,0,96.2,3.8
1505304,2.48,7.35,4,1.01,61.15,4.41,13.14,2.23,3.44,0.69,0.1,0,92.46,7.54
1505403,4.71,6.32,4.18,1.27,59.23,5.37,12.65,1.95,3.56,0.66,0.09,0,95.27,4.73
1505437,2.45,9.01,6.12,1.81,57.52,6.8,11.89,1.55,2.22,0.53,0.12,0,90.39,9.61
1505486,1.33,5.42,7.78,1.81,64.95,3.36,9.78,2.43,2.91,0.23,0,0,96.79,3.21
1505494,5.86,9.12,4.11,1.61,60.32,2.59,10.06,2.37,3.66,0.31,0,0,96.41,3.59
1505502,1.44,10.13,3.78,1.58,57.06,5.83,12.45,2.52,4.75,0.34,0.12,0,87.29,12.71
1505536,3.79,7.67,6.1,1.21,52.52,4.25,14.31,3.28,6.13,0.66,0.08,0,81.74,18.26
1505551,4.69,4.37,6.88,2.37,56.59,5.34,14.24,1.87,3.5,0.16,0,0,96.66,3.34
1505601,1.25,10.4,1.83,0.53,65.12,3.37,12.88,1.6,2.88,0.14,0,0,97.51,2.49
1505635,4.98,7.67,5.87,5.04,59.61,2.73,11.36,0.35,2.05,0.32,0,0,97.31,2.69
1505650,0.36,6.5,4.79,0.72,66.04,3.38,12.95,3.15,1.47,0.59,0.05,0,97.33,2.67
1505700,0.5,10.25,9.88,1.15,55.96,2.77,13.28,2.21,3.28,0.63,0.1,0,97.53,2.47
1505809,5.84,5.56,4.53,2.66,66.25,3.43,6.95,0.97,3.48,0.33,0,0,95.16,4.84
1505908,3.32,7.09,4.32,0.77,67,4.71,7.8,0.43,3.7,0.84,0,0,96.11,3.89
1506005,4.01,8.09,6.11,0.9,64.15,3.72,9.01,1.23,2.59,0.18,0,0,95.72,4.28
1506104,1.87,10.06,4.97,1.71,60.75,3.79,13.58,1.04,2.12,0.12,0,0,97.63,2.37
1506112,0.91,10.09,8.5,2.6,59.81,3.86,10.39,1.28,2.32,0.24,0,0,98.13,1.87
1506138,1.81,6.62,4.91,0.95,56.75,2.98,15.72,2.21,7.25,0.76,0.04,0,81.16,18.84
1506161,1.01,9.86,4.76,0.4,61.74,2.22,10.85,2.37,5.83,0.86,0,0.1,84.92,15.08
1506187,1.95,8.7,6.98,0.84,58.64,3.29,12.92,2.32,4.32,0.05,0,0,90.89,9.11
1506195,2.62,8.23,9.98,1.42,55.96,5.18,9.94,2.48,3.5,0.69,0,0,94.82,5.18
1506203,1.91,9.44,5.47,1.43,57.32,4.04,15.39,2.71,1.74,0.44,0.05,0.07,97.11,2.89
1506302,0.77,11.64,3.03,0.49,61.92,3.69,12.18,2.53,3.57,0.13,0.05,0,99.09,0.91
1506351,0.48,10.07,3.53,0.39,59.82,5.28,12.59,5.08,2.68,0.08,0,0,96.45,3.55
1506401,4.59,9.56,4.66,0.2,60.05,3.45,11.04,4.34,2.11,0,0,0,97.77,2.23
1506500,2.06,7.68,4.49,0.78,58.34,3.36,16.41,1.84,4.75,0.2,0.04,0.04,83.61,16.39
1506559,2.4,7.79,4.99,0.87,64.16,4.53,11.64,1.9,1.44,0.26,0,0,96.85,3.15
1506583,1.81,7.14,8.96,2.67,59.99,4.1,11.11,1.48,2.26,0.48,0,0,96.35,3.65
1506609,4.81,7.06,9.12,1.87,56.52,3.59,12.39,1.77,2.74,0.14,0,0,92.54,7.46
1506708,1.75,7.69,8.69,0.8,56.34,4.03,13.95,3.45,2.97,0.32,0,0,93.86,6.14
1506807,1.24,8.3,3.79,0.45,54,3.05,17.2,2.8,8.58,0.49,0.09,0.01,82.67,17.33
1506906,0.2,10.26,5.74,2.89,60.09,2.01,15.38,2.1,1.09,0.24,0,0,98.71,1.29
1507003,1.26,9.61,4.05,0.39,58.35,3.9,15.41,2.07,4.63,0.32,0,0,92.46,7.54
1507102,1.49,10.98,3.81,0.63,61.82,2.78,13.99,2.22,2.29,0,0,0,98.2,1.8
1507151,2.67,8.68,6.39,0.87,57,7.11,12.89,1.57,1.77,0.92,0.13,0,95.49,4.51
1507201,0.77,13.89,4.09,3.11,61.73,3.27,9.95,1.02,2.06,0.11,0,0,97.21,2.79
1507300,3.23,8.4,8.67,3.42,54.59,2.9,14.32,2.44,1.89,0.05,0.09,0,95.4,4.6
1507409,0.7,6.88,5.7,1.06,63.48,3.64,12.74,2.17,3.47,0.17,0,0,90.42,9.58
1507458,2.75,9.39,9.91,1.51,53.49,5.05,12.87,2.09,2.28,0.53,0.13,0,92.48,7.52
1507466,4.17,10.11,4.15,0.84,60.98,4.6,13.82,0.38,0.45,0.5,0,0,98.44,1.56
1507474,0.43,11.48,2.82,1.12,65.26,3.29,12.84,0.64,1.9,0.21,0,0,99.18,0.82
1507508,6.61,6.95,7.86,2.34,59.6,3.18,11.09,1.6,0.69,0.09,0,0,98.24,1.76
1507607,2.59,10.16,4.77,0.56,62.11,2.65,11.07,1.3,4.36,0.21,0.1,0.11,92.58,7.42
1507706,4.15,10.35,2.91,3.87,61.81,3.48,9.92,1.87,1.54,0.11,0,0,99.62,0.38
1507755,3.28,9.56,8.15,2.7,47.14,11.75,6.97,4.71,4.35,0.87,0.18,0.33,93.77,6.23
1507805,2.4,8.52,7.82,1.23,61.78,5.81,8.64,1.01,1.82,0.82,0.13,0,97.6,2.4
1507904,2.37,10.2,6.62,0.97,56.36,4.98,13.21,3.04,2.24,0,0,0,97.44,2.56
1507953,3.11,7.89,5.75,1.31,60,4.31,12.86,2.79,1.83,0.08,0.03,0.04,93.89,6.11
1507961,1.17,8.12,5.94,0.71,59.08,6.26,12.99,2.42,2.94,0.38,0,0,94.16,5.84
1507979,2.55,6.85,5.17,1.67,62.73,2.17,14.78,0.7,2.94,0.44,0,0,96.37,3.63
1508001,2.16,7.95,4.28,2.55,61.44,6.13,9.55,2.61,3.1,0.19,0.04,0,92.99,7.01
1508035,3.28,8.57,4.29,2.74,63.4,3.16,11.95,0.57,2.03,0,0,0,97.48,2.52
1508050,2.05,8.81,10.86,2.02,54.8,4.12,10.45,3.31,3.59,0,0,0,94.48,5.52
1508084,7.87,6.94,6.14,2.1,52.58,4.93,11.62,2.75,4.43,0.56,0.08,0,88.45,11.55
1508100,1.11,10.43,3.01,0.23,58.34,4,12.68,2.8,6.75,0.48,0.07,0.1,88.04,11.96
1508126,3.84,8.44,10.75,1.59,54.93,3.91,12.79,1.48,2.17,0.11,0,0,96.73,3.27
1508159,2.67,5.53,5.96,1.08,62.51,3.59,10.78,2.67,4.67,0.46,0.08,0,91.81,8.19
1508209,1.65,9.26,4.83,1.14,58.71,3.74,15.05,1.92,2.94,0.64,0.11,0,91.5,8.5
1508308,2.05,10.64,7,2.21,59.54,5.99,8.98,1.19,1.95,0.35,0.09,0,97.56,2.44
1508357,2.58,10.98,2.48,1.8,52.06,5.52,14.96,7.3,2.11,0.21,0,0,98.26,1.74
1508407,3.73,5.96,10.17,1.35,52.21,5.63,10.96,3.69,5.94,0.29,0.06,0,84.84,15.16
1600055,0.15,8.19,0.84,0,66.74,3.15,14.59,1.84,4.22,0.27,0,0,96.69,3.31
1600105,0.96,10.57,11,1.46,54.2,2.79,12.71,2.3,3.24,0.78,0,0,97.91,2.09
1600154,0.33,8.24,7.37,1.18,61.58,4.12,11.57,2.42,2.42,0.26,0.2,0.31,98.07,1.93
1600204,1.28,15.93,1.81,0.48,59.49,3.07,11.74,0.85,4.67,0.69,0,0,96.07,3.93
1600212,3.01,11.47,0.78,0,61.05,2.64,15.77,0.42,3.53,1.34,0,0,96.27,3.73
1600238,2.29,9.35,0.73,1.53,60.98,2.42,14.1,1.25,6.71,0.33,0.32,0,94.09,5.91
1600253,2.34,8.33,5.01,0.23,65.22,2.13,12.24,0.7,3.57,0.22,0,0,96.35,3.65
1600279,0.93,8.81,4.23,1.29,57.84,5.15,15.01,3.64,3.04,0,0.06,0,89.07,10.93
1600303,1.5,7.34,3.65,0.85,49.98,3.06,15.85,2.4,14.16,0.99,0.16,0.07,77.51,22.49
1600402,2.93,9.57,3.19,6.75,58.3,3.18,11.27,1,3.6,0.13,0.08,0,97.6,2.4
1600501,4.32,7.59,6.02,1.14,56.48,2.76,14.53,1.46,4.61,0.99,0.1,0,97.09,2.91
1600535,0.63,9.66,2.18,0.89,64.75,2.74,12.3,0.92,4.93,0.55,0.45,0,94.64,5.36
1600550,0.71,13.29,0.8,0.63,65.66,1.21,10.88,1.63,4.97,0.22,0,0,96.44,3.56
1600600,1.46,7.14,3.44,1.05,52.54,3.89,17.05,2.61,9.63,0.98,0.21,0,85.18,14.82
1600709,0.69,9.26,5.8,0.5,63.88,2.71,10.09,1.98,4.41,0.68,0,0,95.3,4.7
1600808,2.31,12.46,4.09,1.29,55.96,3.07,14.9,2.35,3.16,0.41,0,0,97.25,2.75
1700251,5.19,12.64,14.36,1.69,38.29,4.23,15.04,1.61,2.42,4.52,0,0,90.14,9.86
1700301,1.8,8.97,9.9,0.83,57.11,5.02,10.69,3.19,2.49,0,0,0,94.76,5.24
1700350,2.46,7.28,2.95,0.72,60.55,1.11,13.82,0.92,9.74,0.44,0,0,90.65,9.35
1700400,0.87,8.82,6.88,1.98,63.17,0.8,13.36,0.32,2.54,1.26,0,0,95.29,4.71
1700707,2.3,6.75,9.17,0,56.96,1.42,14.6,3.3,4.44,0.82,0,0.23,87.54,12.46
1701002,2.24,10.45,3.48,0.73,53.56,3.14,15.84,2.72,6.29,1.54,0,0,94.06,5.94
1701051,0.5,10.2,1.08,1.24,57.42,3.28,12.68,0.9,10.99,1.7,0,0,96.09,3.91
1701101,0.41,11.05,0.77,1.27,62.63,2.7,13.32,1.38,5.44,1.03,0,0,96.22,3.78
1701309,0.9,7.44,7.57,0.28,58.03,2.94,12.73,2.02,6.46,1.65,0,0,94.42,5.58
1701903,2.52,3.93,1.86,1.32,68.69,0.86,15.76,2.1,2.54,0.41,0,0,98.42,1.58
1702000,7.92,4.63,6.67,1.54,52.21,3.2,15.73,3.85,3.79,0.47,0,0,96.34,3.66
1702109,4.68,8.36,5.55,0.63,42.42,1.91,15.49,2.43,17.37,1.05,0.09,0.02,72.65,27.35
1702158,2.11,3.54,2.98,1.9,66.96,4.22,12.53,1.87,2.86,1.04,0,0,96.17,3.83
1702208,1.2,5.71,6.79,1.08,59.49,1.56,16.84,2.06,4.44,0.66,0.17,0,92.48,7.52
1702307,5.45,4.13,4.53,0.48,57.26,1.81,16.02,2.97,6.7,0.67,0,0,93.84,6.16
1702406,4.77,5.33,1.02,3.13,61.75,0.61,13.11,1.34,7.79,0.87,0.14,0.13,97.27,2.73
1702554,0.56,11.37,1.35,0.64,55.57,1.77,14.09,2.43,11.51,0.5,0.2,0,85.55,14.45
1702703,5.89,8.38,5.06,0.37,58.08,4.16,10.86,0.91,3.89,2.15,0.27,0,95.88,4.12
1702901,7.31,9.76,2.77,1.61,55.04,2.88,14.84,1,4.51,0.14,0.14,0,95.53,4.47
1703008,1.24,7.61,6.25,0.16,54.28,2.16,18.42,3.58,6.3,0,0,0,95.87,4.13
1703057,0.89,10.56,1.57,0.91,66.09,1.22,12.71,1.22,4.83,0,0,0,96.64,3.36
1703073,0.33,15.04,8.6,0.4,52.23,3.99,11.54,3.95,3.92,0,0,0,96.16,3.84
1703107,0,9.19,4.75,0.8,64.36,1.51,14.22,0.44,3.55,1.17,0,0,96.02,3.98
1703206,4.44,8.25,3.26,1.82,51.52,3.08,19.19,2.3,5.45,0.68,0,0,95.86,4.14
1703305,6.59,4.09,3.1,2.01,61.07,1.45,18.06,1.28,2.19,0.15,0,0,97.29,2.71
1703602,9.11,8.37,0.54,0.18,58.57,0.19,15.33,0.35,7.06,0.3,0,0,92.35,7.65
1703701,0.52,9.72,1.52,0.83,61.9,0.79,19.39,1.26,3.66,0.39,0,0,96.35,3.65
1703800,4.17,9.89,4.38,2.75,52.78,0.58,16.27,3.2,4.9,1.07,0,0,95.58,4.42
1703826,0.38,8.05,2.17,0.37,61.81,2.69,17.58,0.22,6.59,0.15,0,0,93.67,6.33
1703842,0.73,6.9,6.9,3.41,64.7,2.75,11.56,1.57,1.49,0,0,0,96.96,3.04
1703867,0,5.82,3.72,1.06,61.94,0.22,15.73,1.67,9.5,0,0.33,0,89.73,10.27
1703883,9.9,7.02,8.11,0.95,44.75,6.16,11.78,5.24,5.63,0.46,0,0,95.34,4.66
1703891,0.92,7.57,2.92,0.8,69.17,0.54,13,0.7,4.38,0,0,0,95.42,4.58
1703909,3.2,7.6,2.56,0.23,64.44,1.44,16.48,1.03,2.01,0.83,0.18,0,98.18,1.82
1704105,7.36,7.03,0.59,0.53,63.64,6.39,7.47,4.82,2.17,0,0,0,98.24,1.76
1704600,0,6.53,2.28,1.37,64.83,0.43,18.63,3.81,2.12,0,0,0,98.32,1.68
1705102,3.75,7.13,2.6,0.92,63.74,1.53,19.39,0,0.94,0,0,0,97.89,2.11
1705508,4.5,9.49,4.91,0.64,48.65,3.73,13.78,2.82,10.25,1.22,0,0,79.85,20.15
1705557,0.8,13.28,1.58,0,56.54,0.74,17.94,1.31,7.41,0.41,0,0,96.81,3.19
1705607,4.71,4.76,9.78,1.29,63.06,1.27,12.17,0,2.79,0.16,0,0,97.25,2.75
1706001,0.91,10.3,5.14,1.15,59.3,1.28,14.97,2.05,3.61,1.06,0.23,0,95.2,4.8
1706100,3.37,7.78,3.06,0.94,59.76,3.21,13.37,3.21,4.39,0.91,0,0,96.63,3.37
1706258,0,5.47,8.07,0.92,60.14,4.46,10.54,3.53,4.07,2.79,0,0,94.46,5.54
1706506,0.88,6.72,2.31,0.62,74.49,2.66,9.57,0.39,1.96,0.4,0,0,98.34,1.66
1707009,2.7,7.35,3.94,1.06,57.59,1.61,16.42,1.63,4.8,2.65,0.14,0.12,81.06,18.94
1707108,3.44,8.92,4.49,2.87,55.66,0.99,18.8,1.41,1.52,1.9,0,0,97.16,2.84
1707207,2.56,7.15,5,1.52,66.04,2.48,12.91,1.45,0.89,0,0,0,98.94,1.06
1707306,0.23,4.16,4.27,0.22,60.92,2.78,19.45,1.04,6.7,0.24,0,0,95.96,4.04
1707405,5.32,4.75,3.24,0.4,67.48,0.46,14.49,0.51,3.12,0.23,0,0,98.73,1.27
1707553,0.34,9.84,3.98,0.49,67.62,0,12.17,1.24,3.19,0.95,0,0.18,96.74,3.26
1707652,0,11.34,5.37,2.33,53.66,3.47,9.97,2.6,10.22,0.83,0.21,0,88.54,11.46
1707702,2.82,8.31,6.32,1.2,56.4,3.12,14.55,2.19,4.27,0.83,0,0,92.22,7.78
1708205,1.56,7.53,6.01,0.57,57.61,3.23,15.72,1.75,5.12,0.82,0.07,0,87.96,12.04
1708254,8.22,10.44,3.34,0.57,55.26,2.37,11.67,1.31,6.32,0.49,0,0,92.32,7.68
1708304,0.68,7.24,10.31,1.25,57.52,3.37,11.79,4.78,2.93,0.14,0,0,97.47,2.53
1709005,2.81,9.54,6.27,3.42,57.93,3.05,10.95,2.68,3.22,0.13,0,0,97.65,2.35
1709302,1.29,11.29,4.03,0.58,52.15,2.01,16.64,2.23,8.54,0.84,0.4,0,76.55,23.45
1709500,1.35,7.65,4.77,0.32,45.32,2.84,14.58,3.35,18.54,0.66,0.52,0.09,63.95,36.05
1709807,0,13.63,11.75,0.77,54.74,0.41,13.81,0.33,4.29,0.26,0,0,95.45,4.55
1710508,0.11,5.6,8.25,4.54,60.65,1.4,13.6,1.46,3.98,0.41,0,0,95.86,4.14
1710706,2.17,8.05,5.2,0,64.72,1.5,12.78,1.24,4.04,0.3,0,0,96.93,3.07
1710904,6.62,3.47,3.68,0,68.56,0,14.08,0.72,2.21,0.66,0,0,97.71,2.29
1711100,0.39,3.71,6.59,0.49,67.34,1.45,12,2.95,4.6,0.48,0,0,95.08,4.92
1711506,2.81,7.58,8.68,0.26,56.54,1.22,16.72,1.47,3.33,0.93,0.46,0,97.5,2.5
1711803,0.19,4.39,8.19,0.83,61.24,0.82,14.29,5.01,4.85,0.19,0,0,95.24,4.76
1711902,4.96,5.9,9.28,0.78,54.74,2.75,12.49,3.62,4.47,1.02,0,0,94.55,5.45
1711951,5.24,10.79,7.67,0,49.58,5.06,18.46,1.22,1.71,0.28,0,0,97.88,2.12
1712009,6.14,18.45,2.67,1.72,45.53,3.13,13.75,2.88,5.47,0,0.25,0,94.21,5.79
1712157,7.92,4.67,1.34,4.19,61.42,0,16.95,0,2.72,0.79,0,0,96.84,3.16
1712405,1.36,5.35,2.53,2,75.5,1.36,9.1,0.72,1.84,0.23,0,0,98.18,1.82
1712454,0.32,7.68,3.07,0.41,70.07,0.45,13.93,1.02,3.04,0,0,0,99.2,0.8
1712504,5.11,6.32,1.43,0.44,66.53,1.09,13.34,2.55,3.07,0.14,0,0,98.44,1.56
1712702,0.46,7.33,3.32,2.44,69.39,1.1,15.12,0.27,0.57,0,0,0,99.36,0.64
1712801,0,9.06,7.74,1.43,61.6,0.95,12.41,0.37,5.9,0.3,0.24,0,93.56,6.44
1713205,2.71,8.12,1.92,1.12,60,2.16,12.18,2.39,8.94,0.41,0.06,0,89.47,10.53
1713304,1.01,4.99,7.2,0.82,56.48,3.83,15.72,2.02,7.19,0.61,0.14,0,86.07,13.93
1713601,4.2,6.26,1.88,0.75,62.29,2.45,17.47,1.14,2.7,0.4,0.15,0.31,96.35,3.65
1713700,0.25,8.57,9.3,2.76,56.48,1.51,11.67,1.37,8.08,0,0,0,93.45,6.55
1713809,0,7.7,11.06,1.71,59.35,2.36,11.21,1.44,5.19,0,0,0,95.97,4.03
1713957,7.53,6.94,4.51,0.28,61.72,1.36,11.3,3.73,2.11,0.52,0,0,97.73,2.27
1714203,1.47,7.6,4.06,1.72,63.55,1.61,16.59,1.58,1.36,0.46,0,0,92.64,7.36
1714302,0.51,9.17,1.47,1.11,67.24,0.89,16.16,1.38,2.06,0,0,0,98.93,1.07
1714880,3.17,8.04,0.53,0.61,57.29,3.76,17.62,1.89,5.55,1.54,0,0,94.49,5.51
1715002,5.4,8.99,2.71,0.83,59.8,1.69,15.27,2.23,2.58,0.5,0,0,97.56,2.44
1715101,4.57,7.75,4.16,1.43,56.79,3.8,13.53,4.48,3.49,0,0,0,96.51,3.49
1715150,1,10.62,3.14,0.89,47.7,5.45,15.03,5.34,10.46,0.24,0.14,0,95.18,4.82
1715259,0.41,3.32,8.19,1.44,70.41,1.22,10.92,1.46,2.63,0,0,0,96.23,3.77
1715507,0,9.27,3.08,0,67.4,0,15.47,3.29,1.5,0,0,0,98.11,1.89
1715705,0.51,8.15,13.11,0.91,55.46,0.72,9.43,5.69,5.29,0.73,0,0,94.3,5.7
1715754,0,10.45,6.89,2.12,57.3,2.66,15.56,0.87,4.15,0,0,0,95.66,4.34
1716109,1.55,7.84,3.28,1.23,49.28,3.08,17.87,3.88,10.55,1.29,0.06,0.08,71.14,28.86
1716208,0.41,7.74,6.49,2.32,63.64,1.36,13.47,2.27,2.31,0,0,0,97.96,2.04
1716307,7.98,4.8,3.54,0.36,55.37,2.7,16.36,1.51,7.38,0,0,0,93.52,6.48
1716505,2.85,11.04,5.52,0.56,50.67,3.18,16.74,2.07,7.36,0,0,0,90.44,9.56
1716604,1.82,6.19,7.04,3.59,51.34,1.32,20.37,1.39,6.22,0.62,0.1,0,95.5,4.5
1716653,5.83,4.68,1.66,0,64.73,1.67,16.28,2.07,3.07,0,0,0,97.85,2.15
1716703,1.09,6.23,3.91,0.19,59.37,4.9,12.04,4.18,6.05,1.58,0.3,0.17,88.33,11.67
1717008,0.99,14.15,5.3,0.83,59.83,0.23,15.22,0.42,2.87,0.17,0,0,97.71,2.29
1717206,3.16,10.35,8.22,0.94,55.09,2.39,12.23,1.1,6.07,0,0.45,0,96.2,3.8
1717503,3.43,7.84,4.47,0.88,54.4,3.22,11.98,4.88,8.07,0.81,0,0,90.73,9.27
1717800,4.26,4.85,1.48,0.87,72.14,0.3,11.2,1.02,2.53,1.12,0.23,0,96.83,3.17
1717909,0.61,8.86,6.38,2.19,59.27,0.67,14.81,2.39,4,0.81,0,0,97.09,2.91
1718006,8.43,3.18,10.81,0.58,59.1,0.7,12.69,1,3.17,0.35,0,0,96.76,3.24
1718204,2.53,7.13,5.61,0.28,47.83,2.07,16.54,1.89,15.06,0.73,0.25,0.1,75.59,24.41
1718303,1.22,11.46,2.22,0.86,64.01,1.59,13,0.73,4.9,0,0,0,96.07,3.93
1718402,0.15,7.36,3.24,0,62.52,2.31,18.46,1.24,2.96,1.76,0,0,96.96,3.04
1718451,0.55,10.03,15.08,0.58,49.64,1.19,19.04,0.37,3.28,0.23,0,0,95.08,4.92
1718501,2.96,4.15,0.63,0.23,78.92,0.96,10.31,0.45,1.1,0.27,0,0,98.62,1.38
1718550,0.92,6.86,15.1,1.33,54.28,2.57,16.05,0.44,1.66,0.79,0,0,96.5,3.5
1718659,4.33,9.54,2.43,0,65,1.66,12.42,0.8,3.83,0,0,0,96.17,3.83
1718709,6.3,12.77,4.17,2.87,52.81,2.03,11.34,2.14,5.33,0,0.24,0,94.44,5.56
1718758,4.34,6.23,2.3,1.66,64.77,0.12,15.55,0.31,4.28,0.43,0,0,96.7,3.3
1718808,2.84,9.84,0.51,1.24,66.16,0.21,12.93,0.3,5.6,0.35,0,0,94.4,5.6
1718840,0.54,13.66,8.12,0.53,57.77,1.36,12.07,3.17,1.81,0.97,0,0,96.99,3.01
1718865,5.99,5.35,3.07,0.72,60.58,1.11,14.26,1.92,6.03,0.98,0,0,93.43,6.57
1718881,8.18,2.17,5.61,0,62.04,1.38,14.15,0.45,4.62,1.39,0,0,96,4
1718899,0.37,4.51,4.42,1.55,68.59,1.15,10.99,1.48,5.79,0.77,0.4,0,93.8,6.2
1718907,3.22,4.78,2.28,0.23,71.89,1.55,12.47,0.61,2.96,0,0,0,97.74,2.26
1719004,0,10.2,0.71,0,63.24,2.94,14.61,1.83,6.48,0,0,0,94.28,5.72
1720002,1.11,6.05,0.88,0,65.48,0.12,16.91,0.92,7.38,1.16,0,0,92.69,7.31
1720101,0,3.71,2.33,1.49,66.65,4.64,15.96,2.9,2.16,0.16,0,0,98.13,1.87
1720150,0.81,5.35,0.41,0.35,70.44,4.88,13.88,1.01,2.04,0.84,0,0,98.16,1.84
1720200,0.49,10.94,3.16,1.09,59.6,5.36,12.1,2.36,4.06,0.84,0,0,94.53,5.47
1720259,5.77,29.46,4.06,6.61,41.31,1.12,7.39,0.38,2.19,1.69,0,0,98.11,1.89
1720309,7.01,8.71,3.52,4.11,47.17,1.6,14.8,10.9,2.05,0,0.13,0,99.22,0.78
1720499,2.52,7.68,5.27,0.54,56.11,0.98,20.14,1.91,4.68,0,0.16,0,95.73,4.27
1720655,0.27,8.79,1.7,3.77,57.74,1.72,19.77,0.97,4.78,0.48,0,0,95.2,4.8
1720804,4.56,19.62,5.37,0.93,41.54,3.82,16.05,2.24,5.5,0.39,0,0,94.47,5.53
1720853,1.7,8.63,0.56,1.36,64.67,0.56,13.52,0.45,8.09,0.47,0,0,92.87,7.13
1720903,0.42,9.7,7.26,1.25,59.66,3.43,12.63,2.42,2.28,0.87,0,0.09,94.27,5.73
1720937,8.74,14.78,5.2,2.36,53.63,1.59,9.72,1.84,1.15,0.75,0.24,0,100,0
1720978,0.92,9.42,11.28,1.68,45.87,6.83,13.25,3.66,7.09,0,0,0,87.54,12.46
1721000,4.75,7.66,3.89,0.66,41.03,2.49,14.05,2.68,20.55,1.75,0.36,0.14,69.93,30.07
1721109,4.23,7.06,5.81,0.94,60.11,1.58,13.06,2.06,4.77,0.08,0.32,0,96.73,3.27
1721208,2.99,8.25,5.44,0.38,55.53,1.01,14.64,2.79,8.23,0.74,0,0,91.17,8.83
1721257,10.77,5.49,2.82,0.42,59.94,0.25,16.18,0.45,3.7,0,0,0,96.82,3.18
1721307,9.12,7.28,10.11,1.44,55.76,1.96,12.28,0.26,1.6,0.2,0,0,97.35,2.65
1722081,4.74,8.53,6.15,1.31,51.58,2.87,14.95,1.95,6.67,1.24,0,0,92.9,7.1
1722107,3.32,5.22,3.89,0.91,62,2.18,16.97,2.12,2.36,0.89,0.13,0,95.04,4.96
2100055,1.19,10.55,6.3,2.31,54.33,3.42,14.89,2.66,3.85,0.45,0.06,0,86.47,13.53
2100105,3.49,9.01,6.21,2.63,58.8,2.34,10.96,2.45,2.91,1.19,0,0,97.86,2.14
2100154,0.94,15.03,3.17,0.89,59.77,4.16,10.21,2.16,3.18,0.48,0,0,95.86,4.14
2100204,1.21,12.78,1.94,1.25,67.45,2.38,7.74,2.73,2.04,0.34,0.14,0,95.01,4.99
2100303,3.76,12.97,7.77,4.5,54.69,3.99,8.2,2.22,1.71,0.19,0,0,97.2,2.8
2100402,6.38,8.02,5.95,3.19,50.98,2.41,16.95,3.56,2.44,0.12,0,0,96.31,3.69
2100436,2.49,13.78,2.85,2.92,56.54,2.19,15.48,1.34,2.29,0.12,0,0,96.79,3.21
2100477,2.08,14.31,3.93,2.31,55.04,3.44,14.73,1.25,2.53,0.39,0,0,97.92,2.08
2100501,3.33,8.97,4.16,0.61,59.08,4.23,13.07,2.25,3.96,0.34,0,0,86.79,13.21
2100550,4.32,8.46,5.34,3.88,62.69,0.35,10.69,0.59,2.23,1.47,0,0,93.51,6.49
2100600,1.17,13.86,6.12,1.34,59.01,2.13,10.63,1.67,3.87,0.2,0,0,92.8,7.2
2100709,3.45,13.5,7.73,1.36,52.23,4.06,13.7,1.3,2.66,0,0,0,98.17,1.83
2100808,1.58,9.79,4.11,2.42,56.15,3.08,16.02,2.86,3.89,0.11,0,0,95.39,4.61
2100832,1.7,8.17,4.31,1.42,59.67,2.75,12.73,4.53,4.18,0.54,0,0,96.82,3.18
2100873,5.52,5.14,3.62,6.46,59.82,2.43,12.49,2.42,1.97,0.14,0,0,98.33,1.67
2100907,1.84,15.23,5.44,4.22,54.2,3.4,12.65,0.76,1.97,0.22,0.06,0,97.23,2.77
2100956,1.25,13.86,9.22,2.96,55.43,2.1,9.43,1.44,3.85,0.26,0.21,0,93.98,6.02
2101004,0.98,13.51,5.65,0.59,60.27,1.34,13.12,0.95,3.31,0.27,0,0,89.83,10.17
2101103,1.14,16.89,2.88,1.43,53.97,3.46,15.12,1.86,2.63,0.44,0.19,0,97.22,2.78
2101202,4.03,12.28,1.5,1.88,53.58,2.94,14.36,2.25,6.69,0.46,0,0.02,80.75,19.25
2101251,1.08,12.27,3.14,1.65,59.39,2.38,16.39,1.02,2.36,0.32,0,0,97.89,2.11
2101301,0.9,11.53,1.74,1.53,56.97,3.95,18.31,1.32,3.42,0.34,0,0,96.68,3.32
2101350,4.84,11.44,0.8,4.07,58.45,5.68,12.11,0.77,1.85,0,0,0,99.6,0.4
2101400,3.6,7.91,5.93,0.65,53.44,2.41,14.06,3.8,7.22,0.82,0.08,0.11,75.84,24.16
2101509,0.96,6.94,5.93,1.63,55.78,2.75,16.75,2.78,6.01,0.47,0,0,89.43,10.57
2101608,1.57,12.54,5.01,1.87,55.98,2.13,15.53,1.49,3.11,0.65,0.12,0,91.34,8.66
2101707,1.32,13.03,6.07,2.42,55.77,3.39,12.66,2.01,2.83,0.44,0.04,0,94.49,5.51
