"city_code","GDP.agri.2018_pct","GDP.govt.2018_pct","GDP.industry.2018_pct","GDP.services.2018_pct","GDP.tax.2018_pct","GDP.growth2010_15","GDP.growth2015_18","GDP.percapita.2018"
1503044,0.500715723880487,0.239157591523008,0.0469350263803771,0.180688682156871,0.0325029760592566,0.0410602159614559,0.00874735505844892,16.9429780876494
1503077,0.212940445062078,0.508804329938379,0.0398480498820604,0.208794273071367,0.0296129020461153,0.0970094507746546,0.0439378040605907,8.40722521137586
1503093,0.160723491376136,0.443494911110129,0.0552015671718734,0.279416140102809,0.0611638902390526,0.137090234982642,0.0149855187724928,8.51707353789799
1503101,0.170652866950371,0.580792841150042,0.03188713097374,0.188601889058585,0.0280652718672618,0.136880337533871,0.110408929587611,8.17689672941105
1503200,0.240617405286976,0.369939087409427,0.0600649396365521,0.273988380705099,0.0553901869619458,0.168713512100706,0.0597926515390175,9.20231678241941
1503309,0.250411747502578,0.427919815701305,0.0429602721381625,0.228749467678462,0.0499586969794922,0.0957754044498704,0.0133961423203053,6.25133509742603
1503408,0.378285614635848,0.349686102920194,0.0924728114398047,0.132914803893592,0.0466406671105615,0.157298080385696,0.0981719254885227,10.914092914612
1503457,0.115208642767288,0.467557836457051,0.210561498613929,0.166557822971992,0.0401141991897406,0.0238410081053277,0.0596698418227191,8.31147226002722
1503507,0.161611525347521,0.509554498107835,0.0399181310652329,0.249264678331897,0.039651167147514,0.140708239262466,0.0149074084724135,6.56879153334974
1503606,0.0678715850939426,0.230022517135838,0.127388243696469,0.472061337427492,0.102656316646258,0.120696698273576,0.0424494610843635,17.9492764374808
1503705,0.305336408140146,0.382258595876753,0.0627195086474125,0.21375879720339,0.0359266901322976,0.13444719609173,0.0460649465186385,9.76001278628107
