"city_code","metro_class"
5214705,"non-metro/urban"
5214804,"non-metro/urban"
5214838,"non-metro/urban"
5214861,"non-metro/urban"
5214879,"non-metro/urban"
5214903,"non-metro/urban"
5215207,"non-metro/urban"
5215256,"non-metro/urban"
5215306,"non-metro/urban"
5215405,"non-metro/urban"
5215504,"non-metro/urban"
5215652,"non-metro/urban"
5215702,"non-metro/urban"
5215801,"non-metro/urban"
5215900,"non-metro/urban"
5216007,"non-metro/urban"
5216304,"non-metro/urban"
5216403,"non-metro/urban"
5216452,"non-metro/urban"
5216809,"non-metro/urban"
5216908,"non-metro/urban"
5217104,"non-metro/urban"
5217203,"non-metro/urban"
5217401,"non-metro/urban"
5217708,"non-metro/urban"
5218003,"non-metro/urban"
5218052,"non-metro/urban"
5218102,"non-metro/urban"
5218300,"non-metro/urban"
5218391,"non-metro/urban"
5218508,"non-metro/urban"
5218607,"non-metro/urban"
5218706,"non-metro/urban"
5218789,"non-metro/urban"
5218805,"non-metro/urban"
5218904,"non-metro/urban"
5219001,"non-metro/urban"
5219209,"non-metro/urban"
5219258,"non-metro/urban"
5219308,"non-metro/urban"
5219357,"non-metro/urban"
5219407,"non-metro/urban"
5219456,"non-metro/urban"
5219506,"non-metro/urban"
5219605,"non-metro/urban"
5219704,"non-metro/urban"
5219712,"non-metro/urban"
5219803,"non-metro/urban"
5219902,"non-metro/urban"
5220058,"non-metro/urban"
5220108,"non-metro/urban"
5220157,"non-metro/urban"
5220207,"non-metro/urban"
5220264,"non-metro/urban"
5220280,"non-metro/urban"
5220405,"non-metro/urban"
5220504,"non-metro/urban"
5220603,"non-metro/urban"
5220702,"non-metro/urban"
5221007,"non-metro/urban"
5221080,"non-metro/urban"
5221304,"non-metro/urban"
5221452,"non-metro/urban"
5221502,"non-metro/urban"
5221551,"non-metro/urban"
5221577,"non-metro/urban"
5221601,"non-metro/urban"
5221700,"non-metro/urban"
5221809,"non-metro/urban"
5221908,"non-metro/urban"
5222005,"non-metro/urban"
5222054,"non-metro/urban"
