"city_code","pop.1rooms","pop.2rooms","pop.3rooms","pop.4rooms","pop.5rooms","pop.6rooms","pop.7rooms","pop.8rooms","pop.9rooms","pop.10plusrooms","pop.room.avg"
4200705,0.12,0.87,2.93,9.61,18.14,27.65,22.04,10.65,3.33,4.66,6.2174
4200754,0,0,2.01,7.62,15.36,34.27,23.23,8.89,4.97,3.65,6.3389
4200804,0.33,1.34,3.14,7.87,14.38,28.4,20.67,11.96,5.16,6.75,6.4052
4200903,0,0,1.72,9.4,21.61,21.76,17.05,14.58,7.44,6.44,6.4872
4201000,0.15,0.79,4.91,11.97,23.42,23.97,15.64,8.85,3.85,6.45,6.0469
4201109,0,0,3.26,7.68,18.41,33.24,18.92,11.35,2.93,4.2,6.236
4201208,0,0.37,2.19,5.45,12.43,20.52,18.54,17.68,10.62,12.19,7.0308
4201257,0,1.53,3.31,9.02,18.95,25.44,20.86,10.41,5.64,4.83,6.2482
4201273,0,0.21,3.6,9.68,24.77,29.92,16.54,7.95,3.65,3.68,6.0234
4201307,0.15,1.92,8.96,13.69,26.84,21.98,13.19,5.89,3.5,3.89,5.6156
4201406,0.04,0.92,5.38,11.75,24.66,23.48,14.49,9.78,3.25,6.24,6.0052
4201505,0.12,0.36,6.01,8.18,21.18,23.93,18.17,9.87,5.67,6.52,6.2345
4201604,0,0.76,0.6,4.81,6.96,34.88,22.96,13.21,6.94,8.87,6.842
4201653,0.74,1.75,4.07,8.21,13.69,32.7,20.93,9.47,4.3,4.12,6.1611
4201703,0,0.84,3.64,7.64,16.04,27.08,15.72,13.9,6.49,8.65,6.5199
4201802,0.33,0.93,3.06,7.3,12.98,18.68,20.28,17.29,10.04,9.1,6.7919
4201901,0,0.63,2.44,5.71,12.53,26.26,20.73,15.62,9.01,7.07,6.7349
4201950,0.33,0.29,5.18,15.23,26.92,23.32,12.85,9.14,3.24,3.5,5.7912
4202008,0.09,2.12,9.29,14.01,18.72,15.85,14.63,9.79,5.65,9.86,6.0712
4202057,0.23,0.77,3.61,10.67,24.05,25.94,15.28,8.55,4.39,6.5,6.1104
4202073,0,1.17,4.48,17.09,31.71,22.76,10.85,5.52,2.75,3.66,5.6071
4202081,0,0.74,3.59,10.5,18.68,29.13,17.17,12,4.78,3.39,6.1554
4202099,0.34,1.89,1.23,9.15,23.52,29.74,18.35,9.61,3.66,2.5,6.0372
4202107,0.14,0.84,5.75,12.21,22.93,22.8,15.93,8.9,4.58,5.92,6.0249
4202131,0,3.84,9.59,12.88,18.94,20.68,15.02,9.14,4.59,5.33,5.7962
4202156,0,0.8,2.81,10.94,22.63,20.13,23.8,7.2,8.06,3.61,6.2056
4202206,0,0.2,2.33,6.46,18.17,22.77,19.41,13.32,5.98,11.36,6.7055
4202305,0.18,1.72,8.35,13.81,28.68,19.81,11.8,6.13,3.22,6.3,5.6979
4202404,0.09,1.33,5.87,9.42,17.01,18.92,15.88,12.43,7.16,11.9,6.5065
4202438,0,1.47,5.65,10.53,23.36,20.88,17.47,8.07,5.8,6.78,6.1094
4202453,0.33,1.84,11.4,17.02,23.9,18.92,13.49,5.93,2.93,4.24,5.4995
4202503,0,0.18,5.22,11.54,18.04,24.58,16.17,7.85,6.85,9.57,6.332
4202537,0,1.98,5.87,10.07,18.07,22.4,21.59,7.91,7.04,5.06,6.1497
4202578,0,0.28,1.21,6.35,12.55,29.92,26.11,13.18,6.73,3.67,6.5734
4202602,0.16,0.87,3.85,10.56,16.92,22.44,17.99,12.18,6.75,8.29,6.4195
4202701,0,0.14,2.77,4.83,14.11,25.51,21.11,13.74,9.49,8.29,6.7752
4202800,0,0.67,3.85,10.59,21.58,23.72,18,9.57,5.75,6.26,6.2238
4202859,0,0.68,2.59,5.5,11.85,23.5,19.38,13.12,7.41,15.96,6.9829
4202875,0,1.68,7.9,10.59,24.64,27.24,14.3,7.5,3.4,2.74,5.7416
4202909,0.03,1.03,6.04,9.91,17.94,20.22,16.33,11.59,6.38,10.52,6.4052
4203006,0.18,2.03,6.04,11.87,23.87,23.2,13.6,7.8,3.82,7.6,5.9637
4203105,0,0.46,2.2,7.37,18.01,28.57,19.36,12.67,4.72,6.63,6.4413
4203154,0,4.59,12.21,19.85,27.34,22.9,8.14,2.95,0.6,1.43,4.9959
4203204,0.17,1.64,10.19,18.27,26.53,20.65,10.71,5.02,2.39,4.43,5.4459
4203253,0.35,2.28,5.31,11.75,23.7,21.3,18.15,6.62,3.9,6.63,5.9555
4203303,0.18,1.32,3.93,10.66,16.47,22.96,17.2,10.95,7.28,9.05,6.4138
4203402,0.29,3.03,7.07,14.25,19.39,23,17.82,8.24,3.66,3.26,5.7571
4203501,0.71,4.03,9.75,10.95,18.07,20.27,14.11,10.99,4.33,6.78,5.8725
4203600,0,1.32,4.76,10.87,22.23,26.31,14.61,9.01,4.42,6.47,6.0824
4203709,0.15,0.78,8.13,11.57,26.59,28.15,12.72,6.4,2.85,2.65,5.6662
4203808,0.26,1.34,3.87,8.76,18.6,20.46,18.34,12.42,5.87,10.07,6.4662
4203907,0,0.41,2.55,8.17,23.96,34.7,16.47,7.03,3.38,3.34,6.045
4203956,0.23,2.07,5.57,13.74,23.25,26.31,14.55,7.08,4.11,3.08,5.7643
4204004,0.31,2.16,3.92,13.2,18.2,26.12,17.62,7.69,4.71,6.07,6.0486
4204103,0,3.09,4.66,12.74,16.12,21.4,18.99,11.89,6.97,4.13,6.122
4204152,0,0.29,5.43,10.65,17.55,26.51,17.57,10.18,7.73,4.1,6.2128
4204178,0.49,1.3,6.08,16.45,26.35,25.19,12.2,6.84,3.35,1.76,5.5789
4204194,0,0,1.7,9.71,19.7,24.04,19.85,12.53,5.7,6.77,6.4487
4204202,0.09,1.68,4.37,10.7,22.01,23.84,14.38,9.63,5.11,8.19,6.1804
4204251,0,1.45,3.1,9.58,19.6,31.34,15.8,10.8,3.75,4.58,6.1311
4204301,0.31,0.54,1.93,6.69,15.7,29.2,21.64,11.05,5.27,7.67,6.5165
4204350,0,0.38,1.97,4.72,18.89,26.95,23.38,13.01,5.4,5.3,6.5104
4204400,0,1.89,4.76,9.52,16.07,24.06,21.43,10.16,6.18,5.94,6.2716
4204459,0.62,2.9,2.07,12.88,19.08,26.7,20.84,6.2,4.45,4.25,5.9778
4204509,0.1,0.8,3.24,7.3,16.6,22.25,16.48,14.03,9.43,9.76,6.6719
4204558,0.21,1.85,8.01,12.05,18.13,21.84,16.74,9.25,5.87,6.06,6.0244
4204608,0.13,1.15,4.94,10.42,21.26,24.22,15.95,9.12,5.07,7.73,6.1809
4204707,0.12,1.07,2.24,10.37,20.26,27.67,17.43,9.59,5.46,5.79,6.2355
4204756,0,0,2.92,6.86,12.39,23.24,25.26,15.2,7.36,6.77,6.6995
4204806,0.19,2.91,4.07,10.49,20.94,22.79,15.29,8.71,4.82,9.78,6.1951
4204905,0,1.34,2.69,4.37,15.52,24.58,23.93,13.03,8.36,6.17,6.62
4205001,0.72,3.57,7.52,13.02,23.15,22.61,14.24,6.35,4.42,4.4,5.6817
4205100,0.21,0.35,2.47,5.05,10.78,23.7,21.47,15.41,7.35,13.21,6.9644
4205159,0,0.85,2.16,6.24,12.8,23.89,24.87,11.31,8.02,9.86,6.7583
4205175,2.75,9.24,20.07,13.01,21.07,16.66,8.61,4.22,2.44,1.94,4.7418
4205191,0,0.51,3.93,12.76,17.71,25.31,19.68,11.68,3.31,5.1,6.1625
4205209,0,1.12,2.4,9.7,17.98,30.68,19.09,8.41,5.77,4.85,6.2356
4205308,0,0.75,2.99,9.97,18.32,25.76,18.44,10.65,5.97,7.15,6.3602
4205357,0,0.41,6.03,15.88,18.86,31.72,13.04,6.23,4.6,3.22,5.8177
4205407,0.13,2.03,7.08,12.83,19.01,17.63,12.58,9.44,6.06,13.21,6.278
4205431,0,1.16,1.65,3.88,9.7,32.32,22.8,16.04,8.08,4.38,6.6965
4205456,0,1.22,7.23,10.43,24.64,28.13,15.38,6.79,3.73,2.45,5.7788
4205506,0.23,1.25,8.04,11.94,24.51,23.7,11.56,6.93,4.17,7.67,5.8995
4205555,0,3,7.26,12.69,13.93,21.51,18.6,8.27,6.47,8.29,6.1474
4205605,0,0.55,4.88,10.52,25.19,19.41,14.7,12.56,5.8,6.39,6.1971
4205704,0,1.75,6.7,17.41,26.42,19.86,14.29,5.93,2.7,4.94,5.6567
4205803,0.35,1.84,8.57,15.47,21.51,21.12,12.43,7.42,4.61,6.68,5.8055
4205902,0.38,0.8,5.55,10.25,19.66,20.68,16.53,10.77,6.92,8.45,6.3066
4206009,0,1.05,4.36,12.53,27.53,24.4,15.37,6.46,3.37,4.91,5.8805
4206108,0.27,0.28,1.93,7.01,16.72,27.11,22.17,12.94,6.84,4.74,6.4859
4206207,0.28,1.56,4.76,11.39,25.94,25.18,16.82,7.16,2.92,3.98,5.8512
4206306,0.08,1.16,3.64,7.86,15.27,21.28,18.43,13.44,9.15,9.68,6.6447
4206405,0.48,1.89,2.41,8.13,14.28,29.23,22.3,10.31,6,4.98,6.3317
4206504,0,1.94,6.38,12.51,21.03,19.97,15.85,9.63,5.02,7.68,6.08
4206603,0,0.96,2.69,9.14,21.2,26.06,17.52,10.46,6.8,5.17,6.2813
4206652,0.91,2.69,5.39,13.14,22.33,26.36,17.08,5.21,3.76,3.12,5.7111
4206702,0.07,1.53,5.62,9.54,22.37,26.5,15.29,8.47,4.86,5.75,6.0503
4206751,0,0.47,4.8,8.53,18.26,26.12,23.27,12.08,3.27,3.2,6.1844
4206801,0,1.05,0.82,7.47,17.53,28.88,19.61,11.62,3.95,9.08,6.5195
4206900,0,0.56,2.33,6.62,15.83,22.69,21.15,14.04,7.89,8.88,6.7006
4207007,0.09,1.29,6.16,13.67,24.83,27.48,15.58,5.6,2.76,2.53,5.6886
4207106,0,0.98,5.88,10.76,21.58,25.99,14.98,11.04,4.02,4.78,6.0364
4207205,0.31,1.15,4.34,13.84,28.78,22.4,12.28,8.3,3.72,4.87,5.8383
4207304,0.17,1.26,6.48,12.33,23.43,20.76,14.62,8.92,4.53,7.49,6.0253
4207403,0,0.59,3.08,6.6,13.76,23.39,19.92,14.71,7.35,10.6,6.7523
4207502,0.1,0.88,5.55,11.63,17.56,22.46,16.17,11.46,5.93,8.26,6.2843
4207577,0.5,0,1.88,3.03,8.89,19.7,20.35,17.77,10.49,17.4,7.3393
4207601,0,0.2,1.15,5.75,17.48,33.95,21.22,10.15,5.33,4.77,6.4336
4207650,0,0.75,1.32,6.23,12.24,24.2,18.95,16.65,9.03,10.62,6.901
4207684,8.12,11.44,13.56,15.61,10.15,13.21,11.6,7.43,3.67,5.2,4.898
4207700,0.12,0.15,1.9,5.56,19.36,35.04,20.72,9.7,3.93,3.54,6.2881
4207759,1.61,2.53,3.59,7.49,16.5,30.78,19.56,10.97,4.38,2.59,6.0458
4207809,0.2,1.6,3.49,10.38,16.97,32.27,16.99,9.48,3.53,5.1,6.114
4207858,0,2.25,6.51,9.63,18.28,29.27,17.92,9.29,4.35,2.5,5.9348
4207908,0.6,3.79,5.71,14.3,15.86,20.27,16.64,10.49,5.98,6.37,6.0135
4208005,0,0.44,2.39,4.92,17.3,26.11,21.28,11.88,7.69,7.99,6.64
4208104,0.37,2.05,5.17,10.8,18.05,21.82,16.08,10.61,6.2,8.84,6.2599
4208203,0.24,2.21,10.65,14.66,24.82,18.97,11.33,7.23,4.23,5.64,5.6479
4208302,0,0.66,8.13,13,20,21.45,16.09,8.83,4.48,7.35,6.035
4208401,0.34,1.37,3.58,10.24,18.85,23.31,17.31,10.37,6.23,8.41,6.3319
4208450,0.09,1.95,7.06,16.49,23.97,20.48,11.8,7.54,4.03,6.59,5.7895
4208500,0,1.09,3.77,5.7,17.32,23.38,20.89,13.9,5.2,8.75,6.549
4208609,0,0.68,2.09,5.11,13.02,25.45,26.67,12.89,7.21,6.89,6.6947
4208708,0.36,1.31,4.17,11.55,19.29,26.09,17.94,11.68,4.18,3.43,6.0562
4208807,0,0.26,6.25,15.08,24.66,25.92,15.12,6.42,2.5,3.79,5.7601
4208906,0.12,0.83,4.69,10.1,18.81,19.37,15.46,12.53,6.46,11.63,6.4942
4208955,1.21,1.28,1.57,8.06,17.31,25.97,22.37,12.44,6.91,2.88,6.3019
4209003,0,0.69,2.69,7.02,20.75,24.41,14.83,9.62,6.5,13.48,6.6181
4209102,0.09,1.05,6.56,10.43,19.31,20.06,15.13,11.15,6.34,9.89,6.3157
4209151,0.27,1.09,4.4,8.95,14.86,25.73,22.05,11.64,6.28,4.73,6.3142
4209177,0.76,1.25,5.82,8.17,19.9,27,18.29,11.06,4.05,3.71,6.0496
4209201,0,0.94,1.23,4.25,17.66,25.06,20.96,11.76,8.65,9.49,6.7478
4209300,0.08,1.28,5.37,10.58,20.94,21.86,15.15,9.77,5.03,9.95,6.2591
4209409,0.24,1.37,6.29,13.11,26.66,23.8,12.95,6.64,3.51,5.43,5.8005
4209458,0,2.45,0.29,3.24,22.78,32.95,17.14,13.47,4.9,2.77,6.2987
4209508,0.17,0.31,1.53,4.28,11.15,22.48,17.78,14.06,11.52,16.72,7.2095
4209607,0,1.18,2.74,12.28,21.08,28.96,17.63,7.71,4.35,4.07,6.038
4209706,0.47,5.04,8.66,15.65,25.64,19.52,12,5.39,3.53,4.1,5.4434
4209805,0,1,2.38,6.51,14.03,24.1,20.26,15.56,7.2,8.95,6.7053
4209854,0,1.58,0.41,5.9,14.36,30.02,23.94,14.53,5.98,3.27,6.5025
4209904,0,0.91,3.21,6.65,15.6,24.36,21.84,12.21,6.17,9.05,6.588
4210001,0.18,1.26,4.7,9.02,17.77,22.68,20.51,10.03,7.28,6.58,6.3294
4210035,0,0.63,1.12,5.37,16.11,28.94,20,9.65,6.44,11.75,6.7295
4210050,0,0.31,3.75,12.65,19.37,31.83,17.39,7.44,3.99,3.27,6.0016
4210100,0.34,1.45,4.47,9.35,20.07,23.24,16.12,10.87,6.12,7.99,6.2862
4210209,0.94,1.56,2.47,12.81,21.47,22.85,17.2,10.52,6.38,3.8,6.0714
4210308,0.12,3.31,9.51,11.75,18.31,20.05,14.07,10.64,6.02,6.23,5.9421
4210407,0.13,0.45,5.37,12.29,27.64,30.69,14.28,5.71,1.54,1.89,5.6704
4210506,0,0.58,3.65,7.91,15.53,28.95,18.25,11.43,5.52,8.18,6.4577
4210555,0,0.95,0.44,5.46,13.55,23.45,25.26,16.61,5.94,8.34,6.8007
4210605,0,0.64,1.73,5.16,10.33,17.87,21.05,16.45,10.04,16.74,7.2269
4210704,0,2.18,7.46,19.05,21.68,20.04,12.23,9.25,3.05,5.07,5.6934
4210803,0.32,0.49,2.56,8.98,18.37,24.67,18.55,10.88,5.29,9.88,6.4807
4210852,0.46,1.12,4.48,5,9.97,24.26,24.25,13.29,7.08,10.09,6.7224
4210902,0,0.26,2.88,10.01,12.32,24.88,22.66,12.38,5.67,8.93,6.5807
4211009,0.35,0.98,4.1,9.08,22.88,29.74,14.51,7.16,4.68,6.53,6.1004
4211058,0,4.84,8.44,14.51,26.11,30.39,8.51,4.68,1.01,1.53,5.2733
4211108,0,4.11,6.59,13.27,20.46,24.82,12.67,9.71,2.81,5.57,5.7965
4211207,0,0.84,4.54,11.93,20.95,26.75,14.35,9.58,4.28,6.77,6.1158
4211256,0,0.3,5.25,11.03,21.52,23.53,15.81,10.96,6.34,5.26,6.1726
4211306,0.29,1.5,9.3,14.39,25.51,21.29,12.67,7.16,3.04,4.86,5.6597
4211405,0,0.71,1.77,7.9,15.28,22.93,14.95,14.92,9.6,11.94,6.8212
4211454,0,1.63,2.98,9.94,16.63,33.26,19.19,9.24,4.05,3.08,6.1017
4211504,0.12,0.54,3.05,5.93,15.95,27.9,17.78,13.87,6.33,8.53,6.5891
4211603,0,1.05,3.48,8.87,16.18,28.44,20.78,9.88,4.74,6.57,6.3242
4211652,0.24,0.72,5.21,9.73,21.23,27.67,19.13,9.94,3.89,2.25,5.9934
4211702,0,0.73,1.64,7.19,21.4,28.95,18.61,9.29,4.83,7.35,6.374
4211751,0.06,1.31,4.57,8.12,18.41,19.84,20.13,13.44,6.77,7.36,6.4292
4211801,0.27,0.78,1.67,6.79,15.2,23.11,21.17,16.1,6.86,8.06,6.6799
4211850,0,0.81,1.89,12.57,20.8,24.3,17.74,10.15,6.14,5.61,6.2411
4211876,0,3.15,6.06,10.28,13.11,25.65,22.46,12.46,4.04,2.78,6.0611
4211892,0,0.83,3.32,9.58,22.59,24.8,18.3,10.6,7.14,2.84,6.1725
4211900,0.19,1.32,8.24,17.25,27.36,19.93,11.86,6.23,3.51,4.11,5.5848
4212007,0.25,1.09,4.03,10.2,19.72,25.8,19.72,9.41,5.9,3.87,6.1384
4212056,0,1.67,5.26,10.43,19.27,23.24,16.87,10.93,6.66,5.65,6.186
4212106,0.2,1.38,3.37,8.76,19.44,25.76,19.26,9.63,5.45,6.76,6.2838
4212205,0.17,3.11,6.51,12.09,17.94,22.64,17.16,9.55,4.32,6.5,6.0022
4212239,0.19,2.08,3.16,9.88,21.16,28.94,19.02,8.08,4.15,3.35,6.0142
4212254,0.3,1.8,7.3,18.92,25.23,23.05,12.27,5.24,2.59,3.3,5.5005
4212270,0.53,1.91,4.39,14.61,22.51,26.23,15.13,7.78,2.72,4.2,5.8052
4212304,0.28,0.54,5.54,16.9,26.85,24.53,10.88,7.06,3.41,4.02,5.7054
4212403,0.21,0.56,1.38,9.58,20.62,33.5,15.77,12.19,3.21,2.97,6.1439
4212502,0.35,1.8,6.17,13.87,21,24.44,12.75,9.72,5.11,4.78,5.9038
4212601,0,0,0.38,4.89,9.98,31.61,22.09,15.22,6.08,9.76,6.8897
4212700,0,0.58,2.28,8.36,18.31,21.85,23.86,14.32,5.38,5.04,6.4449
4212809,0.24,1.11,6.93,11.02,24.17,21.9,14.02,9.06,5.52,6.02,6.0008
4212908,0.22,0.96,1.89,6.09,17.49,22.91,20.59,12.51,7.4,9.94,6.6729
4213005,0,1.15,2.19,3.39,16.99,26.1,21.39,10.42,8.8,9.57,6.7197
4213104,0.14,0.75,3.14,10.94,22.2,28.32,19.26,7.89,4.18,3.19,6.032
4213153,0.27,2.09,4.13,8.68,19.66,23.93,16.55,11.74,6.73,6.22,6.2598
4213203,0.12,0.29,3.16,5.33,15.38,21.58,14.82,12.1,10.24,16.98,7.0038
4213302,0.33,1.31,5.09,12.87,21.99,23.21,15.46,10.48,4.43,4.83,5.9914
4213351,0,1.99,7.3,14.88,24.18,24.97,12.95,5.85,3.58,4.31,5.6889
4213401,0.56,2.98,5.21,12.28,18.71,26.25,15.01,9.01,5.34,4.64,5.9393
4213500,0.11,1.28,7.74,13.76,27.7,19.82,13.75,7.19,4.01,4.64,5.7461
4213609,0.11,1,3.7,9.13,20.45,25.19,17.17,9.16,5.15,8.95,6.3244
4213708,0,0.58,4.41,9.12,19.77,21.79,18.68,11.65,4.87,9.12,6.3945
4213807,0,1.25,5.32,14.58,28.71,24.1,12.57,5.76,3.57,4.13,5.7243
4213906,0,0.38,1.56,4.86,12.76,28.49,24.2,14.41,6.26,7.09,6.7154
4214003,0,0.23,2.7,5.13,12.29,21.59,22.66,17.86,9.18,8.37,6.8789
4214102,0,0.4,1.49,5.61,16.37,23.33,22.05,15.22,7.71,7.82,6.7324
4214151,0,3.28,3.55,10.13,23.17,24.73,17.9,10.59,4.32,2.34,5.9426
4214201,0.13,0.76,3.3,7.49,16.51,26.53,20.74,14.43,5.7,4.4,6.3916
4214300,0,0.17,1.61,4.85,19.18,24.57,25.97,10.06,4.42,9.16,6.6154
4214409,0.29,1.88,4.68,9.4,17.14,23.86,19.7,9.39,6.47,7.21,6.279
4214508,0,0.62,3.92,5.34,10.75,19.34,23.68,17.67,7.45,11.23,6.9062
4214607,0.12,0.47,2.21,5.7,14.14,22.73,22.75,16.11,7.19,8.59,6.7631
4214706,0,0.77,2.1,7.53,17.16,20.8,19.19,14.27,6.99,11.21,6.7206
4214805,0.23,0.84,4.74,6.87,13.92,19.13,18.13,14.51,8.59,13.05,6.7879
4214904,0,0.23,1.12,6.7,10.74,19.67,20.44,19.29,9.86,11.96,7.0808
4215000,0,1.07,4.62,10.52,20.07,22.26,16.8,10.64,4.13,9.89,6.3078
4215059,0,0.87,6.42,11.59,18.18,18.4,22.42,11.13,6.14,4.85,6.184
4215075,0.21,1,3.97,11.48,19.09,25.4,22.75,9.45,4.06,2.58,6.0508
4215109,0,0.23,3.16,6.28,13.77,22.87,16.24,17.54,9.13,10.78,6.851
4215208,0.37,1.28,2.79,10.23,22.32,36.83,15.41,5.97,2.62,2.19,5.8591
4215307,0.12,0.51,1.65,5.15,11.69,18.19,26.14,15.37,9.55,11.64,7.0257
4215356,0.57,2.5,5.99,13.89,18.89,30.02,16.11,5.99,2.24,3.8,5.7252
4215406,0,0.74,2.2,6.64,14.63,30.69,22.13,10.13,6.19,6.63,6.4989
4215455,0.13,0.8,8.48,19.56,25.66,23.99,10.76,5.05,2.97,2.6,5.461
4215505,0.71,3.71,9.52,12.1,21.57,20.73,13.14,8.14,3.86,6.51,5.7426
4215554,0,0.93,2.16,8.75,19.76,33.64,22.74,8.14,2.51,1.38,6.0467
4215604,0.45,0.8,1.48,8.25,13.06,19.54,16,15.12,11.55,13.75,6.9644
4215653,0,0.39,5.56,12.99,26.81,32.8,12.15,6.01,0.75,2.54,5.6555
4215679,0,2.35,6.07,12.76,17.53,20.19,16.37,12.76,5.78,6.18,6.1323
4215687,1.42,0.91,2.09,11.62,20.94,34.41,19.26,4.46,2.54,2.36,5.8411
4215695,0,0,2.57,9.98,10.24,26.65,28.33,13.72,3.35,5.17,6.4865
4215703,0.07,0.93,4.82,10.65,23.79,22.05,15.33,9.92,4.56,7.88,6.1675
4215752,0.84,1.9,6.73,13.05,24.18,27.12,15.27,7.74,1.48,1.69,5.5968
4215802,0,0.89,3.58,8.61,18.3,19.4,17.22,12.3,7.23,12.46,6.6347
4215901,0.33,0,3.83,7.43,11.62,22.54,20.47,14.86,7.33,11.59,6.7892
4216008,0,0.72,4.22,10.61,16.5,21.47,19.66,11.9,7.07,7.86,6.4291
4216057,0.42,2.17,6.65,17.17,27.4,20.16,12.19,8.07,3.12,2.66,5.5592
4216107,0.71,1.11,5,9.8,15.63,26.49,18.37,9.07,5.16,8.66,6.2841
4216206,0.2,1.71,6.83,11.38,23.6,22.43,12.96,8.47,4.24,8.18,6.0065
4216255,0,0.93,1.48,2.46,8.76,19.24,19.64,17.82,14.73,14.94,7.3739
4216305,0.27,1.11,7.87,17.25,28.56,19.9,11.86,6.64,2.98,3.55,5.5576
4216354,0.32,0.39,2.68,8.37,16.09,22.61,19.42,16.94,8.77,4.41,6.5322
4216404,0.12,1.13,3.63,17.32,29.2,27.03,12.05,5.07,2.12,2.33,5.5802
4216503,0,1.2,4.28,13.94,19.76,23.92,14.55,8.78,5.73,7.84,6.1538
4216602,0.19,2,8.31,13.24,27.16,19.84,12.07,7.41,3.67,6.1,5.7472
4216701,0.06,1.08,3.25,5.9,16.42,25.92,21.13,12.86,6.17,7.22,6.5171
4216800,0,2.16,6.29,14.88,23.22,23.68,14.08,8.39,3.38,3.92,5.7619
4216909,0,0.78,4.02,7.97,17.36,26.93,18.09,12.21,5.01,7.63,6.3958
4217006,0,0.82,3.24,11.37,18.63,24.33,17.86,10.53,5.44,7.78,6.3199
4217105,0,0.35,4.73,4.84,15.55,17.82,18.81,12.81,9.76,15.33,6.9421
4217154,0.24,1.65,1.81,6.57,19.78,36.74,21.2,8.4,1.28,2.34,6.0511
4217204,0.07,1.38,2.86,6.21,19.43,27.56,17.48,9.52,6.07,9.41,6.4601
4217253,0,0,1.66,7.54,17.94,32.84,20.74,7.85,5.29,6.14,6.3887
4217303,0,0.52,2.03,6.39,17.66,30.02,21.1,10.66,5.59,6.02,6.446
4217402,0,0.96,4.11,9.55,20.68,21.77,16.02,11.23,6.07,9.61,6.3918
4217501,0,0.89,2.25,5.98,19.05,26.17,20.25,12.71,5.53,7.19,6.4982
4217550,0,0.49,0.68,9.16,11.47,18.84,22.28,15.84,8.53,12.72,6.967
4217600,0.19,1.81,2.51,9.02,16.32,27.28,19.48,10.53,6.02,6.83,6.3578
4217709,0,1.43,4.62,13.75,26.36,25.42,14.23,5.68,3.82,4.69,5.8237
4217758,0,2.24,2.08,12.07,20.55,26.35,17.62,11.07,3.72,4.29,6.0813
4217808,0,0.64,2.12,5.99,17.5,21.48,20.58,13.43,9.03,9.21,6.7285
4217907,0,0.81,3.52,7.64,15.34,29.05,23.01,10.75,5.09,4.8,6.3462
4217956,0,0.49,3.35,12.77,19.55,31.28,18.5,8.98,2.48,2.61,5.973
4218004,0.3,1.1,7,10.35,31.03,25.04,10.21,7.78,4.24,2.96,5.7176
4218103,0.18,0.4,2.54,7.87,21.34,30.84,19.08,8.84,5.15,3.75,6.1995
4218202,0,0.31,2.3,6.23,17.4,18.78,17.63,11.86,9.84,15.65,6.9547
4218251,0.91,6.23,15.27,21.73,18.79,16.78,9.35,5.08,3,2.87,5.0252
4218301,0.63,4.17,6.67,10.73,21.89,23.95,13.85,6.67,5.18,6.24,5.8438
4218350,0,0.68,0.61,4.53,16.76,37.51,21.9,10.3,4.89,2.82,6.3808
4218400,0.41,1.2,3.38,11.09,18,30.72,15.98,10.62,4.91,3.7,6.0964
4218509,0.16,1.12,5.28,6.1,16.58,23.71,17.8,12.08,6.33,10.84,6.5441
4218608,0,1.04,1.84,6.76,16.57,23.52,19.27,12.45,7.66,10.89,6.7094
4218707,0.32,1.09,4.14,11.63,22.32,22.7,16.88,8.91,4.18,7.82,6.145
4218756,0,0,1.41,8.4,15.3,24.71,20.55,10.48,8.7,10.45,6.7308
4218806,0.39,1.02,3.63,8.12,19.03,23.67,18.13,11.34,7.26,7.4,6.3994
4218855,0.29,1.06,1.33,9.37,19.19,26.97,19.8,13.92,3.18,4.9,6.2923
4218905,0.53,1.28,4.91,9.58,21.09,22.11,16.11,10.72,6.49,7.19,6.2309
4218954,0,1.7,1.86,13.16,17.97,19.93,12.98,11.57,9.22,11.6,6.5345
4219002,0.15,0.68,3.13,8.73,16.57,25.06,19.09,11.09,6.95,8.56,6.4953
4219101,0.18,1.78,3.07,7.49,16.59,20.05,24.57,13.74,4.1,8.42,6.4917
4219150,0,5.03,9.53,10.31,23.19,30.42,11,6.71,1.72,2.09,5.4542
4219176,0,1.15,5.68,9.48,17.19,25.69,19.23,9.06,6.83,5.69,6.2281
4219200,0.31,1.02,3.59,7.16,16.05,21.88,20.15,13.52,6.28,10.04,6.5942
4219309,0.15,0.83,4.76,10.05,18.92,25.12,15.55,12.7,4.48,7.44,6.2678
4219358,0,1.76,3.96,8.8,15.08,24.08,21.12,13.61,4.04,7.56,6.3916
4219408,0,1.16,2.24,6.21,18.15,20.07,19.03,17.68,8.84,6.62,6.6546
4219507,0.24,1.36,3.76,10.32,17.77,24.01,16.39,12.28,5.41,8.45,6.3459
4219606,0,0.54,1.48,5.08,15.47,21.79,21.2,19.36,8.32,6.76,6.7969
4219705,0,2.09,3.16,8.04,18.35,27.77,16.42,10.62,6.19,7.36,6.334
4219853,0,0.34,2.59,4.98,14.15,31.51,26.9,12.09,3.1,4.33,6.444
4300034,0.42,2.59,5.64,18.85,20.14,22.24,9.8,8.07,5.69,6.54,5.8183
4300059,0,0,2.14,10.37,13.31,24.14,23.29,15.24,5.97,5.54,6.5337
4300109,0.28,2.04,5.17,13.11,22.14,20.06,14.83,9.56,5.67,7.15,6.0619
4300208,0.13,0.56,3.58,7.76,16.02,23.75,14.6,13.46,9.75,10.39,6.6716
4300307,0.46,1.38,5.32,9.72,17.4,21.78,18.09,11.24,6.82,7.78,6.3147
4300406,0.69,2.55,6.5,12.01,25.83,23.35,12.19,6.37,4.05,6.45,5.7982
