"city_code","pop.white","pop.black","pop.asian","pop.pardos","pop.indigenous","pop.others"
2902203,7.12,25.02,1.17,66.69,0,0
2902252,16.38,14.37,1.02,68.19,0.03,0
2902302,11.25,23.02,1.44,64.02,0.27,0
2902401,11.77,22.38,1.54,64.31,0,0
2902500,28.7,4.68,1.07,65.54,0,0
2902609,14.8,9.88,0.64,74.68,0,0
2902658,32.32,2.85,0.22,48.43,16.18,0
2902708,16.32,13.09,1.13,69.44,0.02,0
2902807,40.39,5.38,0.41,53.76,0.07,0
2902906,27.79,9.63,0.95,61.12,0.51,0
2903003,28.1,5.08,0.28,66.51,0.03,0
2903102,14.57,15.84,0.39,68.54,0.66,0
2903201,26.85,9.74,1.67,61.48,0.26,0
2903235,33.74,4.97,1.35,59.79,0.16,0
2903276,31.21,16.08,1.39,51.24,0.08,0
2903300,11.54,15.78,0.36,71.92,0.4,0
2903409,13.57,11.48,0.8,72.56,1.6,0
2903508,27.47,6.9,0.19,65.44,0,0
2903607,12.69,17.71,1.69,67.65,0.25,0
2903706,28.77,10.05,1.02,60.16,0,0
2903805,17.02,20.41,2.21,59.85,0.51,0
2903904,22.33,19.15,1.47,56.8,0.26,0
2903953,32.98,5.82,0.29,60.68,0.24,0
2904001,19.27,16.8,1.43,62.5,0,0
2904050,23.83,10.56,2.23,62.73,0.65,0
2904100,28.9,4.74,1.15,65.21,0,0
2904209,26.95,9.13,1.11,62.63,0.18,0
2904308,22.4,15.79,1.43,60.31,0.07,0
2904407,30.6,8.09,0.55,60.76,0,0
2904506,30.47,6.46,1.33,61.7,0.04,0
2904605,42.42,5.18,0.5,51.82,0.09,0
2904704,15.77,17.16,1.07,65.06,0.94,0
2904753,20.52,3.29,1.74,74.16,0.3,0
2904803,23.15,8.57,0.19,68.08,0,0
2904852,10.84,29.31,1.13,58.7,0.03,0
2904902,10.66,38.3,2.02,48.73,0.3,0
2905008,38.66,5.36,0.58,55.07,0.33,0
2905107,14.64,15.15,2.16,68.01,0.05,0
2905156,35.38,2.85,0.77,61,0,0
2905206,40.18,6.92,0.7,52.06,0.14,0
2905305,16.83,8.32,1.48,73.38,0,0
2905404,13.7,17.77,1.83,66.52,0.18,0
2905503,18.26,8.45,0.72,72.36,0.22,0
2905602,16.11,18.1,1.4,63.31,1.08,0
2905701,16.49,21.91,1.82,59.41,0.37,0
2905800,13.24,31.85,1.12,53.48,0.32,0
2905909,21.6,9.15,3.47,65.78,0,0
2906006,23.9,12.21,1.8,61.84,0.25,0
2906105,40.59,5.24,0.46,53.63,0.08,0
2906204,23.71,7.59,0.69,67.94,0.06,0
2906303,17.33,13.39,1.41,67.42,0.45,0
2906402,11.75,22.17,1.17,64.91,0,0
2906501,9.47,27.77,1.28,61.4,0.09,0
2906600,32.19,6.76,0.93,60.03,0.09,0
2906709,27.34,5.56,0.74,66.36,0,0
2906808,23.68,5.54,0.42,70.15,0.21,0
2906824,24.94,6.78,1.71,65.64,0.93,0
2906857,36.41,8.6,1.06,53.86,0.06,0
2906873,29.46,12.18,0.63,57.63,0.1,0
2906899,39.45,3.26,0.74,56.56,0,0
2906907,14.84,18.75,1.05,65.31,0.05,0
2907004,10.05,26.85,2.92,59.63,0.55,0
2907103,20.72,10.95,1.39,66.94,0,0
2907202,32.29,7.34,1.05,59.11,0.2,0
2907301,11.81,22.28,0.85,64.84,0.21,0
2907400,26.53,7.85,1.18,64.25,0.18,0
2907509,12.75,18.58,1.93,66.74,0,0
2907558,43.63,5.36,0.22,50.79,0,0
2907608,26.19,9.27,0.17,64.19,0.18,0
2907707,15.38,11.61,2.17,70.84,0,0
2907806,39.49,6.09,0.63,53.76,0.03,0
2907905,25.2,10.42,0.04,64.26,0.09,0
2908002,18.71,14.16,0.73,66.25,0.14,0
2908101,39.41,4.42,1.1,54.86,0.22,0
2908200,7.17,41.27,0.7,50.34,0.51,0
2908309,9.68,29.75,0.76,59.78,0.03,0
2908408,27.74,15.04,0.75,56.35,0.11,0
2908507,8.76,29.46,1.93,59.64,0.21,0
2908606,14.33,20.19,1.44,64.04,0,0
2908705,30.3,3.92,0.22,65.43,0.1,0.03
2908804,25.59,9.35,0.9,64.15,0,0
2908903,9.42,26.18,2.23,62.17,0,0
2909000,33.78,2.24,0.04,63.94,0,0
2909109,28.96,5.79,1.42,63.83,0,0
2909208,31.72,2.64,0.74,64.7,0.19,0
2909307,28.52,10.06,0.67,60.67,0.08,0
2909406,22.33,8.25,1.29,67.69,0.44,0
2909505,22.94,15.05,0.85,61.11,0.05,0
2909604,25.93,4.86,0.72,68.49,0,0
2909703,33.8,7.52,1.18,57.5,0,0
2909802,13.91,25.89,1,58.92,0.28,0
2909901,18.4,7.77,1.38,70.49,1.96,0
2910008,17.88,16.01,0.67,65.25,0.19,0
2910057,17.78,22.19,2.05,57.81,0.17,0
2910107,54.56,1.32,0.35,43.77,0,0
2910206,17.24,22.16,0.4,60,0.2,0
2910305,26.85,18.5,0.73,53.56,0.36,0
2910404,24.78,6.57,0.44,67.55,0.66,0
2910503,12.7,19.93,1.97,65.34,0.06,0
2910602,17.85,19.48,1.82,60.32,0.54,0
2910701,21.56,5.57,0.9,69.83,2.15,0
2910727,26.75,12.23,0.85,59.26,0.92,0
2910750,36.23,4.97,1.74,57.07,0,0
2910776,37.35,7.18,1.37,54.09,0,0
2910800,20.04,23.03,0.86,55.87,0.19,0.01
2910859,19.8,9.6,1.38,68.96,0.27,0
2910909,25.86,10.88,0.71,61.81,0.74,0
2911006,21.13,11.02,0.88,66.72,0.25,0
2911105,17.66,9.5,1.17,71.4,0.27,0
2911204,17.67,14.9,0.66,66.57,0.21,0
2911253,28.08,11.37,0.76,59.79,0,0
2911303,41.02,5.18,0.12,53.67,0,0
2911402,30.2,5.17,0.53,56.32,7.77,0
2911501,12.36,21.09,1.88,64.43,0.23,0
2911600,8.45,31.38,0.97,59.16,0.04,0
2911659,26.21,3.25,0.5,69.99,0.05,0
2911709,38.07,9.3,0.81,51.46,0.37,0
2911808,20.2,8.56,0.69,70.45,0.1,0
2911857,40.06,6.71,0.53,52.7,0,0
2911907,16.66,13.31,1.26,68.78,0,0
2912004,42.11,8.24,1.42,48.15,0.08,0
2912103,22.18,10.1,2.15,65.13,0.45,0
2912202,21.72,10.44,0.61,67.21,0.03,0
2912301,26.69,8.64,0.41,64.26,0,0
2912400,29,12.99,1.28,56.51,0.23,0
2912509,44.9,3.55,1.47,50.04,0.03,0
2912608,16.13,9.63,1.37,72.87,0,0
2912707,14.74,30.09,1.42,53.71,0.04,0
2912806,25.25,12.45,1.02,59.04,2.24,0
2912905,14.85,10.37,0.86,73.92,0,0
2913002,20.99,12.85,0.52,65.59,0.06,0
2913101,29.51,13.98,0.7,55.81,0,0
2913200,20.26,13.01,0.19,65.08,1.46,0
2913309,31.16,19.62,0.68,48.49,0.06,0
2913408,38.96,11.5,0.72,48.66,0.16,0
2913457,13.32,34.75,1.81,49.8,0.33,0
2913507,28.35,7.31,0.56,63.78,0,0
2913606,19.05,18.16,1,59.63,2.16,0
2913705,19.55,16.74,0.94,62.74,0.03,0
2913804,17.78,18.34,0.6,63.28,0,0
2913903,18.19,14.54,0.72,66.44,0.11,0
2914000,19.85,13.88,1.22,64.67,0.38,0
2914109,52.61,3.46,0.4,43.49,0.04,0
2914208,26.74,9.58,0.28,63.36,0.04,0
2914307,23.21,12.45,0.74,63.48,0.12,0
2914406,19.02,7.64,1.04,72.31,0,0
2914505,7.03,30.63,1.59,60.67,0.08,0
2914604,32.74,10.81,0.85,55.55,0.06,0
2914653,18.72,11.63,1.08,67.57,1,0
2914703,21.44,16.41,1.14,60.59,0.43,0
2914802,22.14,13.96,0.83,62.7,0.37,0
2914901,12.97,27.21,1.15,58.37,0.3,0
2915007,15.73,22.92,1.56,59.71,0.09,0
2915106,19.78,9.82,0.16,70.07,0.17,0
2915205,21.88,17.05,0.65,60.1,0.32,0
2915304,21.93,11.1,2.2,64.51,0.26,0
2915353,20.91,11.35,0.57,67.04,0.13,0
2915403,21.08,14.85,1.02,59.45,3.6,0
2915502,16.77,13.48,0.65,68.99,0.1,0
2915601,14.7,6.63,0.46,76.73,1.48,0
2915700,18.46,24.14,0,57.28,0.12,0
2915809,24.45,13.97,1.26,60.22,0.11,0
2915908,8.29,24.05,1.59,65.67,0.4,0
2916005,29.01,6.94,0.76,62.68,0.6,0
2916104,9.02,22.83,0.92,67.08,0.15,0
2916203,18.65,15.02,0.52,65.58,0.22,0
2916302,17.48,18.53,1.93,60.95,1.12,0
2916401,27.51,11.33,0.88,59.94,0.33,0
2916500,18.64,5.37,0.11,75.85,0.03,0
2916609,16.6,12.21,0.47,70.73,0,0
2916708,24.9,11.86,0.3,62.95,0,0
2916807,28.1,7.9,0.8,63.12,0.08,0
2916856,24.25,12.42,0.39,62.77,0.17,0
2916906,21.94,11.7,1.07,65.29,0,0
2917003,19.36,8.32,0.71,71.58,0.02,0
2917102,20.01,10.17,1.36,68.31,0.16,0
2917201,40.07,6.95,0.62,52.23,0.14,0
2917300,16.54,24.84,0.36,58.14,0.12,0
2917334,24.99,11.04,2.44,61.15,0.38,0
2917359,30.1,8.17,0.25,61.48,0,0
2917409,38.6,2.18,0.38,58.84,0,0
2917508,22.33,13.87,1.23,62.01,0.57,0
2917607,26.2,14.45,0.89,58.22,0.24,0
2917706,23.63,5.91,2.38,67.83,0.26,0
2917805,9.1,27.63,1.28,61.99,0,0
2917904,8.47,4.92,0.66,85.91,0.04,0
2918001,26.06,12.55,0.87,60.31,0.22,0
2918100,26.56,7.37,0.62,65.41,0.03,0
2918209,20.19,21.21,1.43,57.14,0.03,0
2918308,19.04,14.75,0.22,65.83,0.16,0
2918357,24.86,10.22,1.89,62.51,0.18,0.34
2918407,25.25,11.27,1.45,61.62,0.41,0
2918456,17.11,1.97,0.29,80.63,0,0
2918506,27.59,10.38,1,61.02,0,0
2918555,17.47,14.61,0.55,67.13,0.24,0
2918605,43.84,6.32,0.29,49.51,0.04,0
2918704,20.57,16.22,1.9,61.08,0.24,0
2918753,46.11,7.7,0.69,45.49,0,0
2918803,17.28,30.34,0.43,51.71,0.24,0
2918902,25.15,6.99,1.33,66.54,0,0
2919009,17.53,13,1.72,67.75,0,0
2919058,26.78,8.97,0.68,63.49,0.09,0
2919108,10.35,18.67,1.27,69.51,0.2,0
2919157,25.22,14.18,0.97,59.19,0.44,0
2919207,22.25,24.75,1.76,50.88,0.27,0.09
2919306,11.71,19.26,1.51,67.2,0.32,0
2919405,37.29,5.17,0.63,56.91,0,0
2919504,41.54,8.77,0.5,49.09,0.09,0
2919553,33.07,6.81,1.03,59.01,0.09,0
2919603,19.57,9.91,2.7,67.82,0,0
2919702,30.43,8.74,1.18,59.58,0.07,0
2919801,37.52,7.53,0.98,53.78,0.2,0
2919900,20.58,11.96,3.33,63.69,0.43,0
2919926,10.98,15.82,1.29,71.79,0.12,0
2919959,31.02,6.17,0,62.81,0,0
2920007,25.89,6.15,1.4,66.55,0,0
2920106,22.96,8.2,0.93,67.88,0.03,0
2920205,9.32,10.62,1.86,78.15,0.05,0
2920304,45.04,4.19,0.12,50.57,0.07,0
2920403,33.31,5.03,0.64,60.98,0.04,0
2920452,9.81,8.35,0.99,80.85,0,0
2920502,29.33,9.79,1.1,59.51,0.27,0
2920601,16.67,22.65,0.74,59.94,0,0
2920700,10.81,30.6,0.75,57.79,0.04,0
2920809,12.56,12.45,1.8,73.19,0,0
2920908,16.72,14.2,1.67,67,0.41,0
2921005,11.17,24.43,2.12,62.14,0.15,0
2921054,27.09,13.11,0.72,59.08,0,0
2921104,26.02,6.43,0.45,66.91,0.18,0
2921203,20.83,11.06,0.38,67.69,0.04,0
2921302,23.62,8.66,0.31,67.26,0.16,0
2921401,18.34,16.25,1.98,63.35,0.09,0
2921450,38.73,2.82,0.71,57.74,0,0
2921500,38.47,4.83,0.45,56.19,0.06,0
2921609,24.44,3.9,0.42,71.17,0.06,0
2921708,21.44,16.19,1.54,60.66,0.17,0
2921807,31.71,5.42,0.47,62.41,0,0
2921906,22.55,10.9,1,65.35,0.2,0
2922003,21.55,18.05,0.98,59.07,0.35,0
2922052,22.09,5.34,0.98,71.53,0.06,0
2922102,19.73,9.79,0.91,69.57,0,0
2922201,17.09,21.62,0.44,60.85,0,0
2922250,16.03,11.8,0.71,69.95,1.51,0
2922300,12.24,26.32,1.46,59.94,0.04,0
2922409,19.9,23.08,0.92,55.96,0.14,0
2922508,14.72,23.19,0.95,61.02,0.12,0
2922607,13.06,15.13,1,70.81,0,0
2922656,22.95,2.76,0.84,73.34,0.11,0
2922706,27.86,11.11,0.71,60.32,0,0
2922730,23.91,7.82,0.91,67.24,0.12,0
2922755,16.98,24.3,1.11,57.57,0.04,0
2922805,20.83,12.8,1.14,64.96,0.28,0
2922854,13.84,18.33,2.25,65.58,0,0
2922904,17.34,10.5,0.86,71.28,0.03,0
2923001,22.23,17.5,1.21,58.47,0.58,0
2923035,37.57,8.47,1.18,52.63,0.14,0
2923050,39.18,8.38,0.31,52.13,0,0
2923100,20.24,7.56,0.55,71.47,0.18,0
2923209,22.19,5.53,1.72,70.56,0,0
2923308,7.17,38.06,2.9,51.86,0,0
2923357,19.38,13.64,3.29,63.51,0.19,0
2923407,25.18,14.04,4.44,55.98,0.35,0
2923506,14.09,15.41,1.9,67.26,1.34,0
2923605,35.3,8.66,0.48,55.38,0.18,0
2923704,17.13,12.41,1.61,68.69,0.16,0
2923803,37.88,5.28,0.83,56.02,0,0
2923902,17.89,10.59,1.04,49.59,20.9,0
2924009,32.04,5.38,0.93,60.69,0.96,0
2924058,26.08,8.39,1.51,63.9,0.12,0
2924108,5.59,30.9,1.58,61.93,0,0
2924207,15.23,5.02,0.64,79.11,0,0
2924306,31.67,10.45,0.95,56.89,0.04,0
2924405,20.61,7.17,2.3,69.89,0.03,0
2924504,23.07,5.8,0.89,70.24,0,0
2924603,24.04,11.87,2.54,60.69,0.86,0
2924652,17.45,10.52,0.63,71.34,0.06,0
2924678,14.6,17.44,1.78,66.18,0,0
2924702,21.6,4.36,0.2,73.85,0,0
2924801,21.99,10.27,0.57,67.13,0.04,0
2924900,25.75,12.26,1.83,60.04,0.12,0
2925006,31.66,5.57,0.48,62.28,0,0
2925105,29.48,7.42,1.22,61.61,0.27,0
2925204,14.52,24.68,1.23,59.46,0.11,0
2925253,21.13,6.41,1.22,71.24,0,0
2925303,22.89,12.64,0.54,59.65,4.28,0
2925402,22.19,15.82,0.42,61.14,0.43,0
2925501,13.54,15.1,0.89,62.6,7.87,0
2925600,32.41,6.99,0.62,59.98,0,0
2925709,36.81,3.36,0.9,58.86,0.06,0
2925758,19.26,15.65,1.43,63.66,0,0
2925808,24.81,7.49,0.66,66.63,0.41,0
2925907,16.69,2.47,0.38,80.19,0.27,0
2925931,22.19,7.5,0.23,70.08,0,0
2925956,17.71,11.25,0.92,70.05,0.07,0
2926004,29.9,10.69,1.83,57.45,0.13,0
2926103,30.75,10.25,1.16,57.84,0,0
2926202,13.62,9.51,1.43,75.41,0.03,0
2926301,25.33,14,0.89,59.59,0.19,0
2926400,40.36,10.85,0.58,48.11,0.1,0
2926509,20.01,4.99,0.74,74.17,0.08,0
2926608,31.38,8.65,0.99,58.14,0.85,0
2926657,24.66,8.48,1.31,64.74,0.06,0.75
2926707,45.87,15.92,1.11,37.1,0,0
2926806,46.52,3.47,0.67,49.34,0,0
2926905,47.85,4.12,0.9,47.09,0.04,0
2927002,24.43,6.12,0.26,69.14,0.05,0
2927101,29.56,10.24,0.97,46.9,12.33,0
2927200,19.99,14.13,0.94,64.9,0.04,0
2927309,6.55,38.15,2.17,52.83,0.31,0
2927408,18.9,27.4,1.38,51.83,0.3,0.18
2927507,11.47,14.56,2.26,71.66,0.05,0
2927606,25.47,3.98,0.22,70.3,0.03,0
2927705,17.86,8.07,0.62,58.68,14.77,0
2927804,18.13,7.99,0.8,72.91,0.17,0
2927903,20.67,13.96,0.26,65.02,0.1,0
2928000,23.06,8.5,1.51,66.64,0.3,0
2928059,13.24,18.65,0.81,67.22,0.08,0
2928109,30.14,9.78,0.78,59.18,0.12,0
2928208,33.17,5.38,0.81,60.61,0.03,0
2928307,8.23,26.97,0.96,63.84,0,0
2928406,22.35,7.58,1.59,68.43,0.05,0
2928505,19.33,16.63,0.84,62.92,0.26,0
2928604,8.23,37.46,2.29,51.93,0.1,0
2928703,22.38,23.8,1.04,52.65,0.13,0
2928802,13.22,21.15,0.66,64.88,0.09,0
2928901,27.58,6.81,0.39,65.18,0.03,0
2928950,22.36,7.74,0.97,68.93,0,0
2929008,10.64,29.28,1.59,58.16,0.34,0
2929057,33.67,7.43,0.91,57.62,0.37,0
2929107,18.34,17.5,1.99,62.17,0,0
2929206,5.93,39.61,1.84,52.25,0.36,0
2929255,27.32,9.28,0.43,62.91,0.05,0
2929305,6.7,43.09,0.73,49.38,0.11,0
2929354,12.52,26.5,0.46,59.53,1,0
2929370,26.65,9.1,0.53,63.72,0,0
2929404,19.68,34.58,1.04,44.52,0.18,0
2929503,8.95,31.23,3.12,56.52,0.18,0
2929602,13.26,27.57,0.73,58.31,0.14,0
2929701,23.65,18.64,1.09,56.47,0.15,0
2929750,6.66,33.71,3.54,56,0.09,0
2929800,17.2,13.02,0.89,68.89,0,0
2929909,25.28,11.59,0.99,61.99,0.15,0
2930006,20.09,3.59,0.85,75.47,0,0
2930105,27.45,8.07,1.57,62.81,0.09,0
2930154,21.32,10.94,2.38,64.94,0.42,0
2930204,19,10.14,2.21,68.57,0.08,0
2930303,26.58,5.13,0.82,67.36,0.11,0
2930402,10.93,20.08,1.83,66.64,0.52,0
2930501,20.83,16.96,1.13,60.79,0.28,0
2930600,24.86,8.57,0.46,66.07,0.05,0
2930709,12.12,27.53,1.84,58.24,0.26,0
2930758,16.37,15.7,2.08,65.85,0,0
2930766,29.68,5.62,0.43,64.09,0.18,0
2930774,23.52,11.63,1.06,63.6,0.19,0
2930808,27,6.99,1.01,65,0,0
2930907,29.84,6.03,1.67,62.46,0,0
2931004,38.91,3.97,0.22,56.8,0.1,0
2931053,37.78,5.99,0.5,55.72,0,0
2931103,11.2,32.64,0.83,55.33,0,0
2931202,11,21.84,0.75,66.34,0.06,0
2931301,17.34,10.57,0.78,71.31,0,0
2931350,28.12,10.59,1.24,59.46,0.6,0
2931400,6.16,19.25,3.88,70.71,0,0
2931509,18.08,24.06,3.19,54.67,0,0
2931608,12.43,20.23,2.21,65.09,0.03,0
2931707,5.17,21.46,2.12,71.12,0.14,0
2931806,31.51,4.47,0.51,63.5,0,0
2931905,34.09,6.75,0.57,58.24,0.34,0
2932002,33.29,5.04,1.1,60.29,0.28,0
2932101,22.73,11.65,0.17,65.22,0.23,0
2932200,15.54,21.2,0.47,62.48,0.32,0
2932309,12.25,15.04,1.68,70.75,0.28,0
2932408,31.06,11.08,0.96,56.89,0,0
2932457,18.79,5.94,1.44,73.8,0.03,0
2932507,10.07,11.1,0.8,77.11,0.91,0
2932606,27.57,4.14,0.34,67.96,0,0
2932705,15.97,20.88,1.42,61.42,0.31,0
2932804,22.63,7.92,0.37,68.88,0.19,0
2932903,16.39,20.58,1.23,61.55,0.25,0
2933000,30.02,7.48,0.7,61.66,0.14,0
2933059,37.18,9.61,1.05,51.78,0.38,0
2933109,33.48,5.41,0.53,60.58,0,0
2933158,22.37,14.35,1.58,61.56,0.14,0
2933174,18.72,16.12,0.41,64.65,0.1,0
2933208,9.98,26.73,0.92,62.26,0.11,0
2933257,30.12,7.15,0.45,62.01,0.28,0
2933307,32.32,10.17,0.49,56.82,0.18,0.01
2933406,13.73,11.23,0.69,74.35,0,0
2933455,26.51,6.13,1.58,65.78,0,0
2933505,14.25,19.54,0.61,65.47,0.13,0
2933604,18.02,13.9,0.66,67.21,0.21,0
3100104,69.56,3.88,0.56,25.95,0.04,0
3100203,53.18,5.58,0.8,40.4,0.04,0
3100302,42.49,7.14,1.08,49.29,0,0
3100401,18.44,22.04,2.26,57.26,0,0
3100500,19.21,9.51,1.11,70.18,0,0
3100609,22,7.19,0.68,70.14,0,0
3100708,58.4,9.19,1.45,30.96,0,0
3100807,61.47,5.97,0.92,31.34,0.31,0
3100906,27.34,4.32,0.49,67.78,0.08,0
3101003,25.77,5.88,0.55,67.8,0,0
3101102,38.63,4.9,0.96,55.25,0.25,0
3101201,68.94,7.29,0.67,22.97,0.12,0
3101300,71.64,2.5,0.38,25.48,0,0
3101409,81.7,4.16,0.26,13.88,0,0
3101508,46.14,18.27,0.75,34.66,0.17,0
3101607,66.65,6.51,0.61,26.07,0.16,0
3101631,58.85,5.15,0.35,35.55,0.11,0
3101706,26.35,7.6,0.97,64.99,0.08,0
3101805,27.61,9.23,0.88,62.28,0,0
3101904,74,4.02,0.59,21.39,0,0
3102001,76.16,1.76,0.33,21.67,0.09,0
3102050,58.96,3.52,0.04,37.27,0.21,0
3102100,53.19,6.75,1.91,38.06,0.08,0
3102209,41.57,3.61,0.64,54.19,0,0
3102308,33.41,12.21,0.7,53.68,0,0
3102407,7.94,5.72,1.13,85.22,0,0
3102506,38.18,22.6,0.53,38.61,0.08,0
3102605,80.24,2.07,0.27,17.39,0.03,0
3102704,24.2,4.51,0.21,71.09,0,0
3102803,63.43,10.51,0.61,25.35,0.1,0
3102852,25.07,7.58,1.41,65.94,0,0
3102902,51.89,6.8,0.17,41.14,0,0
3103009,34.08,15.44,1.79,48.69,0,0
3103108,52.92,13.2,0.56,33.32,0,0
3103207,26.32,6.99,0.48,66.15,0.07,0
3103306,48.69,8.86,1.12,41.33,0,0
3103405,21.98,7.72,0.42,69.47,0.42,0
3103504,59.07,6.19,1.03,33.65,0.05,0
3103603,78.32,6.63,0,15.05,0,0
3103702,25.88,14.54,0.39,59.19,0,0
3103751,42.11,4.72,1.19,51.98,0,0
3103801,84.77,3.97,0.13,11.05,0.07,0
3103900,67.7,3.89,0.36,28.05,0,0
3104007,60.95,8.33,1.48,28.96,0.28,0
3104106,69.42,5.41,0.1,25.08,0,0
3104205,61.79,6.67,0.82,30.67,0.05,0
3104304,74.28,5.11,0.42,20.14,0.05,0
3104403,45.06,19.16,1.04,34.64,0.1,0
3104452,30.46,4.15,2.22,63.17,0,0
3104502,20.62,7.31,2.17,69.9,0,0
3104601,52.24,8.44,0.18,39.11,0.03,0
3104700,19.31,12.48,0.61,67.58,0.03,0
3104809,14.32,7.63,2.84,75,0.21,0
3104908,75.64,6.31,0.19,17.75,0.09,0
3105004,23.93,7.02,1.1,67.81,0.14,0
3105103,60.06,6.6,0.5,32.67,0.17,0
3105202,27.41,8.12,0.44,63.99,0.04,0
3105301,65.51,4.74,0.19,29.55,0,0
3105400,31.82,10.83,0.6,56.63,0.12,0
3105509,36.6,20.9,1.5,40.96,0.04,0
3105608,62.36,7.42,0.73,29.41,0.07,0
3105707,29.62,17.68,1.11,51.6,0,0
3105905,50.57,12.39,0.76,36.22,0.06,0
3106002,25.6,19.55,0.49,54.36,0,0
3106101,42,26.76,0.42,30.82,0,0
3106200,46.37,10.27,1.08,42.1,0.17,0.01
3106309,23.79,13.41,0.83,61.82,0.16,0
3106408,54.51,11.93,0.62,32.94,0,0
3106507,17.07,19.78,0.45,62.71,0,0
3106606,21.31,2.74,0.05,64.29,11.61,0
3106655,30.25,5.44,0.33,63.84,0.15,0
3106705,33.37,10.81,0.85,54.82,0.14,0.01
3106804,51.89,19.19,0.47,28.44,0,0
3106903,62.09,11.61,0.88,24.99,0.42,0
3107000,46.3,5.53,0,48.18,0,0
3107109,56.28,9.37,0.87,33.47,0,0
3107208,74.21,3.33,0.41,22.05,0,0
3107307,24.72,8.61,0.59,66.08,0,0
3107406,56.49,5.28,0.84,37.37,0.02,0
3107505,71.15,5.17,0.95,22.15,0.59,0
3107604,70.87,1.33,0.93,26.88,0,0
3107703,29.09,12.65,1.44,56.59,0.23,0
3107802,32.8,5.95,0.45,60.8,0,0
3107901,87.3,1.01,0.95,10.71,0.04,0
3108008,42.54,10.78,1.61,45.04,0.03,0
3108107,59.33,3.9,2.16,34.61,0,0
3108206,29.56,11.67,2.86,55.91,0,0
3108255,13.82,8.78,1.51,75.89,0,0
3108305,78.81,3.21,0.72,17.26,0,0
3108404,67.64,4.39,0.43,27.23,0.31,0
3108503,24.94,7.03,0.61,67.42,0,0
3108552,22.78,15.33,1.39,60.36,0,0.14
3108602,23.42,8.46,0.78,67.31,0.04,0
3108701,40.12,8.17,0.4,51.32,0,0
3108800,31.92,6.54,2.07,59.35,0.12,0
3108909,82.39,2.6,0.37,14.63,0,0
3109006,49.31,8.33,1.36,40.92,0.07,0
3109105,87.18,1.66,0.59,10.45,0.12,0
3109204,19.92,10.96,1.23,67.89,0,0
3109253,35.47,6.99,0.67,56.8,0.06,0
3109303,25.35,8.97,2.04,63.55,0.09,0
3109402,19.37,14.71,1.14,64.74,0.04,0
3109451,30.6,9.48,2.5,56.56,0.85,0
3109501,66.42,5.63,0.21,27.66,0.07,0
3109600,36.16,8.1,1.43,54.31,0,0
3109709,88.27,2.78,0.13,8.78,0.05,0
3109808,40.18,10.37,1.01,48.3,0.15,0
3109907,27.93,9.76,0.88,61.33,0.1,0
3110004,31.9,8.43,0.37,59.25,0.06,0
3110103,57.61,8.27,0.36,33.76,0,0
3110202,36.14,14.16,0.35,49.35,0,0
3110301,80.17,4.45,0.43,14.13,0.82,0
3110400,73.76,9.27,0.97,16.01,0,0
3110509,67.56,2.96,0.53,28.94,0,0
3110608,80.18,3,0.58,16.12,0.12,0
3110707,50.92,13,0.47,35.45,0.16,0
3110806,17.3,11.85,0.31,70.15,0.38,0
3110905,62.82,7.73,0.51,28.94,0,0
3111002,80.91,3.39,0.3,15.26,0.14,0
3111101,58.65,8.79,0.57,31.98,0,0
3111150,24.76,12.51,0.17,62.55,0,0
3111200,58.61,8.38,0.87,31.79,0.35,0
3111309,58.88,8.01,0.87,32.19,0.05,0
3111408,48.63,10.56,0.08,40.46,0.26,0
3111507,55.71,7.68,0.8,35.82,0,0
3111606,58.15,9,0.89,31.87,0.09,0
3111705,41,7.32,0.77,50.91,0,0
3111804,49.74,4.97,1.23,44.06,0,0
3111903,58.39,10.2,0.12,31.29,0,0
3112000,66.89,7.71,0.31,25.09,0,0
3112059,26.76,9.51,0.71,63.02,0,0
3112109,63.69,8.24,0.66,27.29,0.12,0
3112208,65.03,4.19,0.64,30.1,0.05,0
3112307,25.76,4.13,0.36,69.76,0,0
3112406,69.8,5.1,0.41,24.69,0,0
3112505,23.34,10.04,1.57,65.06,0,0
3112604,48.25,6.46,1.32,43.96,0,0
3112653,34.68,5.59,1.96,57.76,0,0
3112703,18.13,8.2,1.41,72.26,0,0
3112802,77.41,4.25,1.27,16.99,0.07,0
3112901,35,5.63,0.39,58.93,0.05,0
3113008,15.53,5.14,0.18,79.16,0,0
3113107,35.21,9.87,1.41,53.5,0,0
3113206,52.22,5.71,0.84,41.14,0.09,0
3113305,52.9,9.18,0.66,37.15,0.1,0
3113404,43.12,7.6,1.17,48,0.11,0
3113503,37.16,5.29,1.07,56.26,0.21,0
3113602,67.42,4.69,0.46,27.43,0,0
3113701,23.28,9.11,1.41,66.2,0,0
3113800,23.9,5.02,0.49,61.36,9.23,0
3113909,36.89,10.78,1.1,51.22,0,0
3114006,54.03,11.49,0.72,33.72,0.04,0
3114105,60,5.92,0.07,33.98,0.03,0
3114204,62.17,10.5,0.37,26.9,0.06,0
3114303,65.09,6.26,0.47,28.18,0,0
3114402,71.85,2.85,0.52,24.77,0,0
3114501,62.56,5.41,0.83,31.19,0,0
3114550,58.3,4.57,2.11,34.84,0.17,0
3114600,46.77,17.43,0.66,34.92,0.22,0
3114709,83.4,3.21,0.06,13.24,0.09,0
3114808,76.82,4.96,0.18,18.04,0,0
